pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
4.5, -5.387, 95.2, -3.8, 0.0, 36.23, 0.0, 36.35, -6.0, 0.0, -5.4, -5.6, 1015.3, 0.0, -6.0, 927.0, 36.0, 0.0, 95.0,2021-02-05 00:00:00, -6999.0, 927.0,6
4.5, -5.304, 95.2, -3.8, 0.0, 28.01, 0.0, 44.87, -6.0, 0.0, -5.3, -5.6, 1015.1, 0.0, -6.0, 927.0, 45.0, 0.0, 95.0,2021-02-05 01:00:00, -6999.0, 927.0,6
4.5, -5.219, 95.3, -3.8, 0.0, 38.04, 0.0, 40.01, -6.0, 0.0, -5.2, -5.6, 1016.2, 0.1, -6.0, 928.0, 40.0, 0.0, 95.0,2021-02-05 02:00:00, -6999.0, 928.0,6
4.5, -5.131, 95.3, -3.8, 0.0, 39.02, 0.0, 60.62, -6.0, 0.0, -5.1, -5.6, 1016.2, 0.1, -6.0, 928.0, 61.0, 0.0, 95.0,2021-02-05 03:00:00, -6999.0, 928.0,6
4.3, -4.864, 95.6, -3.8, 0.0, 64.06, 0.0, 46.72, -5.0, 0.0, -4.9, -5.6, 1016.1, 0.1, -5.0, 928.0, 47.0, 0.0, 96.0,2021-02-05 04:00:00, -6999.0, 928.0,6
3.8, -4.418, 95.5, -3.8, 0.0, 67.27, 0.0, 19.58, -5.0, 0.0, -4.4, -5.6, 1017.2, 0.1, -5.0, 929.0, 20.0, 0.0, 96.0,2021-02-05 05:00:00, -6999.0, 929.0,6
3.1, -3.083, 94.5, -3.1, 0.0, 49.6, 0.0, 273.5, -4.0, 0.0, -3.1, -5.6, 1018.2, 0.1, -4.0, 930.0, 274.0, 0.0, 95.0,2021-02-05 06:00:00, -6999.0, 930.0,6
2.1, -3.137, 93.6, -2.9, 0.0, 20.76, 0.0, 265.3, -4.0, 0.0, -3.1, -3.2, 1018.2, 0.0, -4.0, 930.0, 265.0, 0.0, 94.0,2021-02-05 07:00:00, -6999.0, 930.0,6
1.4, -3.348, 94.7, -2.9, 0.0, 21.16, 0.0, 261.4, -4.0, 0.0, -3.3, -3.4, 1018.3, 0.0, -4.0, 930.0, 261.0, 0.0, 95.0,2021-02-05 08:00:00, -6999.0, 930.0,6
0.9, -3.169, 93.7, -2.9, 0.0, 25.26, 0.0, 264.0, -4.0, 0.0, -3.2, -3.4, 1018.3, 0.0, -4.0, 930.0, 264.0, 0.0, 94.0,2021-02-05 09:00:00, -6999.0, 930.0,6
0.4, -2.793, 92.9, -2.7, 0.0, 23.35, 0.0, 265.2, -4.0, 0.0, -2.8, -3.4, 1019.4, 0.0, -4.0, 931.0, 265.0, 0.0, 93.0,2021-02-05 10:00:00, -6999.0, 931.0,6
0.2, -2.098, 89.2, -2.0, 0.0, 21.27, 0.0, 263.3, -3.0, 0.0, -2.1, -3.4, 1020.5, 0.0, -3.0, 932.0, 263.0, 0.0, 89.0,2021-02-05 11:00:00, -6999.0, 932.0,6
0.0, -1.798, 87.1, -1.6, 16.0, 24.31, 2.539, 262.5, -3.0, 2.5, -1.8, -3.4, 1020.4, 0.0, -3.0, 932.0, 263.0, 0.0, 87.0,2021-02-05 12:00:00, -6999.0, 932.0,6
None, -0.92, 82.4, None, None, 35.18, 5.364, 261.0, None, None, None, None, None, None, -3.0, 932.0, None, None, None,2021-02-05 13:00:00, None, None,6
0.0, -1.717, 84.2, -0.4, 22.5, 17.24, 9.29, 264.2, -4.0, 9.3, -1.7, -3.4, 1021.5, 0.0, -4.0, 933.0, 264.0, 0.0, 84.0,2021-02-05 14:00:00, -6999.0, 933.0,6
0.0, -2.298, 84.7, -0.4, 13.2, 23.31, 5.074, 265.0, -4.0, 5.1, -2.3, -3.4, 1021.5, 0.0, -4.0, 933.0, 265.0, 0.0, 85.0,2021-02-05 15:00:00, -6999.0, 933.0,6
0.0, -2.928, 89.2, -0.4, 10.8, 15.55, 3.414, 267.4, -4.0, 3.4, -2.9, -3.4, 1021.6, 0.0, -4.0, 933.0, 267.0, 0.0, 89.0,2021-02-05 16:00:00, -6999.0, 933.0,6
0.0, -3.974, 93.2, -0.4, 8.1, 17.18, 3.114, 274.5, -5.0, 3.1, -4.0, -3.8, 1021.6, 0.0, -5.0, 933.0, 275.0, 0.0, 93.0,2021-02-05 17:00:00, -6999.0, 933.0,6
0.0, -4.586, 94.4, -0.4, 5.2, 69.89, 1.223, 281.0, -5.0, 1.2, -4.6, -4.7, 1021.6, 0.0, -5.0, 933.0, 281.0, 0.0, 94.0,2021-02-05 18:00:00, -6999.0, 933.0,6
0.0, -5.099, 94.5, -4.6, 3.1, 29.93, 0.408, 259.8, -6.0, 0.4, -5.1, -5.1, 1021.6, 0.0, -6.0, 933.0, 260.0, 0.0, 95.0,2021-02-05 19:00:00, -6999.0, 933.0,6
0.0, -5.235, 95.1, -4.6, 1.5, 35.09, 0.037, 288.2, -6.0, 0.0, -5.2, -5.4, 1020.5, 0.0, -6.0, 932.0, 288.0, 0.0, 95.0,2021-02-05 20:00:00, -6999.0, 932.0,6
0.0, -5.492, 94.6, -4.6, 0.8, 30.4, 0.004, 38.34, -6.0, 0.0, -5.5, -5.7, 1020.6, 0.0, -6.0, 932.0, 38.0, 0.0, 95.0,2021-02-05 21:00:00, -6999.0, 932.0,6
0.0, -5.883, 95.0, -4.6, 2.0, 27.59, 0.215, 45.2, -6.0, 0.2, -5.9, -5.9, 1019.5, 0.0, -6.0, 931.0, 45.0, 0.0, 95.0,2021-02-05 22:00:00, -6999.0, 931.0,6
