pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
3.1, -3.4, -3.443, 99.9, 0.0, 0.0, -1.4, 100.0, -3.5,2021-02-05 00:00:00, -6999.0, -3.0,6
3.1, -3.0, -3.04, 99.9, 0.1, 0.0, -1.4, 100.0, -3.6,2021-02-05 01:00:00, -6999.0, -3.0,6
3.6, 0.6, 0.599, 82.4, 0.5, 1.0, 0.6, 82.0, -3.6,2021-02-05 02:00:00, -6999.0, -2.0,6
3.9, 0.7, 0.664, 79.14, 0.3, 0.0, 0.9, 79.0, -3.6,2021-02-05 03:00:00, -6999.0, -3.0,6
4.4, 0.3, 0.271, 83.3, 0.5, 1.0, 0.9, 83.0, -3.6,2021-02-05 04:00:00, -6999.0, -2.0,6
5.0, 0.3, 0.331, 80.1, 0.6, 1.0, 0.9, 80.0, -3.6,2021-02-05 05:00:00, -6999.0, -3.0,6
5.0, 0.0, -0.039, 78.83, 0.1, 0.0, 0.9, 79.0, -3.6,2021-02-05 06:00:00, -6999.0, -3.0,6
5.0, -0.3, -0.257, 76.67, 0.0, 0.0, 0.0, 77.0, -0.4,2021-02-05 07:00:00, -6999.0, -3.0,6
5.0, -0.9, -0.879, 72.56, 0.0, 0.0, 0.0, 73.0, -0.9,2021-02-05 08:00:00, -6999.0, -4.0,6
5.0, 0.1, 0.132, 65.83, 0.0, 0.0, 0.1, 66.0, -1.0,2021-02-05 09:00:00, -6999.0, -6.0,6
5.0, 0.6, 0.625, 64.34, 0.0, 0.0, 1.3, 64.0, -1.0,2021-02-05 10:00:00, -6999.0, -5.0,6
5.0, 1.2, 1.168, 59.13, 0.0, 0.0, 1.3, 59.0, -1.0,2021-02-05 11:00:00, -6999.0, -6.0,6
5.0, 1.6, 1.564, 55.25, 0.0, 0.0, 1.9, 55.0, -1.0,2021-02-05 12:00:00, -6999.0, -6.0,6
None, None, 2.743, 47.19, None, None, None, None, None,2021-02-05 13:00:00, None, None,6
5.0, 3.1, 3.135, 47.29, 0.0, 0.0, 3.6, 47.0, -1.0,2021-02-05 14:00:00, -6999.0, -7.0,6
5.0, 3.0, 2.984, 54.25, 0.0, 0.0, 3.6, 54.0, -1.0,2021-02-05 15:00:00, -6999.0, -5.0,6
5.0, 1.1, 1.065, 61.04, 0.0, 0.0, 3.6, 61.0, -1.0,2021-02-05 16:00:00, -6999.0, -6.0,6
5.0, 0.2, 0.243, 67.02, 0.0, 0.0, 3.6, 67.0, -1.0,2021-02-05 17:00:00, -6999.0, -5.0,6
5.0, -0.3, -0.348, 68.76, 0.0, 0.0, 3.6, 69.0, -1.0,2021-02-05 18:00:00, -6999.0, -5.0,6
3.9, -0.5, -0.519, 68.72, 0.0, 0.0, -0.3, 69.0, -0.7,2021-02-05 19:00:00, -6999.0, -5.0,6
3.4, -1.1, -1.087, 70.28, 0.0, 0.0, -0.3, 70.0, -1.1,2021-02-05 20:00:00, -6999.0, -5.0,6
3.0, -1.8, -1.756, 78.66, 0.0, 0.0, -0.3, 79.0, -2.1,2021-02-05 21:00:00, -6999.0, -5.0,6
2.3, -2.8, -2.79, 80.8, 0.0, 0.0, -0.3, 81.0, -2.7,2021-02-05 22:00:00, -6999.0, -5.0,6
1.9, -2.7, -2.73, 81.3, 0.0, 0.0, -0.3, 81.0, -3.5,2021-02-05 23:00:00, -6999.0, -5.0,6
1.9, -2.8, -2.766, 83.3, 0.0, 0.0, -0.3, 83.0, -3.5,2021-02-06 00:00:00, -6999.0, -5.0,6
1.9, -1.8, -1.835, 80.8, 0.0, 0.0, -0.3, 81.0, -3.5,2021-02-06 01:00:00, -6999.0, -5.0,6
1.6, -1.6, -1.612, 86.8, 0.2, 0.0, -0.3, 87.0, -3.5,2021-02-06 02:00:00, -6999.0, -3.0,6
1.7, -1.7, -1.672, 88.8, 0.4, 1.0, -0.3, 89.0, -3.5,2021-02-06 03:00:00, -6999.0, -3.0,6
1.4, -1.5, -1.489, 85.0, 0.2, 0.0, -0.3, 85.0, -3.5,2021-02-06 04:00:00, -6999.0, -3.0,6
1.4, -1.8, -1.756, 92.7, 0.6, 1.0, -0.3, 93.0, -3.5,2021-02-06 05:00:00, -6999.0, -3.0,6
2.2, -1.9, -1.875, 94.4, 0.8, 1.0, -0.3, 94.0, -3.5,2021-02-06 06:00:00, -6999.0, -3.0,6
2.9, -2.0, -1.962, 86.5, 0.7, 1.0, -1.8, 87.0, -2.0,2021-02-06 07:00:00, -6999.0, -4.0,6
2.9, -1.8, -1.831, 78.4, 0.1, 0.0, -1.6, 78.0, -2.1,2021-02-06 08:00:00, -6999.0, -5.0,6
2.9, -1.4, -1.398, 78.35, 0.1, 0.0, -1.4, 78.0, -2.1,2021-02-06 09:00:00, -6999.0, -4.0,6
3.5, -1.1, -1.124, 81.4, 0.6, 1.0, -1.1, 81.0, -2.1,2021-02-06 10:00:00, -6999.0, -4.0,6
3.9, -0.3, -0.345, 75.66, 0.4, 0.0, -0.4, 76.0, -2.1,2021-02-06 11:00:00, -6999.0, -4.0,6
4.3, -0.2, -0.178, 78.47, 0.4, 1.0, 0.1, 78.0, -2.1,2021-02-06 12:00:00, -6999.0, -3.0,6
5.1, -0.4, -0.415, 79.78, 0.8, 1.0, 0.1, 80.0, -2.1,2021-02-06 13:00:00, -6999.0, -3.0,6
5.3, -0.8, -0.784, 73.99, 0.2, 0.0, 0.1, 74.0, -2.1,2021-02-06 14:00:00, -6999.0, -4.0,6
5.3, -2.4, -2.441, 78.89, 0.1, 0.0, 0.1, 79.0, -2.4,2021-02-06 15:00:00, -6999.0, -5.0,6
5.3, -3.0, -2.99, 78.26, 0.0, 0.0, 0.1, 78.0, -3.0,2021-02-06 16:00:00, -6999.0, -6.0,6
5.3, -3.5, -3.458, 73.63, 0.0, 0.0, 0.1, 74.0, -3.4,2021-02-06 17:00:00, -6999.0, -7.0,6
5.3, -4.1, -4.146, 74.87, 0.1, 0.0, 0.1, 75.0, -4.2,2021-02-06 18:00:00, -6999.0, -7.0,6
5.3, -5.1, -5.112, 66.76, 0.1, 0.0, -4.2, 67.0, -5.1,2021-02-06 19:00:00, -6999.0, -10.0,6
5.3, -6.0, -5.99, 74.68, 0.1, 0.0, -4.2, 75.0, -5.9,2021-02-06 20:00:00, -6999.0, -9.0,6
5.6, -7.1, -7.148, 81.5, 0.3, 0.0, -4.2, 82.0, -7.1,2021-02-06 21:00:00, -6999.0, -10.0,6
5.6, -7.1, -7.109, 65.56, 0.1, 0.0, -4.2, 66.0, -7.4,2021-02-06 22:00:00, -6999.0, -12.0,6
