CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -7.3, 100.1, None, None, 45.2, 9.11, 30.99, None, 268.5, -7.0, 31.0, -7.3, -8.0, 0.0, -7.0, None, 269.0, -7.2, None, None, 100.0, None,2021-02-05 00:00:00, -6999.0, None, -6999.0, -6999.0,6
None, -7.16, 100.1, None, None, 57.0, 9.18, 34.67, None, 276.2, -7.0, 34.7, -7.2, -8.0, 0.0, -7.0, None, 276.0, -7.2, None, None, 100.0, None,2021-02-05 01:00:00, -6999.0, None, -6999.0, -6999.0,6
None, -7.21, 100.1, None, None, 42.1, 12.53, 28.5, None, 271.9, -7.0, 28.5, -7.2, -8.0, 0.0, -7.0, None, 272.0, -7.1, None, None, 100.0, None,2021-02-05 02:00:00, -6999.0, None, -6999.0, -6999.0,6
None, -7.21, 100.2, None, None, 31.3, 10.62, 22.46, None, 273.1, -7.0, 22.5, -7.2, -8.0, 0.0, -7.0, None, 273.0, -7.1, None, None, 100.0, None,2021-02-05 03:00:00, -6999.0, None, -6999.0, -6999.0,6
None, -7.21, 100.0, None, None, 36.2, 26.07, 16.17, None, 302.8, -7.0, 16.2, -7.2, -8.0, 0.0, -7.0, None, 303.0, -7.1, None, None, 100.0, None,2021-02-05 04:00:00, -6999.0, None, -6999.0, -6999.0,6
None, -7.31, 99.8, None, None, 31.9, 11.77, 15.54, None, 339.7, -7.0, 15.5, -7.3, -8.0, 0.0, -7.0, None, 340.0, -7.1, None, None, 100.0, None,2021-02-05 05:00:00, -6999.0, None, -6999.0, -6999.0,6
None, -7.64, 99.4, None, None, 1.0, 22.93, 0.339, None, 330.8, -8.0, 0.3, -7.6, -8.0, 0.0, -8.0, None, 331.0, -7.1, None, None, 99.0, None,2021-02-05 06:00:00, -6999.0, None, -6999.0, -6999.0,6
None, -8.31, 98.7, None, None, 18.6, 9.7, 7.05, None, 341.6, -8.0, 7.1, -8.3, -8.3, 0.0, -8.0, None, 342.0, -7.6, None, None, 99.0, None,2021-02-05 07:00:00, -6999.0, None, -6999.0, -6999.0,6
None, -8.69, 98.5, None, None, 22.9, 15.84, 12.45, None, 334.6, -9.0, 12.5, -8.7, -8.7, 0.0, -9.0, None, 335.0, -7.6, None, None, 99.0, None,2021-02-05 08:00:00, -6999.0, None, -6999.0, -6999.0,6
None, -8.21, 98.7, None, None, 24.2, 10.58, 15.33, None, 334.1, -8.0, 15.3, -8.2, -8.7, 0.0, -8.0, None, 334.0, -7.6, None, None, 99.0, None,2021-02-05 09:00:00, -6999.0, None, -6999.0, -6999.0,6
