CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-4.199, None, None, 0.6, 22.78, 0.26, 245.9, -6999.0, 0.3, -4.2, -4.5, 0.0, 246.0, -2.1, None, None, -6999.0, None,2020-10-28 00:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.43, None, None, 0.6, 0.996, 0.282, 294.1, -6999.0, 0.3, -4.4, -4.5, 0.0, 294.0, -2.1, None, None, -6999.0, None,2020-10-28 01:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.738, None, None, 0.6, 26.85, 0.251, 278.1, -6999.0, 0.3, -4.7, -4.9, 0.0, 278.0, -2.1, None, None, -6999.0, None,2020-10-28 02:00:00, -6999.0, None, -6999.0, -6999.0,44
-5.471, None, None, 0.6, 35.91, 0.227, 225.7, -6999.0, 0.2, -5.5, -5.8, 0.0, 226.0, -2.1, None, None, -6999.0, None,2020-10-28 03:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.976, None, None, 0.6, 32.12, 0.238, 239.2, -6999.0, 0.2, -5.0, -5.8, 0.0, 239.0, -2.1, None, None, -6999.0, None,2020-10-28 04:00:00, -6999.0, None, -6999.0, -6999.0,44
-6.013, None, None, 0.6, 38.12, 0.219, 233.1, -6999.0, 0.2, -6.0, -6.0, 0.0, 233.0, -2.1, None, None, -6999.0, None,2020-10-28 05:00:00, -6999.0, None, -6999.0, -6999.0,44
-5.481, None, None, None, 34.43, 0.232, 226.9, None, None, None, None, None, None, None, None, None, None, None,2020-10-28 06:00:00, None, None, None, None,44
-5.559, None, None, 0.6, 8.21, 0.279, 209.9, -6999.0, 0.3, -5.6, -5.6, 0.0, 210.0, -5.1, None, None, -6999.0, None,2020-10-28 07:00:00, -6999.0, None, -6999.0, -6999.0,44
-5.501, None, None, 1.8, 11.78, 0.295, 199.3, -6999.0, 0.3, -5.5, -5.6, 0.0, 199.0, -5.1, None, None, -6999.0, None,2020-10-28 08:00:00, -6999.0, None, -6999.0, -6999.0,44
-5.501, None, None, 9.2, 20.15, 0.471, 203.2, -6999.0, 0.5, -5.5, -5.6, 0.0, 203.0, -5.1, None, None, -6999.0, None,2020-10-28 09:00:00, -6999.0, None, -6999.0, -6999.0,44
-5.133, None, None, 107.2, 15.76, 2.166, 228.3, -6999.0, 2.2, -5.1, -5.6, 0.0, 228.0, -5.1, None, None, -6999.0, None,2020-10-28 10:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.717, None, None, 6.4, 14.11, 0.316, 195.4, -6999.0, 0.3, -4.7, -5.6, 0.0, 195.0, -4.5, None, None, -6999.0, None,2020-10-28 11:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.881, None, None, 82.3, 11.41, 2.794, 222.9, -6999.0, 2.8, -4.9, -5.6, 0.0, 223.0, -4.5, None, None, -6999.0, None,2020-10-28 12:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.418, None, None, 59.0, 17.54, 0.557, 216.4, -6999.0, 0.6, -4.4, -5.6, 0.0, 216.0, -4.1, None, None, -6999.0, None,2020-10-28 13:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.687, None, None, 79.2, 15.41, 2.171, 220.5, -6999.0, 2.2, -4.7, -5.6, 0.0, 221.0, -3.8, None, None, -6999.0, None,2020-10-28 14:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.045, None, None, 96.4, 13.5, 17.84, 234.4, -6999.0, 17.8, -4.0, -5.6, 0.0, 234.0, -3.8, None, None, -6999.0, None,2020-10-28 15:00:00, -6999.0, None, -6999.0, -6999.0,44
-3.673, None, None, 82.0, 14.15, 8.77, 216.1, -6999.0, 8.8, -3.7, -5.6, 0.0, 216.0, -3.1, None, None, -6999.0, None,2020-10-28 16:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.47, None, None, 118.3, 15.5, 17.39, 227.2, -6999.0, 17.4, -4.5, -5.6, 0.0, 227.0, -3.1, None, None, -6999.0, None,2020-10-28 17:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.466, None, None, 127.8, 10.71, 21.22, 237.9, -6999.0, 21.2, -4.5, -5.6, 0.0, 238.0, -3.1, None, None, -6999.0, None,2020-10-28 18:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.948, None, None, 133.7, 10.17, 32.67, 230.5, -6999.0, 32.7, -4.9, -4.9, 0.0, 231.0, -4.5, None, None, -6999.0, None,2020-10-28 19:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.843, None, None, 151.8, 11.43, 27.83, 235.5, -6999.0, 27.8, -4.8, -5.4, 0.0, 236.0, -4.5, None, None, -6999.0, None,2020-10-28 20:00:00, -6999.0, None, -6999.0, -6999.0,44
-4.988, None, None, 47.7, 24.29, 0.421, 248.4, -6999.0, 0.4, -5.0, -5.4, 0.0, 248.0, -4.3, None, None, -6999.0, None,2020-10-28 21:00:00, -6999.0, None, -6999.0, -6999.0,44
-6.133, None, None, 63.1, 12.16, 1.328, 198.9, -6999.0, 1.3, -6.1, -6.3, 0.0, 199.0, -4.3, None, None, -6999.0, None,2020-10-28 22:00:00, -6999.0, None, -6999.0, -6999.0,44
-5.783, None, None, 60.8, 7.32, 3.46, 204.8, -6999.0, 3.5, -5.8, -6.4, 0.0, 205.0, -4.3, None, None, -6999.0, None,2020-10-28 23:00:00, -6999.0, None, -6999.0, -6999.0,44
-5.773, None, None, 108.7, 7.38, 5.355, 199.7, -6999.0, 5.4, -5.8, -6.4, 0.0, 200.0, -4.3, None, None, -6999.0, None,2020-10-29 00:00:00, -6999.0, None, -6999.0, -6999.0,44
-5.899, None, None, 106.8, 9.58, 7.13, 204.6, -6999.0, 7.1, -5.9, -6.4, 0.0, 205.0, -4.3, None, None, -6999.0, None,2020-10-29 01:00:00, -6999.0, None, -6999.0, -6999.0,44
-6.602, None, None, 109.7, 6.913, 23.83, 203.8, -6999.0, 23.8, -6.6, -6.7, 0.0, 204.0, -4.3, None, None, -6999.0, None,2020-10-29 02:00:00, -6999.0, None, -6999.0, -6999.0,44
-7.03, None, None, 107.0, 7.3, 29.97, 205.9, -6999.0, 30.0, -7.0, -7.1, 0.0, 206.0, -4.3, None, None, -6999.0, None,2020-10-29 03:00:00, -6999.0, None, -6999.0, -6999.0,44
-7.03, None, None, 81.6, 7.11, 5.984, 208.3, -6999.0, 6.0, -7.0, -7.1, 0.0, 208.0, -4.3, None, None, -6999.0, None,2020-10-29 04:00:00, -6999.0, None, -6999.0, -6999.0,44
-6.973, None, None, 15.8, 7.93, 1.786, 205.6, -6999.0, 1.8, -7.0, -7.2, 0.0, 206.0, -4.3, None, None, -6999.0, None,2020-10-29 05:00:00, -6999.0, None, -6999.0, -6999.0,44
-7.31, None, None, 34.2, 13.14, 1.978, 191.7, -6999.0, 2.0, -7.3, -7.4, 0.0, 192.0, -4.3, None, None, -6999.0, None,2020-10-29 06:00:00, -6999.0, None, -6999.0, -6999.0,44
-7.58, None, None, 14.4, 11.79, 1.87, 196.7, -6999.0, 1.9, -7.6, -7.6, 0.0, 197.0, -7.2, None, None, -6999.0, None,2020-10-29 07:00:00, -6999.0, None, -6999.0, -6999.0,44
-7.77, None, None, 56.5, 11.22, 1.764, 188.3, -6999.0, 1.8, -7.8, -7.8, 0.0, 188.0, -7.2, None, None, -6999.0, None,2020-10-29 08:00:00, -6999.0, None, -6999.0, -6999.0,44
-7.42, None, None, 37.8, 12.28, 0.902, 193.1, -6999.0, 0.9, -7.4, -7.9, 0.0, 193.0, -7.2, None, None, -6999.0, None,2020-10-29 09:00:00, -6999.0, None, -6999.0, -6999.0,44
-6.874, None, None, 9.6, 20.48, 0.626, 195.7, -6999.0, 0.6, -6.9, -7.9, 0.0, 196.0, -6.9, None, None, -6999.0, None,2020-10-29 10:00:00, -6999.0, None, -6999.0, -6999.0,44
-6.679, None, None, 55.7, 15.97, 2.824, 189.2, -6999.0, 2.8, -6.7, -7.9, 0.0, 189.0, -6.7, None, None, -6999.0, None,2020-10-29 11:00:00, -6999.0, None, -6999.0, -6999.0,44
