air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
3.0, 2.993, 3.0, 5.8, -6999.0,2020-10-28 00:00:00, -6999.0,44
3.0, 2.95, 3.0, 5.8, -6999.0,2020-10-28 01:00:00, -6999.0,44
2.9, 2.907, 2.9, 5.8, -6999.0,2020-10-28 02:00:00, -6999.0,44
2.8, 2.758, 2.8, 5.8, -6999.0,2020-10-28 03:00:00, -6999.0,44
2.8, 2.818, 2.7, 5.8, -6999.0,2020-10-28 04:00:00, -6999.0,44
2.8, 2.844, 2.7, 5.8, -6999.0,2020-10-28 05:00:00, -6999.0,44
None, 2.715, None, None, None,2020-10-28 06:00:00, None,44
2.7, 2.652, 2.7, 2.7, -6999.0,2020-10-28 07:00:00, -6999.0,44
2.7, 2.652, 2.6, 2.7, -6999.0,2020-10-28 08:00:00, -6999.0,44
2.9, 2.924, 2.6, 2.9, -6999.0,2020-10-28 09:00:00, -6999.0,44
4.7, 4.69, 2.6, 4.6, -6999.0,2020-10-28 10:00:00, -6999.0,44
8.2, 8.16, 2.6, 8.1, -6999.0,2020-10-28 11:00:00, -6999.0,44
13.5, 13.52, 2.6, 13.5, -6999.0,2020-10-28 12:00:00, -6999.0,44
12.7, 12.67, 2.6, 14.0, -6999.0,2020-10-28 13:00:00, -6999.0,44
11.6, 11.64, 2.6, 14.0, -6999.0,2020-10-28 14:00:00, -6999.0,44
11.6, 11.62, 2.6, 14.0, -6999.0,2020-10-28 15:00:00, -6999.0,44
10.6, 10.57, 2.6, 14.0, -6999.0,2020-10-28 16:00:00, -6999.0,44
10.3, 10.27, 2.6, 14.0, -6999.0,2020-10-28 17:00:00, -6999.0,44
8.5, 8.47, 2.6, 14.0, -6999.0,2020-10-28 18:00:00, -6999.0,44
6.1, 6.108, 6.1, 8.5, -6999.0,2020-10-28 19:00:00, -6999.0,44
6.5, 6.534, 5.9, 8.5, -6999.0,2020-10-28 20:00:00, -6999.0,44
6.6, 6.585, 5.9, 8.5, -6999.0,2020-10-28 21:00:00, -6999.0,44
6.7, 6.678, 5.9, 8.5, -6999.0,2020-10-28 22:00:00, -6999.0,44
6.1, 6.12, 5.9, 8.5, -6999.0,2020-10-28 23:00:00, -6999.0,44
6.0, 6.008, 5.7, 8.5, -6999.0,2020-10-29 00:00:00, -6999.0,44
6.7, 6.721, 5.7, 8.5, -6999.0,2020-10-29 01:00:00, -6999.0,44
7.0, 7.028, 5.7, 8.5, -6999.0,2020-10-29 02:00:00, -6999.0,44
6.9, 6.94, 5.7, 8.5, -6999.0,2020-10-29 03:00:00, -6999.0,44
6.7, 6.678, 5.7, 8.5, -6999.0,2020-10-29 04:00:00, -6999.0,44
6.6, 6.556, 5.7, 8.5, -6999.0,2020-10-29 05:00:00, -6999.0,44
6.7, 6.656, 5.7, 8.5, -6999.0,2020-10-29 06:00:00, -6999.0,44
6.2, 6.177, 6.2, 6.7, -6999.0,2020-10-29 07:00:00, -6999.0,44
5.8, 5.788, 5.8, 6.7, -6999.0,2020-10-29 08:00:00, -6999.0,44
5.5, 5.485, 5.5, 6.7, -6999.0,2020-10-29 09:00:00, -6999.0,44
5.6, 5.567, 5.5, 6.7, -6999.0,2020-10-29 10:00:00, -6999.0,44
7.1, 7.071, 5.5, 7.0, -6999.0,2020-10-29 11:00:00, -6999.0,44
9.5, 9.46, 5.5, 9.4, -6999.0,2020-10-29 12:00:00, -6999.0,44
10.8, 10.79, 5.5, 10.8, -6999.0,2020-10-29 13:00:00, -6999.0,44
10.2, 10.2, 5.5, 11.1, -6999.0,2020-10-29 14:00:00, -6999.0,44
8.9, 8.92, 5.5, 11.1, -6999.0,2020-10-29 15:00:00, -6999.0,44
8.2, 8.19, 5.5, 11.1, -6999.0,2020-10-29 16:00:00, -6999.0,44
7.2, 7.202, 5.5, 11.1, -6999.0,2020-10-29 17:00:00, -6999.0,44
6.9, 6.94, 5.5, 11.1, -6999.0,2020-10-29 18:00:00, -6999.0,44
6.1, 6.089, 6.1, 6.9, -6999.0,2020-10-29 19:00:00, -6999.0,44
5.4, 5.442, 5.4, 6.9, -6999.0,2020-10-29 20:00:00, -6999.0,44
5.5, 5.548, 5.4, 6.9, -6999.0,2020-10-29 21:00:00, -6999.0,44
5.0, 4.952, 5.0, 6.9, -6999.0,2020-10-29 22:00:00, -6999.0,44
4.0, 3.999, 4.0, 6.9, -6999.0,2020-10-29 23:00:00, -6999.0,44
4.1, 4.148, 4.0, 6.9, -6999.0,2020-10-30 00:00:00, -6999.0,44
4.0, 3.999, 4.0, 6.9, -6999.0,2020-10-30 01:00:00, -6999.0,44
3.5, 3.463, 3.5, 6.9, -6999.0,2020-10-30 02:00:00, -6999.0,44
4.3, 4.255, 3.1, 6.9, -6999.0,2020-10-30 03:00:00, -6999.0,44
5.6, 5.571, 3.1, 6.9, -6999.0,2020-10-30 04:00:00, -6999.0,44
5.7, 5.68, 3.1, 6.9, -6999.0,2020-10-30 05:00:00, -6999.0,44
5.3, 5.268, 3.1, 6.9, -6999.0,2020-10-30 06:00:00, -6999.0,44
