wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
9.0,-27.7,242.0,71.0,2021-12-17 00:00:00,51
16.6,-27.1,245.0,71.0,2021-12-17 01:00:00,51
13.0,-27.3,252.0,72.0,2021-12-17 02:00:00,51
11.9,-26.5,258.0,72.0,2021-12-17 03:00:00,51
4.7,-26.2,323.0,74.0,2021-12-17 04:00:00,51
4.0,-26.6,208.0,72.0,2021-12-17 05:00:00,51
1.4,-26.7,76.0,74.0,2021-12-17 06:00:00,51
3.6,-25.0,7.0,76.0,2021-12-17 07:00:00,51
2.9,-24.3,350.0,75.0,2021-12-17 08:00:00,51
16.2,-16.2,260.0,70.0,2021-12-17 09:00:00,51
10.1,-13.2,254.0,60.0,2021-12-17 10:00:00,51
18.0,-10.0,233.0,50.0,2021-12-17 11:00:00,51
16.2,-9.1,222.0,47.0,2021-12-17 12:00:00,51
19.4,-9.1,214.0,45.0,2021-12-17 13:00:00,51
14.0,-9.3,218.0,48.0,2021-12-17 14:00:00,51
24.8,-9.3,207.0,47.0,2021-12-17 15:00:00,51
13.3,-9.2,209.0,48.0,2021-12-17 16:00:00,51
18.4,-8.9,234.0,49.0,2021-12-17 17:00:00,51
20.2,-9.4,215.0,49.0,2021-12-17 18:00:00,51
20.9,-9.9,226.0,52.0,2021-12-17 19:00:00,51
25.6,-9.8,223.0,53.0,2021-12-17 20:00:00,51
23.4,-9.2,222.0,53.0,2021-12-17 21:00:00,51
20.9,-8.9,226.0,52.0,2021-12-17 22:00:00,51
18.7,-9.4,212.0,71.0,2021-12-17 23:00:00,51
5.4,-9.8,255.0,79.0,2021-12-18 00:00:00,51
11.2,-9.5,210.0,63.0,2021-12-18 01:00:00,51
15.8,-9.1,215.0,57.0,2021-12-18 02:00:00,51
14.0,-10.6,233.0,66.0,2021-12-18 03:00:00,51
16.6,-10.1,240.0,65.0,2021-12-18 04:00:00,51
6.8,-10.1,244.0,65.0,2021-12-18 05:00:00,51
7.6,-9.2,250.0,64.0,2021-12-18 06:00:00,51
4.7,-9.6,143.0,66.0,2021-12-18 07:00:00,51
4.7,-9.7,38.0,69.0,2021-12-18 08:00:00,51
6.5,-9.1,133.0,66.0,2021-12-18 09:00:00,51
1.4,-8.3,262.0,55.0,2021-12-18 10:00:00,51
9.0,-8.3,359.0,54.0,2021-12-18 11:00:00,51
4.7,-8.7,69.0,55.0,2021-12-18 12:00:00,51
2.9,-9.4,81.0,58.0,2021-12-18 13:00:00,51
2.5,-9.8,57.0,60.0,2021-12-18 14:00:00,51
1.1,-10.4,3.0,63.0,2021-12-18 15:00:00,51
1.8,-10.8,113.0,66.0,2021-12-18 16:00:00,51
4.0,-12.0,64.0,76.0,2021-12-18 17:00:00,51
1.4,-12.8,25.0,78.0,2021-12-18 18:00:00,51
3.6,-13.6,106.0,83.0,2021-12-18 19:00:00,51
2.9,-14.9,19.0,84.0,2021-12-18 20:00:00,51
0.7,-15.9,9.0,85.0,2021-12-18 21:00:00,51
2.5,-17.9,55.0,86.0,2021-12-18 22:00:00,51
1.4,-19.6,41.0,83.0,2021-12-18 23:00:00,51
1.4,-20.8,67.0,81.0,2021-12-19 00:00:00,51
1.4,-21.6,0.0,80.0,2021-12-19 01:00:00,51
1.8,-22.4,68.0,80.0,2021-12-19 02:00:00,51
11.5,-19.8,234.0,86.0,2021-12-19 03:00:00,51
13.0,-17.2,253.0,80.0,2021-12-19 04:00:00,51
12.6,-17.9,246.0,80.0,2021-12-19 05:00:00,51
14.8,-17.5,255.0,78.0,2021-12-19 06:00:00,51
13.7,-18.6,246.0,80.0,2021-12-19 07:00:00,51
5.8,-20.4,218.0,79.0,2021-12-19 08:00:00,51
3.2,-20.7,193.0,80.0,2021-12-19 09:00:00,51
16.9,-17.2,244.0,76.0,2021-12-19 10:00:00,51
15.8,-16.2,244.0,71.0,2021-12-19 11:00:00,51
15.1,-14.9,238.0,68.0,2021-12-19 12:00:00,51
4.3,-14.1,177.0,65.0,2021-12-19 13:00:00,51
2.2,-16.2,177.0,76.0,2021-12-19 14:00:00,51
1.4,-17.1,110.0,80.0,2021-12-19 15:00:00,51
4.0,-18.5,206.0,81.0,2021-12-19 16:00:00,51
5.0,-19.8,231.0,81.0,2021-12-19 17:00:00,51
2.9,-20.0,69.0,82.0,2021-12-19 18:00:00,51
2.2,-21.4,231.0,81.0,2021-12-19 19:00:00,51
1.8,-22.1,90.0,79.0,2021-12-19 20:00:00,51
5.4,-22.7,63.0,78.0,2021-12-19 21:00:00,51
2.5,-22.8,17.0,77.0,2021-12-19 22:00:00,51
1.4,-22.9,33.0,78.0,2021-12-19 23:00:00,51
1.8,-23.8,178.0,78.0,2021-12-20 00:00:00,51
2.2,-23.9,62.0,78.0,2021-12-20 01:00:00,51
1.4,-24.9,171.0,77.0,2021-12-20 02:00:00,51
4.7,-22.0,261.0,80.0,2021-12-20 03:00:00,51
15.1,-18.9,245.0,79.0,2021-12-20 04:00:00,51
5.4,-19.3,228.0,78.0,2021-12-20 05:00:00,51
8.3,-19.2,229.0,77.0,2021-12-20 06:00:00,51
13.0,-18.0,240.0,75.0,2021-12-20 07:00:00,51
4.0,-21.0,177.0,80.0,2021-12-20 08:00:00,51
14.0,-16.2,255.0,76.0,2021-12-20 09:00:00,51
7.9,-14.7,205.0,71.0,2021-12-20 10:00:00,51
17.6,-11.7,220.0,60.0,2021-12-20 11:00:00,51
27.0,-10.2,225.0,52.0,2021-12-20 12:00:00,51
19.8,-9.7,215.0,48.0,2021-12-20 13:00:00,51
22.7,-10.9,237.0,52.0,2021-12-20 14:00:00,51
22.3,-10.9,219.0,51.0,2021-12-20 15:00:00,51
31.0,-10.9,226.0,52.0,2021-12-20 16:00:00,51
25.6,-10.5,225.0,50.0,2021-12-20 17:00:00,51
38.2,-9.8,222.0,49.0,2021-12-20 18:00:00,51
30.6,-9.5,218.0,48.0,2021-12-20 19:00:00,51
25.6,-9.3,220.0,50.0,2021-12-20 20:00:00,51
35.3,-8.4,230.0,51.0,2021-12-20 21:00:00,51
36.4,-8.0,221.0,51.0,2021-12-20 22:00:00,51
30.6,-7.6,229.0,52.0,2021-12-20 23:00:00,51
34.2,-7.8,223.0,50.0,2021-12-21 00:00:00,51
33.8,-7.8,205.0,55.0,2021-12-21 01:00:00,51
23.4,-7.3,221.0,53.0,2021-12-21 02:00:00,51
19.1,-7.6,212.0,77.0,2021-12-21 03:00:00,51
26.6,-7.3,210.0,53.0,2021-12-21 04:00:00,51
29.9,-8.1,223.0,55.0,2021-12-21 05:00:00,51
15.8,-8.2,209.0,69.0,2021-12-21 06:00:00,51
17.6,-8.0,220.0,66.0,2021-12-21 07:00:00,51
15.8,-8.4,213.0,79.0,2021-12-21 08:00:00,51
14.4,-7.8,218.0,61.0,2021-12-21 09:00:00,51
17.6,-7.5,217.0,57.0,2021-12-21 10:00:00,51
19.1,-7.2,219.0,58.0,2021-12-21 11:00:00,51
19.1,-7.8,231.0,76.0,2021-12-21 12:00:00,51
8.6,-8.1,214.0,79.0,2021-12-21 13:00:00,51
9.7,-8.5,229.0,85.0,2021-12-21 14:00:00,51
20.2,-8.4,243.0,86.0,2021-12-21 15:00:00,51
16.6,-8.4,243.0,86.0,2021-12-21 16:00:00,51
13.0,-8.5,254.0,87.0,2021-12-21 17:00:00,51
17.3,-8.6,250.0,86.0,2021-12-21 18:00:00,51
19.8,-8.6,246.0,86.0,2021-12-21 19:00:00,51
14.0,-8.7,252.0,86.0,2021-12-21 20:00:00,51
16.9,-8.8,252.0,86.0,2021-12-21 21:00:00,51
13.3,-8.8,249.0,86.0,2021-12-21 22:00:00,51
6.1,-8.9,238.0,87.0,2021-12-21 23:00:00,51
12.6,-9.1,250.0,86.0,2021-12-22 00:00:00,51
2.9,-9.1,264.0,88.0,2021-12-22 01:00:00,51
2.9,-9.2,106.0,90.0,2021-12-22 02:00:00,51
1.4,-9.0,78.0,90.0,2021-12-22 03:00:00,51
8.6,-8.2,53.0,79.0,2021-12-22 04:00:00,51
6.8,-8.8,77.0,85.0,2021-12-22 05:00:00,51
8.3,-9.2,66.0,86.0,2021-12-22 06:00:00,51
8.6,-9.7,74.0,84.0,2021-12-22 07:00:00,51
10.1,-10.2,59.0,83.0,2021-12-22 08:00:00,51
10.8,-10.2,67.0,82.0,2021-12-22 09:00:00,51
11.9,-10.5,65.0,83.0,2021-12-22 10:00:00,51
10.8,-10.8,72.0,81.0,2021-12-22 11:00:00,51
11.9,-11.0,62.0,80.0,2021-12-22 12:00:00,51
8.3,-11.1,56.0,79.0,2021-12-22 13:00:00,51
4.0,-11.3,16.0,81.0,2021-12-22 14:00:00,51
4.7,-12.8,32.0,83.0,2021-12-22 15:00:00,51
4.7,-12.7,5.0,82.0,2021-12-22 16:00:00,51
4.0,-14.2,240.0,88.0,2021-12-22 17:00:00,51
1.1,-14.3,80.0,88.0,2021-12-22 18:00:00,51
7.2,-14.6,15.0,84.0,2021-12-22 19:00:00,51
6.5,-15.1,349.0,84.0,2021-12-22 20:00:00,51
1.1,-15.4,32.0,83.0,2021-12-22 21:00:00,51
2.5,-15.7,40.0,84.0,2021-12-22 22:00:00,51
7.2,-15.4,25.0,83.0,2021-12-22 23:00:00,51
6.5,-15.4,7.0,83.0,2021-12-23 00:00:00,51
5.4,-15.0,13.0,82.0,2021-12-23 01:00:00,51
2.5,-14.9,92.0,83.0,2021-12-23 02:00:00,51
1.1,-15.1,214.0,83.0,2021-12-23 03:00:00,51
2.9,-15.2,111.0,84.0,2021-12-23 04:00:00,51
2.5,-15.1,192.0,84.0,2021-12-23 05:00:00,51
2.9,-15.1,357.0,83.0,2021-12-23 06:00:00,51
1.8,-15.5,212.0,85.0,2021-12-23 07:00:00,51
2.9,-15.4,49.0,84.0,2021-12-23 08:00:00,51
