wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
4.3,-2.1,198.0,97.0,2021-12-17 00:00:00,51
4.0,-1.9,176.0,97.0,2021-12-17 01:00:00,51
7.9,-1.3,156.0,95.0,2021-12-17 02:00:00,51
7.2,-0.8,164.0,91.0,2021-12-17 03:00:00,51
9.4,-0.6,139.0,87.0,2021-12-17 04:00:00,51
9.4,-1.0,150.0,89.0,2021-12-17 05:00:00,51
13.0,-0.3,144.0,85.0,2021-12-17 06:00:00,51
8.6,-1.1,197.0,89.0,2021-12-17 07:00:00,51
8.3,0.2,160.0,83.0,2021-12-17 08:00:00,51
24.8,1.8,119.0,79.0,2021-12-17 09:00:00,51
25.2,2.7,115.0,82.0,2021-12-17 10:00:00,51
38.9,3.2,107.0,80.0,2021-12-17 11:00:00,51
31.3,3.0,109.0,80.0,2021-12-17 12:00:00,51
32.8,3.0,110.0,85.0,2021-12-17 13:00:00,51
41.8,2.5,105.0,87.0,2021-12-17 14:00:00,51
46.4,2.3,104.0,91.0,2021-12-17 15:00:00,51
44.6,2.5,100.0,90.0,2021-12-17 16:00:00,51
49.7,2.5,103.0,87.0,2021-12-17 17:00:00,51
48.6,2.1,99.0,91.0,2021-12-17 18:00:00,51
53.3,2.1,105.0,91.0,2021-12-17 19:00:00,51
51.1,2.6,98.0,89.0,2021-12-17 20:00:00,51
52.9,2.8,104.0,89.0,2021-12-17 21:00:00,51
50.4,2.6,101.0,91.0,2021-12-17 22:00:00,51
49.0,2.7,109.0,91.0,2021-12-17 23:00:00,51
42.8,2.8,106.0,91.0,2021-12-18 00:00:00,51
50.4,2.9,105.0,89.0,2021-12-18 01:00:00,51
45.7,3.0,102.0,89.0,2021-12-18 02:00:00,51
42.1,3.0,106.0,89.0,2021-12-18 03:00:00,51
34.2,3.0,105.0,90.0,2021-12-18 04:00:00,51
32.8,2.8,110.0,92.0,2021-12-18 05:00:00,51
25.6,2.8,114.0,94.0,2021-12-18 06:00:00,51
21.2,2.8,127.0,96.0,2021-12-18 07:00:00,51
6.5,2.5,217.0,96.0,2021-12-18 08:00:00,51
5.0,2.6,139.0,97.0,2021-12-18 09:00:00,51
11.9,2.9,185.0,96.0,2021-12-18 10:00:00,51
17.6,4.1,201.0,94.0,2021-12-18 11:00:00,51
6.1,4.8,268.0,90.0,2021-12-18 12:00:00,51
8.3,3.7,197.0,90.0,2021-12-18 13:00:00,51
10.1,4.3,194.0,90.0,2021-12-18 14:00:00,51
4.3,2.8,175.0,92.0,2021-12-18 15:00:00,51
6.8,0.3,178.0,97.0,2021-12-18 16:00:00,51
3.6,0.5,166.0,98.0,2021-12-18 17:00:00,51
6.1,1.2,182.0,98.0,2021-12-18 18:00:00,51
2.9,0.9,300.0,98.0,2021-12-18 19:00:00,51
3.2,0.5,178.0,98.0,2021-12-18 20:00:00,51
3.6,0.3,300.0,98.0,2021-12-18 21:00:00,51
1.4,0.5,184.0,98.0,2021-12-18 22:00:00,51
6.1,0.4,197.0,98.0,2021-12-18 23:00:00,51
4.7,-1.0,224.0,98.0,2021-12-19 00:00:00,51
5.0,-1.4,229.0,98.0,2021-12-19 01:00:00,51
4.3,-0.8,204.0,98.0,2021-12-19 02:00:00,51
3.6,-0.6,207.0,98.0,2021-12-19 03:00:00,51
5.0,-0.2,191.0,98.0,2021-12-19 04:00:00,51
