ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
1.8,0.6,-4.0,1.2,2018-01-15,24.0,-0.5,3,,,,,,
7.8,2.8,-3.5,5.0,2018-01-16,23.0,2.5,3,,,,,,
2.8,1.2,-1.0,1.6,2018-01-17,25.0,4.5,3,,,,,,
0.0,0.0,0.0,0.0,2018-01-18,24.0,7.0,3,,,,,,
1.6,0.0,-1.0,1.6,2018-01-19,22.0,4.0,3,,,,,,
0.0,0.0,0.0,0.0,2018-01-20,24.0,4.0,3,,,,,,
0.0,0.0,0.5,0.0,2018-01-21,20.0,7.0,3,,,,,,
,,,,2018-01-15 00:00:00,,,3,,-2.1,0.837,98.8,98.8,-2.112
,,,,2018-01-15 01:00:00,,,3,,-2.0,0.646,100.0,100.0,-1.982
,,,,2018-01-15 02:00:00,,,3,,-2.4,1.243,99.2,99.2,-2.364
,,,,2018-01-15 03:00:00,,,3,,-2.5,0.778998,97.0,97.0,-2.477
,,,,2018-01-15 04:00:00,,,3,,-2.9,1.096,99.0,99.0,-2.853
,,,,2018-01-15 05:00:00,,,3,,-3.1,1.386,98.3,98.3,-3.104
,,,,2018-01-15 06:00:00,,,3,,-3.4,0.952,97.6,97.6,-3.446
,,,,2018-01-15 07:00:00,,,3,,-3.8,0.908999,97.8,97.8,-3.751
,,,,2018-01-15 08:00:00,,,3,,-4.0,0.55,98.5,98.5,-3.997
,,,,2018-01-15 09:00:00,,,3,,-4.2,0.783999,95.9,95.9,-4.165
,,,,2018-01-15 10:00:00,,,3,,-2.3,0.519999,84.7,84.7,-2.269
,,,,2018-01-15 11:00:00,,,3,,-1.7,0.867999,82.9,82.9,-1.726
,,,,2018-01-15 12:00:00,,,3,,-0.2,1.112,80.7,80.7,-0.158
,,,,2018-01-15 13:00:00,,,3,,0.2,1.183,83.5,83.5,0.240998
,,,,2018-01-15 14:00:00,,,3,,2.3,0.628,75.3,75.28,2.333
,,,,2018-01-15 15:00:00,,,3,,1.3,0.862999,79.7,79.68,1.314
,,,,2018-01-15 16:00:00,,,3,,0.8,0.609,82.3,82.3,0.822
,,,,2018-01-15 17:00:00,,,3,,0.6,0.455,84.2,84.2,0.584999
,,,,2018-01-15 18:00:00,,,3,,0.4,0.43,86.3,86.3,0.435999
,,,,2018-01-15 19:00:00,,,3,,0.4,0.439,87.6,87.6,0.356
,,,,2018-01-15 20:00:00,,,3,,-0.1,0.962,89.2,89.2,-0.068
,,,,2018-01-15 21:00:00,,,3,,-0.3,1.268,90.2,90.2,-0.298999
,,,,2018-01-15 22:00:00,,,3,,-0.3,0.925998,93.2,93.2,-0.259
,,,,2018-01-15 23:00:00,,,3,,-0.2,0.945999,93.3,93.3,-0.2
,,,,2018-01-16 00:00:00,,,3,,-0.4,1.08,93.6,93.6,-0.402999
,,,,2018-01-16 01:00:00,,,3,,-0.4,1.362,95.0,95.0,-0.444
,,,,2018-01-16 02:00:00,,,3,,-0.3,1.011,95.2,95.2,-0.293998
,,,,2018-01-16 03:00:00,,,3,,-1.0,1.123,92.9,92.9,-0.995
,,,,2018-01-16 04:00:00,,,3,,-1.1,1.438,95.5,95.5,-1.067
,,,,2018-01-16 05:00:00,,,3,,-1.0,0.818,96.8,96.8,-1.034
,,,,2018-01-16 06:00:00,,,3,,-0.6,0.275999,96.0,96.0,-0.56
,,,,2018-01-16 07:00:00,,,3,,-0.4,0.671,95.3,95.3,-0.381998
,,,,2018-01-16 08:00:00,,,3,,0.0,0.405999,95.9,95.9,-0.012
,,,,2018-01-16 09:00:00,,,3,,0.2,0.425998,96.1,96.1,0.231998
,,,,2018-01-16 10:00:00,,,3,,0.2,0.903998,98.0,98.0,0.216
,,,,2018-01-16 11:00:00,,,3,,0.5,0.536,99.1,99.1,0.509
,,,,2018-01-16 12:00:00,,,3,,0.8,0.261,98.7,98.7,0.847998
,,,,2018-01-16 13:00:00,,,3,,0.8,0.629998,98.7,98.7,0.842998
,,,,2018-01-16 14:00:00,,,3,,0.8,1.041,99.3,99.3,0.754
,,,,2018-01-16 15:00:00,,,3,,1.2,0.723999,99.3,99.3,1.195
,,,,2018-01-16 16:00:00,,,3,,1.8,1.085,96.9,96.9,1.766
,,,,2018-01-16 17:00:00,,,3,,1.5,1.077,96.9,96.9,1.524
,,,,2018-01-16 18:00:00,,,3,,0.9,1.073,98.7,98.7,0.902998
,,,,2018-01-16 19:00:00,,,3,,0.7,1.411,98.6,98.6,0.734
,,,,2018-01-16 20:00:00,,,3,,0.5,0.648,97.8,97.8,0.488999
,,,,2018-01-16 21:00:00,,,3,,0.3,1.316,98.6,98.6,0.301999
,,,,2018-01-16 22:00:00,,,3,,0.2,1.29,98.5,98.5,0.152998
,,,,2018-01-16 23:00:00,,,3,,0.0,1.699,97.9,97.9,0.026
,,,,2018-01-17 00:00:00,,,3,,0.2,0.455,97.2,97.2,0.181998
,,,,2018-01-17 01:00:00,,,3,,-0.1,0.412,98.3,98.3,-0.143
,,,,2018-01-17 02:00:00,,,3,,0.0,0.550998,98.6,98.6,0.016
,,,,2018-01-17 03:00:00,,,3,,0.5,0.72,96.2,96.2,0.510999
,,,,2018-01-17 04:00:00,,,3,,0.3,1.089,95.4,95.4,0.335999
,,,,2018-01-17 05:00:00,,,3,,0.0,0.647,97.4,97.4,-0.041
,,,,2018-01-17 06:00:00,,,3,,0.1,0.254,97.7,97.7,0.105999
,,,,2018-01-17 07:00:00,,,3,,0.3,0.435,96.3,96.3,0.317
,,,,2018-01-17 08:00:00,,,3,,0.6,0.331,95.9,95.9,0.644999
,,,,2018-01-17 09:00:00,,,3,,0.8,0.495999,94.7,94.7,0.834999
