wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
4.0, 103.7, -1.2, 270.0, 77.0, 2.4,2018-11-12 00:00:00, None, None, None, None, 0.03,46
6.0, 103.8, -1.6, 270.0, 84.0, 0.7,2018-11-12 01:00:00, None, None, None, None, 0.07,46
11.0, 103.8, -2.2, 292.5, 85.0, 0.0,2018-11-12 02:00:00, None, None, None, None, 0.08,46
13.0, 103.8, -2.6, 292.5, 86.0, -0.5,2018-11-12 03:00:00, None, None, None, None, 0.09,46
10.0, 103.8, -2.7, 292.5, 86.0, -0.7,2018-11-12 04:00:00, None, None, None, None, 0.07,46
13.0, 103.9, -2.7, 292.5, 85.0, -0.6,2018-11-12 05:00:00, None, None, None, None, 0.1,46
13.0, 103.9, -3.1, 292.5, 83.0, -0.6,2018-11-12 06:00:00, None, None, None, None, 0.1,46
9.0, 103.9, -2.9, 292.5, 82.0, -0.2,2018-11-12 07:00:00, -2.7, 0.0, None, 6.2, 0.13,46
7.0, 104.0, -2.9, 292.5, 77.0, 0.6,2018-11-12 08:00:00, None, None, None, None, 0.15,46
3.0, 104.0, -2.5, 292.5, 80.0, 0.6,2018-11-12 09:00:00, None, None, None, None, 0.09,46
7.0, 104.0, -2.5, 292.5, 78.0, 0.9,2018-11-12 10:00:00, None, None, None, None, 0.08,46
8.0, 103.9, -2.3, 292.5, 80.0, 0.7,2018-11-12 11:00:00, None, None, None, None, -0.04,46
5.0, 103.9, -2.1, 292.5, 83.0, 0.5,2018-11-12 12:00:00, None, None, None, None, -0.07,46
6.0, 103.9, -2.1, 270.0, 83.0, 0.5,2018-11-12 13:00:00, None, None, None, None, -0.11,46
7.0, 103.9, -2.0, 292.5, 83.0, 0.5,2018-11-12 14:00:00, None, None, None, None, -0.03,46
1.0, 104.0, -2.3, 270.0, 88.0, -0.6,2018-11-12 15:00:00, None, None, None, None, 0.02,46
6.0, 104.0, -2.4, 292.5, 85.0, -0.2,2018-11-12 16:00:00, None, None, None, None, 0.04,46
4.0, 104.0, -1.1, 135.0, 77.0, 2.5,2018-11-12 17:00:00, None, None, None, None, 0.04,46
10.0, 104.0, -1.5, 135.0, 75.0, 2.5,2018-11-12 18:00:00, None, None, None, None, 0.02,46
8.0, 103.9, -1.9, 135.0, 68.0, 3.5,2018-11-12 19:00:00, None, None, None, None, -0.05,46
