ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
1.6,1.6,0.0,2016-10-01, None,40
8.0,8.0,0.0,2016-10-06, None,40
