wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
139.0,57.0, 6.4, 0.0,5.1, 1.1,13.4, 12.0,275.0,0.0,0.0, 63.0,2022-10-15 00:00:00,42,,,,,,
268.0,72.0, 7.6, 0.0,7.0, 7.5,11.9, 10.8,277.0,0.0,0.0, 69.0,2022-10-15 01:00:00,42,,,,,,
269.0,63.0, 1.1, 0.0,5.2, 4.9,12.0, 10.5,139.0,0.0,0.0, 69.0,2022-10-15 02:00:00,42,,,,,,
258.0,69.0, 7.5, 0.0,5.3, 7.5,10.8, 9.3,268.0,0.0,0.0, 87.0,2022-10-15 03:00:00,42,,,,,,
254.0,69.0, 4.9, 0.0,5.1, 2.9,10.5, 9.2,269.0,0.0,0.0, 80.0,2022-10-15 04:00:00,42,,,,,,
277.0,87.0, 7.5, 0.0,7.2, 6.6,9.3, 9.0,258.0,0.0,0.0, 77.0,2022-10-15 05:00:00,42,,,,,,
286.0,80.0, 2.9, 0.0,5.9, 8.2,9.2, 9.4,254.0,0.0,0.0, 86.0,2022-10-15 06:00:00,42,,,,,,
318.0,77.0, 6.6, 0.0,5.2, 7.9,9.0, 11.6,277.0,0.0,0.0, 78.0,2022-10-15 07:00:00,42,,,,,,
2.0,86.0, 8.2, 0.0,7.2, 6.7,9.4, 12.9,286.0,0.0,0.0, 73.0,2022-10-15 08:00:00,42,,,,,,
10.0,78.0, 7.9, 0.0,7.9, 6.3,11.6, 14.3,318.0,0.0,0.0, 63.0,2022-10-15 09:00:00,42,,,,,,
317.0,73.0, 6.7, 0.0,8.2, 10.3,12.9, 14.7,2.0,0.0,0.0, 60.0,2022-10-15 10:00:00,42,,,,,,
318.0,63.0, 6.3, 0.0,7.4, 10.2,14.3, 15.6,10.0,0.0,0.0, 56.0,2022-10-15 11:00:00,42,,,,,,
324.0,60.0, 10.3, 0.0,7.0, 7.4,14.7, 17.0,317.0,0.0,0.0, 48.0,2022-10-15 12:00:00,42,,,,,,
331.0,56.0, 10.2, 0.0,6.9, 8.9,15.6, 17.5,318.0,0.0,0.0, 48.0,2022-10-15 13:00:00,42,,,,,,
329.0,48.0, 7.4, 0.0,5.9, 5.8,17.0, 18.5,324.0,0.0,0.0, 45.0,2022-10-15 14:00:00,42,,,,,,
288.0,48.0, 8.9, 0.0,6.4, 4.6,17.5, 16.5,331.0,0.0,0.0, 48.0,2022-10-15 15:00:00,42,,,,,,
286.0,45.0, 5.8, 0.0,6.4, 10.1,18.5, 15.9,329.0,0.0,0.0, 49.0,2022-10-15 16:00:00,42,,,,,,
291.0,48.0, 4.6, 0.0,5.5, 5.7,16.5, 15.3,288.0,0.0,0.0, 52.0,2022-10-15 17:00:00,42,,,,,,
286.0,49.0, 10.1, 0.0,5.2, 4.8,15.9, 14.4,286.0,0.0,0.0, 55.0,2022-10-15 18:00:00,42,,,,,,
279.0,52.0, 5.7, 0.0,5.5, 1.3,15.3, 14.4,291.0,0.0,0.0, 54.0,2022-10-15 19:00:00,42,,,,,,
277.0,55.0, 4.8, 0.0,5.5, 1.1,14.4, 13.5,286.0,0.0,0.0, 58.0,2022-10-15 20:00:00,42,,,,,,
290.0,54.0, 1.3, 0.0,5.2, 2.9,14.4, 12.7,279.0,0.0,0.0, 59.0,2022-10-15 21:00:00,42,,,,,,
150.0,58.0, 1.1, 0.0,5.4, 0.4,13.5, 12.1,277.0,0.0,0.0, 62.0,2022-10-15 22:00:00,42,,,,,,
,59.0, 2.9, None,4.9, None,12.7, None,290.0,0.0,0.0, None,2022-10-15 23:00:00,42,,,,,,
276.0,62.0, 0.4, 0.0,5.0, 4.4,12.1, 10.9,150.0,0.0,0.0, 67.0,2022-10-16 00:00:00,42,,,,,,
214.0,66.0, 0.7, 0.0,5.1, 2.2,11.2, 10.3,289.0,0.0,0.0, 69.0,2022-10-16 01:00:00,42,,,,,,
274.0,67.0, 4.4, 0.0,5.0, 5.9,10.9, 10.4,276.0,0.0,0.0, 72.0,2022-10-16 02:00:00,42,,,,,,
146.0,69.0, 2.2, 0.0,4.9, 0.0,10.3, 9.5,214.0,0.0,0.0, 73.0,2022-10-16 03:00:00,42,,,,,,
254.0,72.0, 5.9, 0.0,5.6, 1.8,10.4, 9.1,274.0,0.0,0.0, 76.0,2022-10-16 04:00:00,42,,,,,,
278.0,73.0, None, 0.0,4.9, 3.2,9.5, 9.1,146.0,0.0,0.0, 74.0,2022-10-16 05:00:00,42,,,,,,
306.0,76.0, 1.8, 0.0,5.1, 1.0,9.1, 10.4,254.0,0.0,0.0, 71.0,2022-10-16 06:00:00,42,,,,,,
30.0,74.0, 3.2, 0.0,4.7, 3.8,9.1, 12.2,278.0,0.0,0.0, 65.0,2022-10-16 07:00:00,42,,,,,,
49.0,71.0, None, 0.0,5.4, 4.0,10.4, 13.2,306.0,0.0,0.0, 67.0,2022-10-16 08:00:00,42,,,,,,
17.0,65.0, 3.8, 0.0,5.8, 5.8,12.2, 15.0,30.0,0.0,0.0, 55.0,2022-10-16 09:00:00,42,,,,,,
18.0,67.0, None, 0.0,7.2, 6.2,13.2, 16.2,49.0,0.0,0.0, 48.0,2022-10-16 10:00:00,42,,,,,,
41.0,55.0, 5.8, 0.0,6.0, 5.4,15.0, 17.0,17.0,0.0,0.0, 46.0,2022-10-16 11:00:00,42,,,,,,
70.0,48.0, 6.2, 0.0,5.2, 4.5,16.2, 19.0,18.0,0.0,0.0, 43.0,2022-10-16 12:00:00,42,,,,,,
42.0,46.0, 5.4, 0.0,5.3, 4.0,17.0, 18.8,41.0,0.0,0.0, 43.0,2022-10-16 13:00:00,42,,,,,,
100.0,43.0, 4.5, 0.0,6.1, 3.3,19.0, 19.6,70.0,0.0,0.0, 41.0,2022-10-16 14:00:00,42,,,,,,
117.0,43.0, None, 0.0,6.0, 0.3,18.8, 17.5,42.0,0.0,0.0, 48.0,2022-10-16 15:00:00,42,,,,,,
181.0,41.0, 3.3, 0.0,6.0, 1.0,19.6, 16.3,100.0,0.0,0.0, 45.0,2022-10-16 16:00:00,42,,,,,,
272.0,48.0, 0.3, 0.0,6.4, 0.2,17.5, 15.5,117.0,0.0,0.0, 50.0,2022-10-16 17:00:00,42,,,,,,
233.0,45.0, None, 0.0,4.4, 0.2,16.3, 15.2,181.0,0.0,0.0, 50.0,2022-10-16 18:00:00,42,,,,,,
233.0,50.0, 0.2, 0.0,5.1, 0.0,15.5, 14.6,272.0,0.0,0.0, 51.0,2022-10-16 19:00:00,42,,,,,,
239.0,50.0, 0.2, 0.0,4.9, 0.3,15.2, 13.6,233.0,0.0,0.0, 56.0,2022-10-16 20:00:00,42,,,,,,
208.0,51.0, None, 0.0,4.6, 0.0,14.6, 12.8,233.0,0.0,0.0, 52.0,2022-10-16 21:00:00,42,,,,,,
208.0,56.0, 0.3, 0.0,5.0, 0.3,13.6, 12.4,239.0,0.0,0.0, 52.0,2022-10-16 22:00:00,42,,,,,,
,52.0, None, None,3.2, None,12.8, None,208.0,0.0,0.0, None,2022-10-16 23:00:00,42,,,,,,
306.0,52.0, 0.3, 0.0,2.8, 1.9,12.4, 11.4,208.0,0.0,0.0, 50.0,2022-10-17 00:00:00,42,,,,,,
279.0,55.0, 4.6, 0.0,2.8, 6.0,11.5, 10.9,268.0,0.0,0.0, 57.0,2022-10-17 01:00:00,42,,,,,,
282.0,50.0, 1.9, 0.0,1.4, 5.6,11.4, 10.4,306.0,0.0,0.0, 57.0,2022-10-17 02:00:00,42,,,,,,
242.0,57.0, None, 0.0,2.7, 0.0,10.9, 9.8,279.0,0.0,0.0, 57.0,2022-10-17 03:00:00,42,,,,,,
277.0,57.0, 5.6, 0.0,2.3, 4.6,10.4, 9.6,282.0,0.0,0.0, 59.0,2022-10-17 04:00:00,42,,,,,,
280.0,57.0, None, 0.0,1.7, 1.0,9.8, 8.7,242.0,0.0,0.0, 63.0,2022-10-17 05:00:00,42,,,,,,
302.0,59.0, 4.6, 0.0,2.0, 0.4,9.6, 9.0,277.0,0.0,0.0, 61.0,2022-10-17 06:00:00,42,,,,,,
16.0,63.0, None, 0.0,2.1, 0.9,8.7, 10.6,280.0,0.0,0.0, 60.0,2022-10-17 07:00:00,42,,,,,,
347.0,61.0, 0.4, 0.0,1.9, 3.6,9.0, 12.0,302.0,0.0,0.0, 53.0,2022-10-17 08:00:00,42,,,,,,
24.0,60.0, 0.9, 0.0,3.2, 3.9,10.6, 13.5,16.0,0.0,0.0, 51.0,2022-10-17 09:00:00,42,,,,,,
70.0,53.0, 3.6, 0.0,2.7, 4.8,12.0, 14.0,347.0,0.0,0.0, 53.0,2022-10-17 10:00:00,42,,,,,,
345.0,51.0, 3.9, 0.0,3.6, 4.0,13.5, 15.4,24.0,0.0,0.0, 49.0,2022-10-17 11:00:00,42,,,,,,
348.0,53.0, 4.8, 0.0,4.6, 5.5,14.0, 15.8,70.0,0.0,0.0, 49.0,2022-10-17 12:00:00,42,,,,,,
347.0,49.0, None, 0.0,4.7, 3.4,15.4, 16.4,345.0,0.0,0.0, 48.0,2022-10-17 13:00:00,42,,,,,,
327.0,49.0, 5.5, 0.0,5.1, 5.1,15.8, 16.6,348.0,0.0,0.0, 46.0,2022-10-17 14:00:00,42,,,,,,
103.0,48.0, 3.4, 0.0,5.4, 0.0,16.4, 15.9,347.0,0.0,0.0, 48.0,2022-10-17 15:00:00,42,,,,,,
274.0,46.0, 5.1, 0.0,4.9, 2.8,16.6, 14.2,327.0,0.0,0.0, 46.0,2022-10-17 16:00:00,42,,,,,,
278.0,48.0, None, 0.0,4.9, 0.2,15.9, 13.8,103.0,0.0,0.0, 45.0,2022-10-17 17:00:00,42,,,,,,
187.0,46.0, 2.8, 0.0,2.8, 0.1,14.2, 13.5,274.0,0.0,0.0, 50.0,2022-10-17 18:00:00,42,,,,,,
240.0,45.0, 0.2, 0.0,2.1, 0.0,13.8, 13.3,278.0,0.0,0.0, 52.0,2022-10-17 19:00:00,42,,,,,,
187.0,50.0, 0.1, 0.0,3.3, 0.0,13.5, 13.0,187.0,0.0,0.0, 52.0,2022-10-17 20:00:00,42,,,,,,
142.0,52.0, None, 0.0,3.7, 0.3,13.3, 12.2,240.0,0.0,0.0, 53.0,2022-10-17 21:00:00,42,,,,,,
137.0,52.0, None, 0.0,3.4, 0.6,13.0, 11.7,187.0,0.0,0.0, 53.0,2022-10-17 22:00:00,42,,,,,,
,53.0, 0.3, None,2.9, None,12.2, None,142.0,0.0,0.0, None,2022-10-17 23:00:00,42,,,,,,
262.0,53.0, 0.6, 0.0,2.4, 0.0,11.7, 10.9,137.0,0.0,0.0, 58.0,2022-10-18 00:00:00,42,,,,,,
270.0,53.0, 0.3, 0.0,1.9, 0.5,11.1, 10.6,309.0,0.0,0.0, 58.0,2022-10-18 01:00:00,42,,,,,,
199.0,58.0, None, 0.0,3.0, 0.2,10.9, 9.5,262.0,0.0,0.0, 62.0,2022-10-18 02:00:00,42,,,,,,
252.0,58.0, 0.5, 0.0,2.7, 2.2,10.6, 9.1,270.0,0.0,0.0, 68.0,2022-10-18 03:00:00,42,,,,,,
144.0,62.0, 0.2, 0.0,2.6, 0.1,9.5, 9.3,199.0,0.0,0.0, 63.0,2022-10-18 04:00:00,42,,,,,,
138.0,68.0, 2.2, 0.0,3.5, 0.1,9.1, 8.5,252.0,0.0,0.0, 64.0,2022-10-18 05:00:00,42,,,,,,
107.0,63.0, 0.1, 0.0,2.6, 0.0,9.3, 9.1,144.0,0.0,0.0, 64.0,2022-10-18 06:00:00,42,,,,,,
51.0,64.0, 0.1, 0.0,2.1, 2.8,8.5, 10.5,138.0,0.0,0.0, 68.0,2022-10-18 07:00:00,42,,,,,,
11.0,64.0, None, 0.0,2.7, 3.2,9.1, 12.2,107.0,0.0,0.0, 59.0,2022-10-18 08:00:00,42,,,,,,
342.0,68.0, 2.8, 0.0,4.8, 7.5,10.5, 12.5,51.0,0.0,0.0, 62.0,2022-10-18 09:00:00,42,,,,,,
