WSPD_SCLR,time,week_of_year
2.18907,2018-07-30 00:00:00,31
2.38989,2018-07-30 01:00:00,31
1.70267,2018-07-30 02:00:00,31
2.39017,2018-07-30 03:00:00,31
2.612,2018-07-30 04:00:00,31
2.05533,2018-07-30 05:00:00,31
2.72562,2018-07-30 06:00:00,31
4.19086,2018-07-30 07:00:00,31
4.24642,2018-07-30 08:00:00,31
5.69298,2018-07-30 09:00:00,31
5.79806,2018-07-30 10:00:00,31
5.34505,2018-07-30 11:00:00,31
5.3576,2018-07-30 12:00:00,31
4.61477,2018-07-30 13:00:00,31
4.09305,2018-07-30 14:00:00,31
4.50686,2018-07-30 15:00:00,31
4.56092,2018-07-30 16:00:00,31
3.53867,2018-07-30 17:00:00,31
2.73698,2018-07-30 18:00:00,31
2.34108,2018-07-30 19:00:00,31
2.15004,2018-07-30 20:00:00,31
2.07959,2018-07-30 21:00:00,31
1.37339,2018-07-30 22:00:00,31
1.07247,2018-07-30 23:00:00,31
1.06409,2018-07-31 00:00:00,31
1.30096,2018-07-31 01:00:00,31
1.41678,2018-07-31 02:00:00,31
1.6207,2018-07-31 03:00:00,31
1.56239,2018-07-31 04:00:00,31
2.08702,2018-07-31 05:00:00,31
2.14914,2018-07-31 06:00:00,31
2.35148,2018-07-31 07:00:00,31
2.29791,2018-07-31 08:00:00,31
2.80163,2018-07-31 09:00:00,31
2.98111,2018-07-31 10:00:00,31
3.00757,2018-07-31 11:00:00,31
2.98277,2018-07-31 12:00:00,31
2.60038,2018-07-31 13:00:00,31
2.16433,2018-07-31 14:00:00,31
2.13596,2018-07-31 15:00:00,31
1.90093,2018-07-31 16:00:00,31
2.63949,2018-07-31 17:00:00,31
3.58743,2018-07-31 18:00:00,31
3.36202,2018-07-31 19:00:00,31
2.55217,2018-07-31 20:00:00,31
2.09685,2018-07-31 21:00:00,31
2.15532,2018-07-31 22:00:00,31
1.41022,2018-07-31 23:00:00,31
2.11609,2018-08-01 00:00:00,31
2.60329,2018-08-01 01:00:00,31
2.55742,2018-08-01 02:00:00,31
1.90665,2018-08-01 03:00:00,31
0.911754,2018-08-01 04:00:00,31
1.73561,2018-08-01 05:00:00,31
1.2918,2018-08-01 06:00:00,31
2.82275,2018-08-01 07:00:00,31
3.28657,2018-08-01 08:00:00,31
2.65703,2018-08-01 09:00:00,31
0.784789,2018-08-01 10:00:00,31
1.86004,2018-08-01 11:00:00,31
2.22269,2018-08-01 12:00:00,31
2.99001,2018-08-01 13:00:00,31
3.00805,2018-08-01 14:00:00,31
3.6842,2018-08-01 15:00:00,31
2.95622,2018-08-01 16:00:00,31
3.4861,2018-08-01 17:00:00,31
1.47566,2018-08-01 18:00:00,31
1.15183,2018-08-01 19:00:00,31
0.954547,2018-08-01 20:00:00,31
1.54862,2018-08-01 21:00:00,31
2.27178,2018-08-01 22:00:00,31
1.02462,2018-08-01 23:00:00,31
1.82871,2018-08-02 00:00:00,31
2.83386,2018-08-02 01:00:00,31
3.05461,2018-08-02 02:00:00,31
2.54816,2018-08-02 03:00:00,31
2.457,2018-08-02 04:00:00,31
2.2564,2018-08-02 05:00:00,31
2.09848,2018-08-02 06:00:00,31
2.23081,2018-08-02 07:00:00,31
2.46603,2018-08-02 08:00:00,31
2.60674,2018-08-02 09:00:00,31
3.07097,2018-08-02 10:00:00,31
2.37018,2018-08-02 11:00:00,31
2.4078,2018-08-02 12:00:00,31
2.53259,2018-08-02 13:00:00,31
2.72075,2018-08-02 14:00:00,31
3.3871,2018-08-02 15:00:00,31
3.88126,2018-08-02 16:00:00,31
3.77681,2018-08-02 17:00:00,31
4.58052,2018-08-02 18:00:00,31
4.89761,2018-08-02 19:00:00,31
3.95786,2018-08-02 20:00:00,31
3.1651,2018-08-02 21:00:00,31
3.74687,2018-08-02 22:00:00,31
2.99787,2018-08-02 23:00:00,31
3.27873,2018-08-03 00:00:00,31
3.8621,2018-08-03 01:00:00,31
3.98076,2018-08-03 02:00:00,31
3.03947,2018-08-03 03:00:00,31
3.41704,2018-08-03 04:00:00,31
3.76805,2018-08-03 05:00:00,31
4.72874,2018-08-03 06:00:00,31
4.45704,2018-08-03 07:00:00,31
5.02936,2018-08-03 08:00:00,31
3.24293,2018-08-03 09:00:00,31
3.14368,2018-08-03 10:00:00,31
3.82694,2018-08-03 11:00:00,31
3.94385,2018-08-03 12:00:00,31
3.47407,2018-08-03 13:00:00,31
4.64874,2018-08-03 14:00:00,31
3.10998,2018-08-03 15:00:00,31
2.83103,2018-08-03 16:00:00,31
2.55693,2018-08-03 17:00:00,31
2.62798,2018-08-03 18:00:00,31
1.99185,2018-08-03 19:00:00,31
2.07711,2018-08-03 20:00:00,31
2.70504,2018-08-03 21:00:00,31
2.91362,2018-08-03 22:00:00,31
3.40033,2018-08-03 23:00:00,31
2.93219,2018-08-04 00:00:00,31
3.46498,2018-08-04 01:00:00,31
3.47568,2018-08-04 02:00:00,31
2.95241,2018-08-04 03:00:00,31
3.37928,2018-08-04 04:00:00,31
2.31623,2018-08-04 05:00:00,31
2.55464,2018-08-04 06:00:00,31
3.19022,2018-08-04 07:00:00,31
3.22921,2018-08-04 08:00:00,31
3.13194,2018-08-04 09:00:00,31
3.36842,2018-08-04 10:00:00,31
3.18838,2018-08-04 11:00:00,31
3.1452,2018-08-04 12:00:00,31
3.38201,2018-08-04 13:00:00,31
3.8257,2018-08-04 14:00:00,31
3.94039,2018-08-04 15:00:00,31
3.48129,2018-08-04 16:00:00,31
3.17319,2018-08-04 17:00:00,31
2.75813,2018-08-04 18:00:00,31
2.14846,2018-08-04 19:00:00,31
1.41395,2018-08-04 20:00:00,31
1.12961,2018-08-04 21:00:00,31
1.30806,2018-08-04 22:00:00,31
1.23788,2018-08-04 23:00:00,31
1.50846,2018-08-05 00:00:00,31
2.0917,2018-08-05 01:00:00,31
2.27003,2018-08-05 02:00:00,31
2.26255,2018-08-05 03:00:00,31
2.32271,2018-08-05 04:00:00,31
2.8056,2018-08-05 05:00:00,31
2.96586,2018-08-05 06:00:00,31
2.82346,2018-08-05 07:00:00,31
3.10592,2018-08-05 08:00:00,31
3.3323,2018-08-05 09:00:00,31
3.54466,2018-08-05 10:00:00,31
2.68996,2018-08-05 11:00:00,31
2.75347,2018-08-05 12:00:00,31
2.73532,2018-08-05 13:00:00,31
3.19418,2018-08-05 14:00:00,31
2.83675,2018-08-05 15:00:00,31
3.00079,2018-08-05 16:00:00,31
3.71161,2018-08-05 17:00:00,31
