pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 1.5, 1.533, 0.9, 2.2, 2.7, -6999.0,2020-12-30 00:00:00, -6999.0,53
None, 1.3, 1.259, 0.9, 2.2, 2.7, -6999.0,2020-12-30 01:00:00, -6999.0,53
None, 1.2, 1.17, 0.9, 2.7, 2.7, -6999.0,2020-12-30 02:00:00, -6999.0,53
None, 0.7, 0.686, 0.7, 3.0, 2.7, -6999.0,2020-12-30 03:00:00, -6999.0,53
None, 1.0, 0.961, 0.5, 2.1, 2.7, -6999.0,2020-12-30 04:00:00, -6999.0,53
None, 1.0, 0.96, 0.5, 2.7, 2.7, -6999.0,2020-12-30 05:00:00, -6999.0,53
None, 1.0, 0.991, 0.5, 2.3, 2.7, -6999.0,2020-12-30 06:00:00, -6999.0,53
None, 1.5, 1.511, 1.0, 1.4, 1.5, -6999.0,2020-12-30 07:00:00, -6999.0,53
None, 1.6, 1.577, 1.0, 0.3, 1.8, -6999.0,2020-12-30 08:00:00, -6999.0,53
None, 1.9, 1.93, 1.0, 1.2, 2.0, -6999.0,2020-12-30 09:00:00, -6999.0,53
None, 2.3, 2.326, 1.0, 1.2, 2.3, -6999.0,2020-12-30 10:00:00, -6999.0,53
None, 2.3, 2.293, 1.0, 3.8, 2.5, -6999.0,2020-12-30 11:00:00, -6999.0,53
None, 2.7, 2.653, 1.0, 2.5, 2.8, -6999.0,2020-12-30 12:00:00, -6999.0,53
None, 2.9, 2.903, 1.0, 0.5, 3.0, -6999.0,2020-12-30 13:00:00, -6999.0,53
None, 3.0, 3.01, 1.0, 0.4, 3.3, -6999.0,2020-12-30 14:00:00, -6999.0,53
None, 3.1, 3.066, 1.0, 0.0, 3.3, -6999.0,2020-12-30 15:00:00, -6999.0,53
None, 3.4, 3.356, 1.0, 1.1, 3.3, -6999.0,2020-12-30 16:00:00, -6999.0,53
None, 3.1, 3.08, 1.0, 0.6, 3.4, -6999.0,2020-12-30 17:00:00, -6999.0,53
38.0, 3.3, 3.283, 1.0, 1.9, 3.4, -6999.0,2020-12-30 18:00:00, -6999.0,53
38.3, 3.3, 3.287, 3.2, 1.4, 3.3, -6999.0,2020-12-30 19:00:00, -6999.0,53
37.5, 3.3, 3.25, 3.2, 0.1, 3.4, -6999.0,2020-12-30 20:00:00, -6999.0,53
37.6, 3.4, 3.369, 3.2, 0.8, 3.4, -6999.0,2020-12-30 21:00:00, -6999.0,53
37.8, 3.4, 3.412, 3.2, 1.5, 3.5, -6999.0,2020-12-30 22:00:00, -6999.0,53
37.6, 3.4, 3.378, 3.2, 1.8, 3.5, -6999.0,2020-12-30 23:00:00, -6999.0,53
None, 3.3, 3.297, 3.2, -0.5, 3.5, -6999.0,2020-12-31 00:00:00, -6999.0,53
