pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, -0.934, 63.67, 0.8, 26.9, 23.79, 13.1, 191.3, -6.0, 13.1, -0.9, -1.0, 1013.4, 0.0, -6.0, 949.0, 191.0, 0.0, 64.0,2020-12-30 00:00:00, -6999.0, 949.0,53
0.0, -1.22, 63.17, 0.8, 23.4, 27.88, 10.24, 173.8, -7.0, 10.2, -1.2, -1.4, 1012.2, 0.0, -7.0, 948.0, 174.0, 0.0, 63.0,2020-12-30 01:00:00, -6999.0, 948.0,53
0.0, -1.646, 64.51, 0.8, 17.9, 24.51, 6.968, 172.2, -7.0, 7.0, -1.6, -1.7, 1012.2, 0.0, -7.0, 948.0, 172.0, 0.0, 65.0,2020-12-30 02:00:00, -6999.0, 948.0,53
0.0, -1.946, 68.37, 0.8, 15.7, 23.72, 6.951, 168.1, -7.0, 7.0, -1.9, -2.6, 1011.2, 0.0, -7.0, 947.0, 168.0, 0.0, 68.0,2020-12-30 03:00:00, -6999.0, 947.0,53
0.0, -3.683, 76.54, 0.8, 21.7, 29.42, 9.35, 172.3, -7.0, 9.4, -3.7, -3.8, 1012.3, 0.0, -7.0, 948.0, 172.0, 0.0, 77.0,2020-12-30 04:00:00, -6999.0, 948.0,53
0.0, -2.916, 76.32, 0.8, 20.4, 19.65, 12.23, 202.1, -6.0, 12.2, -2.9, -3.8, 1010.2, 0.0, -6.0, 946.0, 202.0, 0.0, 76.0,2020-12-30 05:00:00, -6999.0, 946.0,53
0.0, -1.674, 71.65, 0.8, 18.6, 17.76, 11.27, 192.5, -5.0, 11.3, -1.7, -3.8, 1010.2, 0.0, -5.0, 946.0, 193.0, 0.0, 72.0,2020-12-30 06:00:00, -6999.0, 946.0,53
0.0, -1.169, 72.51, -1.0, 19.4, 18.65, 9.79, 192.8, -5.0, 9.8, -1.2, -1.7, 1010.1, 0.0, -5.0, 946.0, 193.0, 0.0, 73.0,2020-12-30 07:00:00, -6999.0, 946.0,53
0.0, -0.567, 70.84, -0.5, 19.1, 16.14, 11.4, 197.6, -5.0, 11.4, -0.6, -1.7, 1009.0, 0.0, -5.0, 945.0, 198.0, 0.0, 71.0,2020-12-30 08:00:00, -6999.0, 945.0,53
0.0, -8.63, 85.3, -0.5, 17.6, 61.78, 5.776, 112.5, -11.0, 5.8, -8.6, -8.6, 1009.5, 0.0, -11.0, 945.0, 113.0, 0.0, 85.0,2020-12-30 09:00:00, -6999.0, 945.0,53
