pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
2.3, -1.906, 93.5, -1.3, 94.0, -3.0, -1.9, -2.0, -3.0, 0.5, 1.0,2020-12-30 00:00:00, -6999.0, 728.0,53
2.7, -1.958, 92.7, -1.3, 93.0, -3.0, -2.0, -2.0, -3.0, 0.4, 0.0,2020-12-30 01:00:00, -6999.0, 727.0,53
2.7, -1.867, 91.5, -1.3, 92.0, -3.0, -1.9, -2.0, -3.0, 0.1, 0.0,2020-12-30 02:00:00, -6999.0, 727.0,53
2.7, -1.736, 89.6, -1.3, 90.0, -3.0, -1.7, -2.0, -3.0, 0.1, 0.0,2020-12-30 03:00:00, -6999.0, 727.0,53
2.7, -1.764, 88.9, -1.3, 89.0, -3.0, -1.8, -2.0, -3.0, 0.0, 0.0,2020-12-30 04:00:00, -6999.0, 726.0,53
2.7, -1.381, 84.8, -1.3, 85.0, -3.0, -1.4, -2.0, -3.0, 0.0, 0.0,2020-12-30 05:00:00, -6999.0, 726.0,53
2.7, -1.201, 80.6, -0.9, 81.0, -4.0, -1.2, -2.0, -4.0, 0.0, 0.0,2020-12-30 06:00:00, -6999.0, 725.0,53
2.7, -1.243, 83.0, -0.9, 83.0, -4.0, -1.2, -1.3, -4.0, 0.0, 0.0,2020-12-30 07:00:00, -6999.0, 725.0,53
2.7, -1.05, 78.96, -0.9, 79.0, -4.0, -1.1, -1.4, -4.0, 0.0, 0.0,2020-12-30 08:00:00, -6999.0, 725.0,53
2.7, -0.867, 77.1, -0.9, 77.0, -4.0, -0.9, -1.4, -4.0, 0.0, 0.0,2020-12-30 09:00:00, -6999.0, 724.0,53
2.7, -0.753, 76.68, -0.6, 77.0, -4.0, -0.8, -1.4, -4.0, 0.0, 0.0,2020-12-30 10:00:00, -6999.0, 724.0,53
2.7, -0.654, 75.87, -0.5, 76.0, -4.0, -0.7, -1.4, -4.0, 0.0, 0.0,2020-12-30 11:00:00, -6999.0, 724.0,53
2.7, -0.239, 72.85, -0.3, 73.0, -4.0, -0.2, -1.4, -4.0, 0.0, 0.0,2020-12-30 12:00:00, -6999.0, 723.0,53
2.7, -0.295, 75.75, 0.0, 76.0, -4.0, -0.3, -1.4, -4.0, 0.0, 0.0,2020-12-30 13:00:00, -6999.0, 723.0,53
2.7, -0.43, 74.17, 0.0, 74.0, -4.0, -0.4, -1.4, -4.0, 0.0, 0.0,2020-12-30 14:00:00, -6999.0, 722.0,53
2.7, -0.58, 75.67, 0.0, 76.0, -4.0, -0.6, -1.4, -4.0, 0.0, 0.0,2020-12-30 15:00:00, -6999.0, 722.0,53
2.7, -0.903, 76.18, 0.0, 76.0, -4.0, -0.9, -1.4, -4.0, 0.0, 0.0,2020-12-30 16:00:00, -6999.0, 722.0,53
2.7, -1.025, 75.88, 0.0, 76.0, -4.0, -1.0, -1.4, -4.0, 0.0, 0.0,2020-12-30 17:00:00, -6999.0, 722.0,53
2.7, -1.038, 75.65, 0.0, 76.0, -4.0, -1.0, -1.4, -4.0, 0.0, 0.0,2020-12-30 18:00:00, -6999.0, 722.0,53
2.7, -0.89, 74.7, -0.9, 75.0, -5.0, -0.9, -1.3, -5.0, 0.0, 0.0,2020-12-30 19:00:00, -6999.0, 722.0,53
2.7, -1.239, 78.49, -0.9, 78.0, -4.0, -1.2, -1.7, -4.0, 0.0, 0.0,2020-12-30 20:00:00, -6999.0, 722.0,53
2.2, -1.096, 78.38, -0.7, 78.0, -4.0, -1.1, -1.7, -4.0, 0.0, 0.0,2020-12-30 21:00:00, -6999.0, 721.0,53
1.7, -0.697, 76.9, -0.7, 77.0, -4.0, -0.7, -1.7, -4.0, 0.0, 0.0,2020-12-30 22:00:00, -6999.0, 722.0,53
0.9, -1.176, 82.6, -0.7, 83.0, -3.0, -1.2, -1.7, -3.0, 0.0, 0.0,2020-12-30 23:00:00, -6999.0, 722.0,53
0.4, -0.96, 80.6, -0.7, 81.0, -4.0, -1.0, -1.7, -4.0, 0.0, 0.0,2020-12-31 00:00:00, -6999.0, 722.0,53
