pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -12.79, 89.3, -8.8, 89.0, -14.0, -12.8, -13.9, -14.0, 0.1, -1.0,2020-12-30 00:00:00, 61.0, 60.59,53
None, -12.51, 88.7, -8.8, 89.0, -14.0, -12.5, -13.9, -14.0, 0.0, 0.0,2020-12-30 01:00:00, 60.0, 60.38,53
None, -12.81, 88.4, -8.8, 88.0, -14.0, -12.8, -13.9, -14.0, 0.0, 0.0,2020-12-30 02:00:00, 60.0, 60.12,53
None, -12.29, 89.3, -8.8, 89.0, -13.0, -12.3, -13.9, -13.0, 0.1, 0.0,2020-12-30 03:00:00, 60.0, 60.04,53
None, -12.01, 89.8, -8.8, 90.0, -13.0, -12.0, -13.9, -13.0, 0.0, 0.0,2020-12-30 04:00:00, 60.0, 60.02,53
None, -11.36, 90.2, -8.8, 90.0, -12.0, -11.4, -13.9, -12.0, 0.2, 0.0,2020-12-30 05:00:00, 60.0, 59.89,53
None, -9.99, 90.8, -8.8, 91.0, -11.0, -10.0, -13.9, -11.0, 0.2, 0.0,2020-12-30 06:00:00, 60.0, 59.81,53
None, -9.47, 91.7, -9.2, 92.0, -10.0, -9.5, -10.3, -10.0, 0.4, 0.0,2020-12-30 07:00:00, 60.0, 59.88,53
None, -8.63, 92.2, -8.7, 92.0, -10.0, -8.6, -10.3, -10.0, 0.5, -1.0,2020-12-30 08:00:00, 59.0, 59.18,53
None, -8.14, 92.8, -8.0, 93.0, -9.0, -8.1, -10.3, -9.0, 0.3, 2.0,2020-12-30 09:00:00, 61.0, 60.78,53
None, -7.344, 92.9, -7.2, 93.0, -8.0, -7.3, -10.3, -8.0, 0.9, 0.0,2020-12-30 10:00:00, 60.0, 60.45,53
None, -5.556, 93.8, -5.7, 94.0, -6.0, -5.6, -10.3, -6.0, 0.5, -1.0,2020-12-30 11:00:00, 59.0, 59.32,53
None, -4.753, 93.9, -4.8, 94.0, -5.0, -4.8, -10.3, -5.0, 0.0, 1.0,2020-12-30 12:00:00, 60.0, 59.9,53
None, -4.278, 93.4, -4.4, 93.0, -5.0, -4.3, -10.3, -5.0, 0.0, 1.0,2020-12-30 13:00:00, 60.0, 60.39,53
None, -3.51, 93.7, -3.5, 94.0, -4.0, -3.5, -10.3, -4.0, None, None,2020-12-30 14:00:00, None, 59.97,53
None, -3.131, 93.9, -3.0, 94.0, -4.0, -3.1, -10.3, -4.0, None, None,2020-12-30 15:00:00, None, 60.2,53
None, -4.145, 94.7, -3.0, 95.0, -5.0, -4.1, -10.3, -5.0, -0.3, 0.0,2020-12-30 16:00:00, 60.0, 60.19,53
None, -4.73, 95.6, -3.0, 96.0, -5.0, -4.7, -10.3, -5.0, None, None,2020-12-30 17:00:00, None, 60.46,53
None, None, None, -3.0, 95.0, -5.0, -4.3, -10.3, None, 0.1, 0.0,2020-12-30 18:00:00, 60.0, None,53
None, -4.357, 95.3, -4.2, 95.0, -5.0, -4.4, -4.5, -5.0, 0.0, 0.0,2020-12-30 19:00:00, 60.0, 59.9,53
None, -4.596, 95.7, -4.2, 96.0, -5.0, -4.6, -4.8, -5.0, 0.0, 0.0,2020-12-30 20:00:00, 60.0, 59.85,53
None, -4.309, 95.8, -4.2, 96.0, -5.0, -4.3, -4.8, -5.0, 0.2, 2.0,2020-12-30 21:00:00, 61.0, 60.91,53
None, -3.945, 95.9, -3.9, 96.0, -4.0, -3.9, -4.8, -4.0, 0.3, 2.0,2020-12-30 22:00:00, 63.0, 62.69,53
None, -3.56, 96.8, -3.5, 97.0, -4.0, -3.6, -4.8, -4.0, 0.3, 0.0,2020-12-30 23:00:00, 62.0, 62.27,53
None, -3.574, 96.1, -3.4, 96.0, -4.0, -3.6, -4.8, -4.0, 0.3, 0.0,2020-12-31 00:00:00, 62.0, 62.49,53
