air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-2.6, -2.592, -4.4, -1.8, -6999.0,2020-12-30 00:00:00, -6999.0,53
-2.3, -2.293, -4.4, -1.8, -6999.0,2020-12-30 01:00:00, -6999.0,53
-2.3, -2.349, -4.4, -1.8, -6999.0,2020-12-30 02:00:00, -6999.0,53
-2.6, -2.592, -4.4, -1.8, -6999.0,2020-12-30 03:00:00, -6999.0,53
-2.6, -2.635, -4.4, -1.8, -6999.0,2020-12-30 04:00:00, -6999.0,53
-2.9, -2.869, -4.4, -1.8, -6999.0,2020-12-30 05:00:00, -6999.0,53
-3.5, -3.496, -4.4, -1.8, -6999.0,2020-12-30 06:00:00, -6999.0,53
-4.1, -4.07, -4.1, -3.5, -6999.0,2020-12-30 07:00:00, -6999.0,53
-4.1, -4.139, -4.2, -3.5, -6999.0,2020-12-30 08:00:00, -6999.0,53
-4.2, -4.16, -4.2, -3.5, -6999.0,2020-12-30 09:00:00, -6999.0,53
-3.4, -3.368, -4.2, -3.4, -6999.0,2020-12-30 10:00:00, -6999.0,53
-2.2, -2.243, -4.2, -2.3, -6999.0,2020-12-30 11:00:00, -6999.0,53
-1.0, -0.968, -4.2, -1.0, -6999.0,2020-12-30 12:00:00, -6999.0,53
-0.3, -0.267, -4.2, -0.3, -6999.0,2020-12-30 13:00:00, -6999.0,53
-0.1, -0.147, -4.2, -0.1, -6999.0,2020-12-30 14:00:00, -6999.0,53
-0.9, -0.923, -4.2, -0.1, -6999.0,2020-12-30 15:00:00, -6999.0,53
-1.3, -1.266, -4.2, -0.1, -6999.0,2020-12-30 16:00:00, -6999.0,53
-2.5, -2.453, -4.2, -0.1, -6999.0,2020-12-30 17:00:00, -6999.0,53
-3.6, -3.635, -4.2, -0.1, -6999.0,2020-12-30 18:00:00, -6999.0,53
-4.2, -4.185, -4.2, -3.6, -6999.0,2020-12-30 19:00:00, -6999.0,53
-4.4, -4.354, -4.4, -3.6, -6999.0,2020-12-30 20:00:00, -6999.0,53
-4.2, -4.206, -4.4, -3.6, -6999.0,2020-12-30 21:00:00, -6999.0,53
-4.0, -3.988, -4.4, -3.6, -6999.0,2020-12-30 22:00:00, -6999.0,53
-3.9, -3.869, -4.4, -3.6, -6999.0,2020-12-30 23:00:00, -6999.0,53
-3.8, -3.836, -4.4, -3.6, -6999.0,2020-12-31 00:00:00, -6999.0,53
