air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
-4.3, -4.343, 95.1, -3.7, 95.0, -5.4,2020-12-30 00:00:00, -5.0,53
-4.2, -4.2, 95.2, -3.7, 95.0, -5.4,2020-12-30 01:00:00, -5.0,53
-4.2, -4.224, 95.1, -3.7, 95.0, -5.4,2020-12-30 02:00:00, -5.0,53
-4.1, -4.124, 95.1, -3.7, 95.0, -5.4,2020-12-30 03:00:00, -5.0,53
-3.9, -3.937, 95.3, -3.7, 95.0, -5.4,2020-12-30 04:00:00, -5.0,53
-3.8, -3.847, 95.0, -3.7, 95.0, -5.4,2020-12-30 05:00:00, -4.0,53
-3.9, -3.88, 95.0, -3.5, 95.0, -5.4,2020-12-30 06:00:00, -4.0,53
-3.6, -3.623, 95.2, -3.5, 95.0, -3.9,2020-12-30 07:00:00, -4.0,53
-3.7, -3.676, 95.2, -3.5, 95.0, -3.9,2020-12-30 08:00:00, -4.0,53
-3.5, -3.454, 94.7, -3.4, 95.0, -3.9,2020-12-30 09:00:00, -4.0,53
-3.2, -3.239, 93.0, -3.1, 93.0, -3.9,2020-12-30 10:00:00, -4.0,53
-2.7, -2.738, 89.0, -2.7, 89.0, -3.9,2020-12-30 11:00:00, -4.0,53
-2.5, -2.477, 88.6, -2.4, 89.0, -3.9,2020-12-30 12:00:00, -4.0,53
-2.3, -2.298, 89.4, -2.2, 89.0, -3.9,2020-12-30 13:00:00, -4.0,53
-2.4, -2.372, 91.1, -2.2, 91.0, -3.9,2020-12-30 14:00:00, -4.0,53
-2.2, -2.245, 88.3, -2.0, 88.0, -3.9,2020-12-30 15:00:00, -4.0,53
-2.9, -2.898, 88.6, -2.0, 89.0, -3.9,2020-12-30 16:00:00, -4.0,53
-3.6, -3.618, 91.6, -2.0, 92.0, -3.9,2020-12-30 17:00:00, -5.0,53
-4.2, -4.202, 92.9, -2.0, 93.0, -4.8,2020-12-30 18:00:00, -5.0,53
-4.4, -4.353, 93.5, -4.0, 94.0, -4.6,2020-12-30 19:00:00, -5.0,53
-4.0, -4.02, 93.4, -4.0, 93.0, -4.6,2020-12-30 20:00:00, -5.0,53
-3.8, -3.79, 93.5, -3.7, 94.0, -4.6,2020-12-30 21:00:00, -4.0,53
-3.8, -3.849, 93.3, -3.7, 93.0, -4.6,2020-12-30 22:00:00, -5.0,53
-3.8, -3.757, 93.4, -3.6, 93.0, -4.6,2020-12-30 23:00:00, -5.0,53
-3.9, -3.865, 93.9, -3.6, 94.0, -4.6,2020-12-31 00:00:00, -5.0,53
