TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 3.811, None,68.11,2016-11-11 00:00:00,9.88,46
None, 3.594, None,67.62,2016-11-11 01:00:00,9.86,46
None, 4.003, None,64.8,2016-11-11 02:00:00,10.24,46
None, 3.36, None,62.32,2016-11-11 03:00:00,10.35,46
None, 1.84, None,65.71,2016-11-11 04:00:00,9.7,46
None, 1.994, None,72.8,2016-11-11 05:00:00,8.26,46
None, 4.139, None,63.68,2016-11-11 06:00:00,10.16,46
None, 3.313, None,70.83,2016-11-11 07:00:00,8.49,46
None, 4.228, None,71.62,2016-11-11 08:00:00,8.1,46
None, 2.349, None,71.46,2016-11-11 09:00:00,8.44,46
None, 1.834, None,69.7,2016-11-11 10:00:00,8.88,46
None, 2.073, None,64.6,2016-11-11 11:00:00,10.03,46
None, 0.607999, None,75.79,2016-11-11 12:00:00,8.83,46
None, 1.868, None,74.56,2016-11-11 13:00:00,9.19,46
None, 2.021, None,69.75,2016-11-11 14:00:00,10.06,46
None, 1.033, None,73.58,2016-11-11 15:00:00,9.73,46
None, 0.782998, None,77.13,2016-11-11 16:00:00,9.13,46
None, 1.572, None,75.1,2016-11-11 17:00:00,9.04,46
None, 0.851, None,75.64,2016-11-11 18:00:00,8.9,46
None, 1.093, None,75.15,2016-11-11 19:00:00,8.72,46
None, 1.627, None,78.05,2016-11-11 20:00:00,8.19,46
None, 1.275, None,83.6,2016-11-11 21:00:00,7.074,46
None, 2.348, None,74.6,2016-11-11 22:00:00,8.83,46
None, 2.307, None,77.76,2016-11-11 23:00:00,7.961,46
None, 0.897, None,77.34,2016-11-12 00:00:00,8.25,46
None, 0.606, None,84.3,2016-11-12 01:00:00,7.05,46
None, 2.107, None,85.9,2016-11-12 02:00:00,7.581,46
None, 2.677, None,83.9,2016-11-12 03:00:00,7.895,46
None, 1.632, None,86.9,2016-11-12 04:00:00,7.634,46
None, 1.222, None,86.3,2016-11-12 05:00:00,7.864,46
None, 1.454, None,87.1,2016-11-12 06:00:00,7.645,46
None, 0.930998, None,86.7,2016-11-12 07:00:00,7.685,46
None, 1.301, None,88.7,2016-11-12 08:00:00,7.524,46
None, 3.087, None,82.5,2016-11-12 09:00:00,8.7,46
None, 2.902, None,81.5,2016-11-12 10:00:00,8.76,46
None, 2.318, None,81.7,2016-11-12 11:00:00,9.53,46
None, 1.255, None,81.0,2016-11-12 12:00:00,10.06,46
None, 3.031, None,54.92,2016-11-12 13:00:00,12.96,46
None, 2.762, None,52.63,2016-11-12 14:00:00,13.07,46
None, 1.834, None,51.93,2016-11-12 15:00:00,13.48,46
None, 2.207, None,52.07,2016-11-12 16:00:00,13.26,46
None, 5.268, None,63.53,2016-11-12 17:00:00,11.29,46
None, 5.55, None,67.45,2016-11-12 18:00:00,10.45,46
None, 4.9, None,66.64,2016-11-12 19:00:00,10.43,46
None, 3.754, None,58.29,2016-11-12 20:00:00,10.03,46
None, 3.84, None,54.84,2016-11-12 21:00:00,9.45,46
None, 4.766, None,53.38,2016-11-12 22:00:00,8.47,46
None, 2.491, None,52.24,2016-11-12 23:00:00,7.783,46
None, 3.469, None,54.66,2016-11-13 00:00:00,7.025,46
None, 3.805, None,56.85,2016-11-13 01:00:00,6.283,46
None, 3.662, None,58.5,2016-11-13 02:00:00,5.667,46
None, 3.308, None,59.05,2016-11-13 03:00:00,5.43,46
None, 3.411, None,62.15,2016-11-13 04:00:00,4.901,46
None, 4.407, None,64.78,2016-11-13 05:00:00,4.57,46
None, 4.885, None,63.66,2016-11-13 06:00:00,4.772,46
None, 4.234, None,64.14,2016-11-13 07:00:00,4.928,46
None, 3.468, None,70.18,2016-11-13 08:00:00,4.303,46
None, 4.194, None,68.03,2016-11-13 09:00:00,5.022,46
None, 2.975, None,64.46,2016-11-13 10:00:00,5.853,46
None, 3.09, None,61.35,2016-11-13 11:00:00,6.991,46
None, 4.068, None,67.53,2016-11-13 12:00:00,6.422,46
None, 2.065, None,70.9,2016-11-13 13:00:00,6.104,46
None, 2.027, None,74.26,2016-11-13 14:00:00,5.613,46
None, 1.945, None,68.97,2016-11-13 15:00:00,6.81,46
None, 1.791, None,69.67,2016-11-13 16:00:00,6.365,46
None, 2.984, None,67.31,2016-11-13 17:00:00,6.772,46
None, 3.105, None,70.0,2016-11-13 18:00:00,6.483,46
None, 3.35, None,77.46,2016-11-13 19:00:00,5.704,46
None, 3.39, None,76.0,2016-11-13 20:00:00,5.685,46
None, 2.942, None,72.87,2016-11-13 21:00:00,6.223,46
None, 2.571, None,72.77,2016-11-13 22:00:00,6.18,46
None, 2.589, None,72.22,2016-11-13 23:00:00,6.36,46
None, 2.614, None,73.43,2016-11-14 00:00:00,6.339,46
None, 2.334, None,79.27,2016-11-14 01:00:00,5.179,46
None, 2.722, None,79.71,2016-11-14 02:00:00,4.992,46
None, 3.056, None,79.37,2016-11-14 03:00:00,5.173,46
None, 1.476, None,78.8,2016-11-14 04:00:00,4.941,46
None, 2.715, None,81.5,2016-11-14 05:00:00,4.112,46
None, 1.714, None,83.7,2016-11-14 06:00:00,3.522,46
None, 2.635, None,82.2,2016-11-14 07:00:00,3.175,46
None, 1.505, None,83.2,2016-11-14 08:00:00,3.276,46
None, 1.061, None,87.2,2016-11-14 09:00:00,3.449,46
None, 1.461, None,89.2,2016-11-14 10:00:00,3.95,46
None, 1.477, None,81.3,2016-11-14 11:00:00,5.397,46
None, 1.346, None,75.62,2016-11-14 12:00:00,6.586,46
None, 1.09, None,77.9,2016-11-14 13:00:00,6.14,46
