pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,6.802, None, None, None, None, None, None, None, None, None, None,2018-05-14 00:00:00, None, None,20
None,5.517, None, None, None, None, None, None, None, None, None, None,2018-05-14 01:00:00, None, None,20
None,3.991, None, None, None, None, None, None, None, None, None, None,2018-05-14 02:00:00, None, None,20
None,3.85, None, None, None, None, None, None, None, None, None, None,2018-05-14 03:00:00, None, None,20
None,2.71, None, None, None, None, None, None, None, None, None, None,2018-05-14 04:00:00, None, None,20
None,2.387, None, None, None, None, None, None, None, None, None, None,2018-05-14 05:00:00, None, None,20
None,2.281, None, None, None, None, None, None, None, None, None, None,2018-05-14 06:00:00, None, None,20
None,2.82, None, None, None, None, None, None, None, None, None, None,2018-05-14 07:00:00, None, None,20
None,4.021, None, None, None, None, None, None, None, None, None, None,2018-05-14 08:00:00, None, None,20
None,5.978, None, None, None, None, None, None, None, None, None, None,2018-05-14 09:00:00, None, None,20
None,9.62, None, None, None, None, None, None, None, None, None, None,2018-05-14 10:00:00, None, None,20
None,12.62, None, None, None, None, None, None, None, None, None, None,2018-05-14 11:00:00, None, None,20
None,15.5, None, None, None, None, None, None, None, None, None, None,2018-05-14 12:00:00, None, None,20
None,18.5, None, None, None, None, None, None, None, None, None, None,2018-05-14 13:00:00, None, None,20
None,22.11, None, None, None, None, None, None, None, None, None, None,2018-05-14 14:00:00, None, None,20
None,23.4, None, None, None, None, None, None, None, None, None, None,2018-05-14 15:00:00, None, None,20
None,24.46, None, None, None, None, None, None, None, None, None, None,2018-05-14 16:00:00, None, None,20
None,23.47, None, None, None, None, None, None, None, None, None, None,2018-05-14 17:00:00, None, None,20
None,22.16, None, None, None, None, None, None, None, None, None, None,2018-05-14 18:00:00, None, None,20
None,19.91, None, None, None, None, None, None, None, None, None, None,2018-05-14 19:00:00, None, None,20
None,15.98, None, None, None, None, None, None, None, None, None, None,2018-05-14 20:00:00, None, None,20
None,13.49, None, None, None, None, None, None, None, None, None, None,2018-05-14 21:00:00, None, None,20
None,10.66, None, None, None, None, None, None, None, None, None, None,2018-05-14 22:00:00, None, None,20
None,9.14, None, None, None, None, None, None, None, None, None, None,2018-05-14 23:00:00, None, None,20
None,7.97, None, None, None, None, None, None, None, None, None, None,2018-05-15 00:00:00, None, None,20
None,7.07, None, None, None, None, None, None, None, None, None, None,2018-05-15 01:00:00, None, None,20
None,6.082, None, None, None, None, None, None, None, None, None, None,2018-05-15 02:00:00, None, None,20
None,4.973, None, None, None, None, None, None, None, None, None, None,2018-05-15 03:00:00, None, None,20
None,4.449, None, None, None, None, None, None, None, None, None, None,2018-05-15 04:00:00, None, None,20
None,3.793, None, None, None, None, None, None, None, None, None, None,2018-05-15 05:00:00, None, None,20
None,3.431, None, None, None, None, None, None, None, None, None, None,2018-05-15 06:00:00, None, None,20
None,3.86, None, None, None, None, None, None, None, None, None, None,2018-05-15 07:00:00, None, None,20
None,4.336, None, None, None, None, None, None, None, None, None, None,2018-05-15 08:00:00, None, None,20
