AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
2.8,0.0,3.6, None,2016-03-11 00:00:00,265.0,100.0,11
2.9,0.0,4.0, None,2016-03-11 00:15:00,269.0,100.0,11
2.9,0.0,4.3, None,2016-03-11 00:30:00,270.0,100.0,11
3.2,0.0,3.3, None,2016-03-11 00:45:00,298.0,100.0,11
3.1,0.0,6.9, None,2016-03-11 01:00:00,286.0,100.0,11
3.5,0.0,5.0, None,2016-03-11 01:15:00,300.0,100.0,11
3.5,0.0,2.7, None,2016-03-11 01:30:00,212.0,100.0,11
3.4,0.0,7.2, None,2016-03-11 01:45:00,299.0,100.0,11
3.9,0.0,5.4, None,2016-03-11 02:00:00,295.0,100.0,11
3.8,0.0,5.5, None,2016-03-11 02:15:00,291.0,100.0,11
3.8,0.0,4.0, None,2016-03-11 02:30:00,280.0,100.0,11
3.7,0.0,5.6, None,2016-03-11 02:45:00,291.0,100.0,11
3.8,0.0,6.3, None,2016-03-11 03:00:00,309.0,100.0,11
4.2,0.0,3.9, None,2016-03-11 03:15:00,359.0,100.0,11
4.1,0.0,3.4, None,2016-03-11 03:30:00,328.0,100.0,11
4.0,0.0,5.5, None,2016-03-11 03:45:00,292.0,100.0,11
4.2,0.0,4.5, None,2016-03-11 04:00:00,280.0,100.0,11
4.3,0.0,3.8, None,2016-03-11 04:15:00,337.0,100.0,11
4.3,0.0,4.3, None,2016-03-11 04:30:00,323.0,100.0,11
4.2,0.0,7.1, None,2016-03-11 04:45:00,291.0,100.0,11
4.2,0.0,4.9, None,2016-03-11 05:00:00,312.0,100.0,11
4.1,0.0,5.0, None,2016-03-11 05:15:00,307.0,100.0,11
3.7,0.0,5.0, None,2016-03-11 05:30:00,292.0,100.0,11
3.9,0.0,5.8, None,2016-03-11 05:45:00,290.0,100.0,11
3.9,0.0,5.9, None,2016-03-11 06:00:00,306.0,100.0,11
3.7,0.0,4.7, None,2016-03-11 06:15:00,296.0,100.0,11
3.8,0.0,4.8, None,2016-03-11 06:30:00,313.0,100.0,11
3.8,0.0,3.6, None,2016-03-11 06:45:00,350.0,100.0,11
3.9,0.0,2.6, None,2016-03-11 07:00:00,330.0,100.0,11
4.0,0.0,5.2, None,2016-03-11 07:15:00,337.0,100.0,11
4.1,0.0,5.1, None,2016-03-11 07:30:00,343.0,98.0,11
4.1,0.0,4.9, None,2016-03-11 07:45:00,307.0,98.0,11
4.4,0.0,5.2, None,2016-03-11 08:00:00,306.0,98.0,11
4.5,0.0,3.8, None,2016-03-11 08:15:00,330.0,98.0,11
4.7,0.0,5.3, None,2016-03-11 08:30:00,302.0,98.0,11
5.2,0.0,4.9, None,2016-03-11 08:45:00,321.0,93.0,11
5.5,0.0,6.1, None,2016-03-11 09:00:00,338.0,91.0,11
6.2,0.0,5.4, None,2016-03-11 09:15:00,338.0,89.0,11
6.8,0.0,4.9, None,2016-03-11 09:30:00,315.0,87.0,11
6.7,0.0,6.1, None,2016-03-11 09:45:00,322.0,87.0,11
6.4,0.0,6.1, None,2016-03-11 10:00:00,310.0,88.0,11
6.7,0.0,3.7, None,2016-03-11 10:15:00,24.0,85.0,11
6.7,0.0,4.3, None,2016-03-11 10:30:00,14.0,84.0,11
6.8,0.0,5.3, None,2016-03-11 10:45:00,349.0,82.0,11
6.9,0.0,5.4, None,2016-03-11 11:00:00,345.0,82.0,11
6.8,0.0,7.4, None,2016-03-11 11:15:00,334.0,83.0,11
6.8,0.0,5.2, None,2016-03-11 11:30:00,339.0,81.0,11
6.8,0.0,4.5, None,2016-03-11 11:45:00,2.0,78.0,11
7.0,0.0,5.4, None,2016-03-11 12:00:00,312.0,77.0,11
7.0,0.0,6.2, None,2016-03-11 12:15:00,323.0,74.0,11
7.0,0.0,5.9, None,2016-03-11 12:30:00,307.0,75.0,11
6.9,0.0,6.1, None,2016-03-11 12:45:00,340.0,71.0,11
7.0,0.0,3.9, None,2016-03-11 13:00:00,332.0,72.0,11
7.2,0.0,2.7, None,2016-03-11 13:15:00,44.0,74.0,11
7.3,0.0,2.0, None,2016-03-11 13:30:00,175.0,78.0,11
7.4,0.0,2.0, None,2016-03-11 13:45:00,64.0,73.0,11
7.5,0.0,1.8, None,2016-03-11 14:00:00,34.0,73.0,11
7.4,0.0,3.8, None,2016-03-11 14:15:00,83.0,77.0,11
7.4,0.25,2.9, None,2016-03-11 14:30:00,30.0,78.0,11
7.4,0.0,1.0, None,2016-03-11 14:45:00,40.0,77.0,11
7.2,0.0,1.8, None,2016-03-11 15:00:00,69.0,84.0,11
7.1,0.0,1.6, None,2016-03-11 15:15:00,281.0,89.0,11
7.3,0.0,3.2, None,2016-03-11 15:30:00,122.0,84.0,11
7.2,0.26,1.1, None,2016-03-11 15:45:00,49.0,90.0,11
6.9,0.0,3.2, None,2016-03-11 16:00:00,83.0,95.0,11
6.7,0.0,2.2, None,2016-03-11 16:15:00,40.0,96.0,11
6.7,0.0,0.3, None,2016-03-11 16:30:00,343.0,95.0,11
