wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
157.5, -6.5, None, 0.28, 2.0, 102.7, -8.1, None, None, 88.0,2020-10-21 00:00:00, None, None,43
None, -6.9, None, 0.25, 0.0, 102.8, -8.8, None, None, 86.0,2020-10-21 01:00:00, None, None,43
None, -7.4, None, 0.23, 0.0, 102.9, -9.5, None, None, 85.0,2020-10-21 02:00:00, None, None,43
None, -7.7, None, 0.21, 0.0, 103.0, -9.7, None, None, 86.0,2020-10-21 03:00:00, None, None,43
247.5, -8.4, None, 0.18, 1.0, 103.0, -9.8, None, None, 90.0,2020-10-21 04:00:00, None, None,43
247.5, -8.3, None, 0.15, 2.0, 103.1, -9.5, None, None, 91.0,2020-10-21 05:00:00, None, None,43
225.0, -8.2, None, 0.15, 5.0, 103.1, -9.6, None, None, 90.0,2020-10-21 06:00:00, None, None,43
225.0, -8.5, None, 0.15, 6.0, 103.2, -9.7, None, None, 91.0,2020-10-21 07:00:00, None, None,43
225.0, -8.5, None, 0.15, 2.0, 103.3, -9.9, None, None, 90.0,2020-10-21 08:00:00, None, None,43
22.5, -8.2, None, 0.16, 2.0, 103.3, -11.0, None, None, 80.0,2020-10-21 09:00:00, None, None,43
0.0, -7.6, None, 0.14, 8.0, 103.4, -12.0, None, None, 70.0,2020-10-21 10:00:00, None, None,43
0.0, -7.2, None, 0.16, 8.0, 103.4, -12.1, None, None, 68.0,2020-10-21 11:00:00, None, None,43
22.5, -6.4, None, 0.14, 9.0, 103.5, -12.1, None, None, 64.0,2020-10-21 12:00:00, None, None,43
22.5, -5.2, None, 0.12, 14.0, 103.5, -12.5, None, None, 57.0,2020-10-21 13:00:00, None, None,43
22.5, -5.0, None, 0.06, 8.0, 103.5, -12.1, None, None, 58.0,2020-10-21 14:00:00, None, None,43
22.5, -5.0, None, 0.03, 10.0, 103.5, -12.5, None, None, 56.0,2020-10-21 15:00:00, None, None,43
45.0, -4.8, None, 0.05, 13.0, 103.6, -13.5, None, None, 51.0,2020-10-21 16:00:00, None, None,43
22.5, -5.2, None, 0.07, 15.0, 103.6, -14.3, None, None, 49.0,2020-10-21 17:00:00, None, None,43
22.5, -6.6, None, 0.1, 8.0, 103.7, -13.9, None, None, 56.0,2020-10-21 18:00:00, None, None,43
0.0, -8.1, None, 0.11, 6.0, 103.7, -13.9, None, None, 63.0,2020-10-21 19:00:00, None, None,43
22.5, -9.9, None, 0.13, 4.0, 103.8, -14.3, None, None, 70.0,2020-10-21 20:00:00, None, None,43
67.5, -13.0, None, 0.11, 8.0, 103.9, -16.4, None, None, 76.0,2020-10-21 21:00:00, None, None,43
45.0, -15.5, None, 0.09, 6.0, 103.9, -17.6, None, None, 84.0,2020-10-21 22:00:00, None, None,43
None, -17.1, None, 0.08, 0.0, 104.0, -18.4, None, -4.6, 89.0,2020-10-21 23:00:00, -17.3, 0.2,43
67.5, -19.0, None, 0.08, 2.0, 104.0, -21.1, None, None, 83.0,2020-10-22 00:00:00, None, None,43
None, -20.4, None, 0.09, 0.0, 104.0, -22.7, None, None, 82.0,2020-10-22 01:00:00, None, None,43
67.5, -17.9, None, 0.1, 5.0, 104.0, -19.8, None, None, 85.0,2020-10-22 02:00:00, None, None,43
45.0, -19.2, None, 0.11, 2.0, 104.1, -21.2, None, None, 84.0,2020-10-22 03:00:00, None, None,43
