station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 0.0, None, 2012-01-01 00:00:00, -5.2, -2.8
None, 1.0, None, 2012-01-02 00:00:00, -5.3, 0.6
None, 2.0, None, 2012-01-03 00:00:00, -5.0, -1.7
None, 51.7, None, 2012-01-04 00:00:00, -3.8, -1.1
None, 6.3, None, 2012-01-05 00:00:00, -3.8, -3.8
None, 1.1, None, 2012-01-06 00:00:00, -9.9, -5.7
None, 0.0, None, 2012-01-07 00:00:00, -9.7, -4.2
None, 12.3, None, 2012-01-08 00:00:00, -3.9, 0.1
None, 4.5, None, 2012-01-09 00:00:00, -11.1, -1.2
None, 0.0, None, 2012-01-10 00:00:00, -13.1, -11.2
None, 0.4, None, 2012-01-11 00:00:00, -9.0, -3.7
None, 0.0, None, 2012-01-12 00:00:00, -9.4, -2.6
None, 1.0, None, 2012-01-13 00:00:00, -9.2, -6.2
None, 14.9, None, 2012-01-14 00:00:00, -13.4, -4.6
None, 7.1, None, 2012-01-15 00:00:00, -19.8, -13.4
None, 3.9, None, 2012-01-16 00:00:00, -24.6, -13.4
None, 3.0, None, 2012-01-17 00:00:00, -29.5, -16.8
None, 0.0, None, 2012-01-18 00:00:00, -30.5, -23.7
None, 0.0, None, 2012-01-19 00:00:00, -23.9, -5.1
None, 1.9, None, 2012-01-20 00:00:00, -10.0, -1.9
None, 10.1, None, 2012-01-21 00:00:00, -9.6, -3.4
None, 3.9, None, 2012-01-22 00:00:00, -11.1, -5.7
None, 6.1, None, 2012-01-23 00:00:00, -9.4, -5.9
None, 16.4, None, 2012-01-24 00:00:00, -7.9, -4.7
None, 16.2, None, 2012-01-25 00:00:00, -7.8, -7.3
None, 8.1, None, 2012-01-26 00:00:00, -11.8, -11.1
None, 2.2, None, 2012-01-27 00:00:00, -11.8, -7.9
None, 5.2, None, 2012-01-28 00:00:00, -9.3, -1.7
None, 1.5, None, 2012-01-29 00:00:00, -4.0, -0.8
None, 0.0, None, 2012-01-30 00:00:00, -5.8, -3.8
None, 0.3, None, 2012-01-31 00:00:00, -5.8, -2.7
None, 1.7, None, 2012-02-01 00:00:00, -8.4, -3.1
None, 0.0, None, 2012-02-02 00:00:00, -7.0, 2.7
None, 0.0, None, 2012-02-03 00:00:00, -1.8, 8.9
None, 0.0, None, 2012-02-04 00:00:00, -5.9, 8.8
None, 0.0, None, 2012-02-05 00:00:00, -6.8, 2.1
None, 0.0, None, 2012-02-06 00:00:00, -6.7, 0.8
None, 0.0, None, 2012-02-07 00:00:00, -9.0, 4.5
None, 0.0, None, 2012-02-08 00:00:00, -7.0, 2.1
None, 0.7, None, 2012-02-09 00:00:00, -5.2, 0.1
None, 4.3, None, 2012-02-10 00:00:00, -1.7, 2.9
None, 0.0, None, 2012-02-11 00:00:00, -3.2, 3.4
None, 3.4, None, 2012-02-12 00:00:00, -5.2, 1.0
None, 0.6, None, 2012-02-13 00:00:00, -11.4, -0.8
None, 0.0, None, 2012-02-14 00:00:00, -12.1, 0.4
None, 0.0, None, 2012-02-15 00:00:00, -10.4, 0.7
None, 4.0, None, 2012-02-16 00:00:00, -7.9, -3.1
None, 2.0, None, 2012-02-17 00:00:00, -8.4, 0.4
None, 0.7, None, 2012-02-18 00:00:00, -8.4, -3.7
None, 1.3, None, 2012-02-19 00:00:00, -9.4, -5.9
None, 5.0, None, 2012-02-20 00:00:00, -9.6, -4.6
None, 2.0, None, 2012-02-21 00:00:00, -5.7, -3.3
None, 0.0, None, 2012-02-22 00:00:00, -9.2, -2.3
None, 0.7, None, 2012-02-23 00:00:00, -9.4, -2.8
None, 13.3, None, 2012-02-24 00:00:00, -9.5, -4.8
None, 9.0, None, 2012-02-25 00:00:00, -12.7, -4.6
None, 0.0, None, 2012-02-26 00:00:00, -19.7, -9.6
None, 1.0, None, 2012-02-27 00:00:00, -19.9, -5.4
None, 0.0, None, 2012-02-28 00:00:00, -13.4, -3.1
None, 3.7, None, 2012-02-29 00:00:00, -11.5, -6.4
None, 3.3, None, 2012-03-01 00:00:00, -10.5, 0.5
None, 1.0, None, 2012-03-02 00:00:00, -9.4, -5.7
None, 1.0, None, 2012-03-03 00:00:00, -5.7, 1.1
None, 5.7, None, 2012-03-04 00:00:00, -4.8, -1.1
None, 25.3, None, 2012-03-05 00:00:00, -15.2, -4.8
None, 0.0, None, 2012-03-06 00:00:00, -17.7, -4.0
None, 0.0, None, 2012-03-07 00:00:00, -14.0, -0.6
None, 0.0, None, 2012-03-08 00:00:00, -8.4, 3.8
None, 2.0, None, 2012-03-09 00:00:00, -4.5, -1.7
None, 1.7, None, 2012-03-10 00:00:00, -6.6, -1.1
None, 5.3, None, 2012-03-11 00:00:00, -11.4, -2.7
None, 18.1, None, 2012-03-12 00:00:00, -11.6, -5.7
None, 5.9, None, 2012-03-13 00:00:00, -12.2, -3.4
None, 3.0, None, 2012-03-14 00:00:00, -13.3, -2.8
None, 22.0, None, 2012-03-15 00:00:00, -7.8, 0.4
None, 5.0, None, 2012-03-16 00:00:00, -11.1, 1.8
None, 4.0, None, 2012-03-17 00:00:00, -11.1, -1.2
None, 3.0, None, 2012-03-18 00:00:00, -13.1, 1.1
None, 0.0, None, 2012-03-19 00:00:00, -12.3, -1.1
None, 6.0, None, 2012-03-20 00:00:00, -11.1, -2.0
None, 0.0, None, 2012-03-21 00:00:00, -13.1, -1.2
None, 0.0, None, 2012-03-22 00:00:00, -14.8, 0.2
None, 0.0, None, 2012-03-23 00:00:00, -10.8, 6.3
None, 0.0, None, 2012-03-24 00:00:00, -10.1, 7.0
None, 0.0, None, 2012-03-25 00:00:00, -8.7, 7.6
None, 0.0, None, 2012-03-26 00:00:00, -5.3, 6.5
None, 0.0, None, 2012-03-27 00:00:00, -7.0, 7.2
None, 3.0, None, 2012-03-28 00:00:00, -5.6, 2.2
None, 7.7, None, 2012-03-29 00:00:00, -6.1, -1.1
None, 4.3, None, 2012-03-30 00:00:00, -8.4, 1.7
None, 3.0, None, 2012-03-31 00:00:00, -10.0, -3.7
None, 12.0, None, 2012-04-01 00:00:00, -8.3, -3.4
None, 0.0, None, 2012-04-02 00:00:00, -8.3, -1.2
None, 14.0, None, 2012-04-03 00:00:00, -7.7, -0.7
None, 4.0, None, 2012-04-04 00:00:00, -9.6, 2.8
None, 1.0, None, 2012-04-05 00:00:00, -9.4, 1.5
None, 0.0, None, 2012-04-06 00:00:00, -9.0, 5.9
None, 0.0, None, 2012-04-07 00:00:00, -10.0, 6.2
None, 0.0, None, 2012-04-08 00:00:00, -6.1, 9.3
None, 0.0, None, 2012-04-09 00:00:00, -4.0, 12.1
None, 0.0, None, 2012-04-10 00:00:00, -0.8, 13.6
None, 0.0, None, 2012-04-11 00:00:00, -1.2, 7.0
None, 0.0, None, 2012-04-12 00:00:00, -3.2, 8.2
None, 0.0, None, 2012-04-13 00:00:00, -4.1, 9.8
None, 5.0, None, 2012-04-14 00:00:00, -2.7, 4.9
None, 0.0, None, 2012-04-15 00:00:00, -4.0, 5.3
None, 2.0, None, 2012-04-16 00:00:00, -5.1, 2.6
None, 2.0, None, 2012-04-17 00:00:00, -6.2, 5.5
None, 0.0, None, 2012-04-18 00:00:00, -6.2, 4.3
