BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,99.2, None,2021-09-10 00:00:00, None,37
None, None, None,99.0, None,2021-09-10 01:00:00, None,37
None, None, None,98.9, None,2021-09-10 02:00:00, None,37
None, None, None,99.5, None,2021-09-10 03:00:00, None,37
None, None, None,99.8, None,2021-09-10 04:00:00, None,37
None, None, None,100.0, None,2021-09-10 05:00:00, None,37
None, None, None,100.0, None,2021-09-10 06:00:00, None,37
None, None, None,100.0, None,2021-09-10 07:00:00, None,37
None, None, None,100.0, None,2021-09-10 08:00:00, None,37
None, None, None,100.0, None,2021-09-10 09:00:00, None,37
None, None, None,97.4, None,2021-09-10 10:00:00, None,37
None, None, None,87.3, None,2021-09-10 11:00:00, None,37
None, None, None,76.0, None,2021-09-10 12:00:00, None,37
None, None, None,68.9, None,2021-09-10 13:00:00, None,37
None, None, None,58.9, None,2021-09-10 14:00:00, None,37
None, None, None,54.7, None,2021-09-10 15:00:00, None,37
None, None, None,51.5, None,2021-09-10 16:00:00, None,37
None, None, None,52.8, None,2021-09-10 17:00:00, None,37
None, None, None,62.1, None,2021-09-10 18:00:00, None,37
None, None, None,71.3, None,2021-09-10 19:00:00, None,37
None, None, None,74.6, None,2021-09-10 20:00:00, None,37
None, None, None,77.0, None,2021-09-10 21:00:00, None,37
None, None, None,85.7, None,2021-09-10 22:00:00, None,37
None, None, None,91.1, None,2021-09-10 23:00:00, None,37
None, None, None,93.5, None,2021-09-11 00:00:00, None,37
None, None, None,96.1, None,2021-09-11 01:00:00, None,37
None, None, None,97.3, None,2021-09-11 02:00:00, None,37
None, None, None,98.6, None,2021-09-11 03:00:00, None,37
None, None, None,99.6, None,2021-09-11 04:00:00, None,37
None, None, None,99.9, None,2021-09-11 05:00:00, None,37
None, None, None,100.0, None,2021-09-11 06:00:00, None,37
None, None, None,100.0, None,2021-09-11 07:00:00, None,37
None, None, None,99.4, None,2021-09-11 08:00:00, None,37
None, None, None,85.5, None,2021-09-11 09:00:00, None,37
None, None, None,71.5, None,2021-09-11 10:00:00, None,37
None, None, None,52.7, None,2021-09-11 11:00:00, None,37
None, None, None,36.7, None,2021-09-11 12:00:00, None,37
None, None, None,37.2, None,2021-09-11 13:00:00, None,37
None, None, None,34.8, None,2021-09-11 14:00:00, None,37
None, None, None,30.5, None,2021-09-11 15:00:00, None,37
None, None, None,30.2, None,2021-09-11 16:00:00, None,37
None, None, None,33.4, None,2021-09-11 17:00:00, None,37
None, None, None,40.5, None,2021-09-11 18:00:00, None,37
None, None, None,44.6, None,2021-09-11 19:00:00, None,37
None, None, None,52.3, None,2021-09-11 20:00:00, None,37
None, None, None,58.4, None,2021-09-11 21:00:00, None,37
None, None, None,69.5, None,2021-09-11 22:00:00, None,37
None, None, None,80.5, None,2021-09-11 23:00:00, None,37
None, None, None,87.6, None,2021-09-12 00:00:00, None,37
None, None, None,88.4, None,2021-09-12 01:00:00, None,37
None, None, None,96.1, None,2021-09-12 02:00:00, None,37
None, None, None,98.4, None,2021-09-12 03:00:00, None,37
None, None, None,99.8, None,2021-09-12 04:00:00, None,37
None, None, None,100.0, None,2021-09-12 05:00:00, None,37
None, None, None,100.0, None,2021-09-12 06:00:00, None,37
None, None, None,100.0, None,2021-09-12 07:00:00, None,37
