WDIR_VECT,time,TEMP_MEAN,week_of_year
5.5,2018-08-27 00:00:00,13.7,35
8.4,2018-08-27 01:00:00,13.4,35
8.3,2018-08-27 02:00:00,13.1,35
8.6,2018-08-27 03:00:00,12.6,35
6.3,2018-08-27 04:00:00,12.2,35
7.9,2018-08-27 05:00:00,11.8,35
3.1,2018-08-27 06:00:00,11.4,35
27.1,2018-08-27 07:00:00,11.1,35
12.0,2018-08-27 08:00:00,11.6,35
27.5,2018-08-27 09:00:00,12.5,35
154.0,2018-08-27 10:00:00,14.5,35
204.5,2018-08-27 11:00:00,16.4,35
None,2018-08-27 12:00:00,18.0,35
26.6,2018-08-27 13:00:00,19.1,35
238.4,2018-08-27 14:00:00,20.2,35
221.4,2018-08-27 15:00:00,21.4,35
198.8,2018-08-27 16:00:00,22.5,35
233.5,2018-08-27 17:00:00,23.3,35
253.2,2018-08-27 18:00:00,23.7,35
243.5,2018-08-27 19:00:00,23.7,35
253.0,2018-08-27 20:00:00,22.3,35
350.8,2018-08-27 21:00:00,19.5,35
8.8,2018-08-27 22:00:00,17.6,35
11.0,2018-08-27 23:00:00,16.6,35
9.4,2018-08-28 00:00:00,15.7,35
2.0,2018-08-28 01:00:00,15.4,35
3.1,2018-08-28 02:00:00,15.1,35
18.4,2018-08-28 03:00:00,14.9,35
None,2018-08-28 04:00:00,14.3,35
11.0,2018-08-28 05:00:00,13.8,35
3.2,2018-08-28 06:00:00,13.4,35
7.9,2018-08-28 07:00:00,13.2,35
None,2018-08-28 08:00:00,14.0,35
None,2018-08-28 09:00:00,15.2,35
29.5,2018-08-28 10:00:00,16.5,35
191.7,2018-08-28 11:00:00,18.3,35
166.2,2018-08-28 12:00:00,19.8,35
162.7,2018-08-28 13:00:00,21.0,35
212.6,2018-08-28 14:00:00,21.9,35
177.8,2018-08-28 15:00:00,22.6,35
194.7,2018-08-28 16:00:00,23.1,35
275.7,2018-08-28 17:00:00,23.0,35
290.9,2018-08-28 18:00:00,22.6,35
298.2,2018-08-28 19:00:00,21.8,35
309.2,2018-08-28 20:00:00,21.0,35
None,2018-08-28 21:00:00,20.3,35
6.1,2018-08-28 22:00:00,18.9,35
12.9,2018-08-28 23:00:00,17.8,35
6.4,2018-08-29 00:00:00,17.2,35
11.3,2018-08-29 01:00:00,16.8,35
5.3,2018-08-29 02:00:00,16.9,35
None,2018-08-29 03:00:00,16.4,35
11.6,2018-08-29 04:00:00,16.0,35
7.7,2018-08-29 05:00:00,15.8,35
None,2018-08-29 06:00:00,15.0,35
None,2018-08-29 07:00:00,14.8,35
225.3,2018-08-29 08:00:00,14.6,35
159.3,2018-08-29 09:00:00,14.9,35
167.8,2018-08-29 10:00:00,15.0,35
131.7,2018-08-29 11:00:00,15.1,35
356.7,2018-08-29 12:00:00,15.0,35
38.5,2018-08-29 13:00:00,15.9,35
124.2,2018-08-29 14:00:00,17.4,35
145.1,2018-08-29 15:00:00,18.7,35
127.2,2018-08-29 16:00:00,19.7,35
148.5,2018-08-29 17:00:00,20.2,35
None,2018-08-29 18:00:00,20.1,35
189.4,2018-08-29 19:00:00,19.8,35
180.9,2018-08-29 20:00:00,18.8,35
179.4,2018-08-29 21:00:00,17.8,35
213.5,2018-08-29 22:00:00,16.9,35
194.4,2018-08-29 23:00:00,16.1,35
18.7,2018-08-30 00:00:00,15.5,35
None,2018-08-30 01:00:00,15.0,35
None,2018-08-30 02:00:00,14.4,35
123.1,2018-08-30 03:00:00,14.8,35
117.1,2018-08-30 04:00:00,14.5,35
None,2018-08-30 05:00:00,14.3,35
125.6,2018-08-30 06:00:00,14.5,35
135.1,2018-08-30 07:00:00,14.0,35
135.7,2018-08-30 08:00:00,14.0,35
137.3,2018-08-30 09:00:00,14.4,35
148.6,2018-08-30 10:00:00,14.9,35
170.5,2018-08-30 11:00:00,15.6,35
185.1,2018-08-30 12:00:00,16.1,35
179.2,2018-08-30 13:00:00,17.4,35
165.3,2018-08-30 14:00:00,18.7,35
185.4,2018-08-30 15:00:00,19.5,35
202.7,2018-08-30 16:00:00,19.6,35
205.1,2018-08-30 17:00:00,19.8,35
206.0,2018-08-30 18:00:00,20.1,35
190.2,2018-08-30 19:00:00,19.7,35
185.5,2018-08-30 20:00:00,19.0,35
209.3,2018-08-30 21:00:00,18.2,35
17.4,2018-08-30 22:00:00,17.1,35
8.9,2018-08-30 23:00:00,16.0,35
3.4,2018-08-31 00:00:00,15.4,35
6.9,2018-08-31 01:00:00,14.6,35
None,2018-08-31 02:00:00,14.6,35
None,2018-08-31 03:00:00,14.4,35
0.4,2018-08-31 04:00:00,14.1,35
None,2018-08-31 05:00:00,13.8,35
None,2018-08-31 06:00:00,13.5,35
16.9,2018-08-31 07:00:00,13.2,35
74.8,2018-08-31 08:00:00,13.6,35
147.6,2018-08-31 09:00:00,14.6,35
152.2,2018-08-31 10:00:00,15.0,35
146.0,2018-08-31 11:00:00,16.0,35
137.9,2018-08-31 12:00:00,16.8,35
175.2,2018-08-31 13:00:00,17.9,35
172.1,2018-08-31 14:00:00,18.6,35
187.1,2018-08-31 15:00:00,19.0,35
188.3,2018-08-31 16:00:00,19.2,35
192.8,2018-08-31 17:00:00,19.0,35
189.5,2018-08-31 18:00:00,18.8,35
179.7,2018-08-31 19:00:00,18.2,35
149.3,2018-08-31 20:00:00,17.8,35
87.5,2018-08-31 21:00:00,17.6,35
89.0,2018-08-31 22:00:00,17.0,35
136.0,2018-08-31 23:00:00,16.1,35
129.0,2018-09-01 00:00:00,15.4,35
123.0,2018-09-01 01:00:00,14.8,35
116.9,2018-09-01 02:00:00,14.5,35
119.8,2018-09-01 03:00:00,14.0,35
130.7,2018-09-01 04:00:00,13.4,35
86.1,2018-09-01 05:00:00,13.0,35
13.4,2018-09-01 06:00:00,13.0,35
111.8,2018-09-01 07:00:00,13.1,35
39.6,2018-09-01 08:00:00,13.7,35
81.6,2018-09-01 09:00:00,14.1,35
171.3,2018-09-01 10:00:00,15.1,35
161.9,2018-09-01 11:00:00,15.7,35
164.4,2018-09-01 12:00:00,16.4,35
168.4,2018-09-01 13:00:00,17.0,35
182.8,2018-09-01 14:00:00,18.2,35
187.8,2018-09-01 15:00:00,18.8,35
283.1,2018-09-01 16:00:00,19.2,35
266.7,2018-09-01 17:00:00,19.6,35
242.5,2018-09-01 18:00:00,19.3,35
286.2,2018-09-01 19:00:00,18.7,35
269.7,2018-09-01 20:00:00,17.8,35
308.6,2018-09-01 21:00:00,17.1,35
None,2018-09-01 22:00:00,16.5,35
74.0,2018-09-01 23:00:00,15.4,35
12.8,2018-09-02 00:00:00,14.9,35
8.4,2018-09-02 01:00:00,13.9,35
9.8,2018-09-02 02:00:00,13.3,35
8.5,2018-09-02 03:00:00,12.7,35
12.8,2018-09-02 04:00:00,12.4,35
14.4,2018-09-02 05:00:00,12.2,35
11.4,2018-09-02 06:00:00,11.9,35
None,2018-09-02 07:00:00,11.7,35
12.5,2018-09-02 08:00:00,12.1,35
17.9,2018-09-02 09:00:00,12.3,35
79.4,2018-09-02 10:00:00,13.8,35
151.6,2018-09-02 11:00:00,15.7,35
186.6,2018-09-02 12:00:00,16.8,35
212.6,2018-09-02 13:00:00,18.1,35
195.5,2018-09-02 14:00:00,19.1,35
190.9,2018-09-02 15:00:00,19.9,35
200.3,2018-09-02 16:00:00,20.7,35
192.8,2018-09-02 17:00:00,20.9,35
202.7,2018-09-02 18:00:00,20.4,35
230.8,2018-09-02 19:00:00,19.5,35
279.6,2018-09-02 20:00:00,19.1,35
283.6,2018-09-02 21:00:00,18.8,35
256.1,2018-09-02 22:00:00,18.7,35
232.5,2018-09-02 23:00:00,18.0,35
