WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
117.9, 12.1, 1.038,2018-08-27 00:00:00, 12.05,35
245.5, 12.1, 0.648,2018-08-27 01:00:00, 11.86,35
21.4, 11.9, 3.66,2018-08-27 02:00:00, 14.45,35
300.8, 14.5, 5.345,2018-08-27 03:00:00, 15.95,35
307.9, 16.0, 5.738,2018-08-27 04:00:00, 15.83,35
304.0, 15.8, 5.195,2018-08-27 05:00:00, 15.42,35
316.1, 15.4, 3.955,2018-08-27 06:00:00, 15.29,35
325.2, 15.3, 4.997,2018-08-27 07:00:00, 15.48,35
332.6, 15.5, 3.845,2018-08-27 08:00:00, 16.29,35
341.5, 16.3, 4.132,2018-08-27 09:00:00, 16.84,35
343.7, 16.8, 3.906,2018-08-27 10:00:00, 17.42,35
343.5, 17.4, 3.624,2018-08-27 11:00:00, 18.25,35
329.7, 18.3, 4.41,2018-08-27 12:00:00, 18.62,35
338.8, 18.6, 2.92,2018-08-27 13:00:00, 20.77,35
342.6, 20.8, 3.335,2018-08-27 14:00:00, 21.63,35
331.7, 21.6, 3.606,2018-08-27 15:00:00, 21.47,35
330.6, 21.5, 3.117,2018-08-27 16:00:00, 21.9,35
334.6, 21.9, 1.409,2018-08-27 17:00:00, 22.75,35
9.8, 22.8, 1.788,2018-08-27 18:00:00, 22.59,35
91.1, 22.6, 0.964999,2018-08-27 19:00:00, 20.22,35
128.2, 20.2, 0.621999,2018-08-27 20:00:00, 17.02,35
217.3, 17.0, 0.842998,2018-08-27 21:00:00, 15.4,35
205.2, 15.4, 1.114,2018-08-27 22:00:00, 14.92,35
148.1, 14.9, 0.67,2018-08-27 23:00:00, 14.03,35
8.6, 14.0, 1.269,2018-08-28 00:00:00, 13.66,35
189.1, 13.7, 0.926998,2018-08-28 01:00:00, 13.13,35
196.0, 13.1, 1.043,2018-08-28 02:00:00, 13.22,35
191.1, 13.2, 0.602998,2018-08-28 03:00:00, 13.02,35
126.7, 13.0, 1.124,2018-08-28 04:00:00, 13.12,35
236.2, 13.1, 2.101,2018-08-28 05:00:00, 13.95,35
297.5, 14.0, 3.153,2018-08-28 06:00:00, 14.79,35
293.4, 14.8, 3.687,2018-08-28 07:00:00, 15.89,35
335.6, 15.9, 3.467,2018-08-28 08:00:00, 16.52,35
347.7, 16.5, 3.719,2018-08-28 09:00:00, 17.3,35
353.7, 17.3, 2.735,2018-08-28 10:00:00, 18.7,35
346.5, 18.7, 3.25,2018-08-28 11:00:00, 19.36,35
331.2, 19.4, 3.642,2018-08-28 12:00:00, 19.88,35
328.2, 19.9, 3.025,2018-08-28 13:00:00, 20.82,35
323.2, 20.8, 2.885,2018-08-28 14:00:00, 21.31,35
312.2, 21.3, 2.128,2018-08-28 15:00:00, 21.55,35
341.3, 21.6, 1.795,2018-08-28 16:00:00, 21.44,35
336.9, 21.4, 2.014,2018-08-28 17:00:00, 21.9,35
318.5, 21.9, 2.239,2018-08-28 18:00:00, 21.46,35
301.9, 21.5, 2.028,2018-08-28 19:00:00, 20.65,35
318.1, 20.7, 1.742,2018-08-28 20:00:00, 19.45,35
325.0, 19.5, 0.876999,2018-08-28 21:00:00, 17.16,35
283.1, 17.2, 0.748,2018-08-28 22:00:00, 16.07,35
215.7, 16.1, 0.982999,2018-08-28 23:00:00, 15.46,35
157.1, 15.5, 0.792999,2018-08-29 00:00:00, 14.89,35
173.2, 14.9, 0.451999,2018-08-29 01:00:00, 14.8,35
227.5, 14.8, 0.777998,2018-08-29 02:00:00, 14.77,35
228.0, 14.8, 1.157,2018-08-29 03:00:00, 15.29,35
186.9, 15.3, 1.629,2018-08-29 04:00:00, 15.23,35
138.7, 15.2, 1.51,2018-08-29 05:00:00, 15.33,35
101.5, 15.3, 2.387,2018-08-29 06:00:00, 15.74,35
139.3, 15.7, 0.688,2018-08-29 07:00:00, 15.44,35
119.7, 15.4, 1.19,2018-08-29 08:00:00, 15.21,35
121.3, 15.2, 1.104,2018-08-29 09:00:00, 16.3,35
