WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
201.9,2018-08-27 00:00:00,14.1,97.5,35
166.3,2018-08-27 01:00:00,13.3,98.9,35
150.8,2018-08-27 02:00:00,12.9,99.2,35
242.1,2018-08-27 03:00:00,13.2,100.0,35
45.4,2018-08-27 04:00:00,12.9,100.0,35
277.5,2018-08-27 05:00:00,12.5,100.0,35
246.2,2018-08-27 06:00:00,12.2,99.9,35
266.6,2018-08-27 07:00:00,11.8,100.0,35
246.7,2018-08-27 08:00:00,11.5,100.0,35
357.2,2018-08-27 09:00:00,11.6,100.0,35
14.1,2018-08-27 10:00:00,13.3,82.9,35
341.4,2018-08-27 11:00:00,16.3,75.3,35
17.9,2018-08-27 12:00:00,18.1,66.3,35
353.4,2018-08-27 13:00:00,19.6,63.9,35
333.5,2018-08-27 14:00:00,20.3,59.5,35
330.5,2018-08-27 15:00:00,21.2,61.9,35
318.5,2018-08-27 16:00:00,22.4,41.8,35
315.9,2018-08-27 17:00:00,23.6,43.0,35
315.6,2018-08-27 18:00:00,23.4,41.9,35
316.8,2018-08-27 19:00:00,22.9,53.4,35
295.1,2018-08-27 20:00:00,20.8,54.1,35
293.6,2018-08-27 21:00:00,18.8,67.1,35
281.6,2018-08-27 22:00:00,17.1,75.2,35
167.8,2018-08-27 23:00:00,15.8,75.6,35
246.8,2018-08-28 00:00:00,14.9,81.6,35
174.1,2018-08-28 01:00:00,14.2,82.9,35
136.5,2018-08-28 02:00:00,13.5,87.2,35
183.8,2018-08-28 03:00:00,13.2,84.0,35
159.8,2018-08-28 04:00:00,12.7,86.9,35
206.6,2018-08-28 05:00:00,12.3,86.7,35
243.2,2018-08-28 06:00:00,12.2,90.1,35
138.4,2018-08-28 07:00:00,11.8,88.2,35
103.0,2018-08-28 08:00:00,12.2,86.1,35
330.1,2018-08-28 09:00:00,13.8,80.7,35
332.6,2018-08-28 10:00:00,15.4,65.6,35
334.1,2018-08-28 11:00:00,17.4,61.0,35
327.2,2018-08-28 12:00:00,19.4,46.9,35
341.1,2018-08-28 13:00:00,21.6,44.8,35
62.9,2018-08-28 14:00:00,22.8,44.1,35
311.0,2018-08-28 15:00:00,23.3,45.3,35
305.5,2018-08-28 16:00:00,23.9,39.9,35
309.2,2018-08-28 17:00:00,24.0,50.9,35
302.3,2018-08-28 18:00:00,23.0,50.9,35
307.4,2018-08-28 19:00:00,22.3,52.6,35
313.9,2018-08-28 20:00:00,21.2,61.1,35
291.6,2018-08-28 21:00:00,19.3,74.1,35
309.4,2018-08-28 22:00:00,17.9,79.0,35
328.1,2018-08-28 23:00:00,16.9,77.7,35
310.4,2018-08-29 00:00:00,16.6,82.4,35
266.1,2018-08-29 01:00:00,15.9,83.7,35
259.7,2018-08-29 02:00:00,15.5,85.6,35
73.1,2018-08-29 03:00:00,14.9,88.5,35
201.8,2018-08-29 04:00:00,14.5,86.7,35
124.8,2018-08-29 05:00:00,14.2,87.9,35
152.6,2018-08-29 06:00:00,14.4,87.7,35
116.3,2018-08-29 07:00:00,14.6,86.8,35
104.6,2018-08-29 08:00:00,15.3,86.4,35
121.8,2018-08-29 09:00:00,15.4,85.2,35
134.0,2018-08-29 10:00:00,15.7,84.3,35
115.8,2018-08-29 11:00:00,15.7,91.4,35
115.0,2018-08-29 12:00:00,15.3,93.7,35
116.2,2018-08-29 13:00:00,16.3,82.2,35
102.9,2018-08-29 14:00:00,18.0,73.9,35
86.7,2018-08-29 15:00:00,19.3,70.1,35
82.0,2018-08-29 16:00:00,19.8,63.5,35
58.7,2018-08-29 17:00:00,20.4,64.0,35
92.8,2018-08-29 18:00:00,21.0,61.0,35
137.8,2018-08-29 19:00:00,21.3,55.9,35
191.1,2018-08-29 20:00:00,20.3,66.6,35
224.0,2018-08-29 21:00:00,18.1,76.9,35
137.1,2018-08-29 22:00:00,16.6,83.4,35
177.4,2018-08-29 23:00:00,15.7,89.6,35
145.3,2018-08-30 00:00:00,14.9,90.8,35
154.3,2018-08-30 01:00:00,14.5,91.1,35
140.1,2018-08-30 02:00:00,14.9,85.9,35
126.8,2018-08-30 03:00:00,14.9,88.8,35
123.1,2018-08-30 04:00:00,14.8,88.9,35
128.2,2018-08-30 05:00:00,14.9,87.9,35
118.4,2018-08-30 06:00:00,15.0,90.1,35
127.6,2018-08-30 07:00:00,14.8,92.5,35
132.1,2018-08-30 08:00:00,14.8,91.4,35
133.6,2018-08-30 09:00:00,15.4,85.2,35
137.6,2018-08-30 10:00:00,15.9,83.4,35
