BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1015.0, 9.8, 1.169, 85.5, 88.9,2018-08-27 00:00:00, 7.876,35
1015.0, 7.9, 0.913, 88.9, 90.3,2018-08-27 01:00:00, 6.262,35
1016.0, 6.3, 1.181, 90.3, 91.1,2018-08-27 02:00:00, 7.826,35
1015.0, 7.8, 0.909, 91.1, 91.0,2018-08-27 03:00:00, 7.223,35
1015.0, 7.2, 0.761, 91.0, 91.4,2018-08-27 04:00:00, 5.056,35
1015.0, 5.1, 0.613, 91.4, 92.2,2018-08-27 05:00:00, 4.844,35
1014.0, 4.8, 0.729, 92.2, 93.0,2018-08-27 06:00:00, 6.455,35
1014.0, 6.5, 1.013, 93.0, 93.2,2018-08-27 07:00:00, 7.033,35
1013.0, 7.0, 1.143, 93.2, 93.3,2018-08-27 08:00:00, 7.306,35
1013.0, 7.3, 0.47, 93.3, 93.5,2018-08-27 09:00:00, 7.959,35
1012.0, 8.0, 0.863, 93.5, 85.3,2018-08-27 10:00:00, 10.42,35
1010.0, 10.4, 0.99, 85.3, 68.62,2018-08-27 11:00:00, 14.23,35
1009.0, 14.2, 1.872, 68.6, 59.43,2018-08-27 12:00:00, 17.02,35
1008.0, 17.0, 3.656, 59.4, 48.62,2018-08-27 13:00:00, 19.07,35
1007.0, 19.1, 4.984, 48.6, 41.29,2018-08-27 14:00:00, 19.73,35
1007.0, 19.7, 3.258, 41.3, 44.49,2018-08-27 15:00:00, 18.9,35
1006.0, 18.9, 2.521, 44.5, 48.83,2018-08-27 16:00:00, 18.72,35
1006.0, 18.7, 1.33, 48.8, 53.79,2018-08-27 17:00:00, 18.19,35
1005.0, 18.2, 0.996, 53.8, 64.37,2018-08-27 18:00:00, 17.24,35
1005.0, 17.2, 1.651, 64.4, 69.91,2018-08-27 19:00:00, 15.8,35
1005.0, 15.8, 1.477, 69.9, 73.17,2018-08-27 20:00:00, 14.41,35
