pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 10.08, None, None,2019-06-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.69, None, None,2019-06-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.69, None, None,2019-06-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.4, None, None,2019-06-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.39, None, None,2019-06-11 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.16, None, None,2019-06-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.1, None, None,2019-06-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.07, None, None,2019-06-11 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.12, None, None,2019-06-11 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.51, None, None,2019-06-11 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 10.13, None, None,2019-06-11 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 10.76, None, None,2019-06-11 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 11.09, None, None,2019-06-11 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 11.65, None, None,2019-06-11 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 12.19, None, None,2019-06-11 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 12.73, None, None,2019-06-11 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 13.39, None, None,2019-06-11 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 13.8, None, None,2019-06-11 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 14.34, None, None,2019-06-11 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 14.43, None, None,2019-06-11 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 12.87, None, None,2019-06-11 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 12.91, None, None,2019-06-11 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 12.15, None, None,2019-06-11 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 11.22, None, None,2019-06-11 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 10.75, None, None,2019-06-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 10.04, None, None,2019-06-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 10.1, None, None,2019-06-12 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.9, None, None,2019-06-12 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.82, None, None,2019-06-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.68, None, None,2019-06-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.81, None, None,2019-06-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.76, None, None,2019-06-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.89, None, None,2019-06-12 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 10.71, None, None,2019-06-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 11.27, None, None,2019-06-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 11.18, None, None,2019-06-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 11.6, None, None,2019-06-12 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 12.52, None, None,2019-06-12 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 12.6, None, None,2019-06-12 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 14.36, None, None,2019-06-12 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 14.58, None, None,2019-06-12 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 15.18, None, None,2019-06-12 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 15.12, None, None,2019-06-12 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 14.28, None, None,2019-06-12 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 14.01, None, None,2019-06-12 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 13.54, None, None,2019-06-12 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 12.34, None, None,2019-06-12 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 11.87, None, None,2019-06-12 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 10.98, None, None,2019-06-13 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
None, None, 9.81, None, None,2019-06-13 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,24
