pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -2.867, None, None, None, 20.9, 47.79, 1.0, 3.121, 148.9, -6999.0, 3.1, -2.9, -2.9, 0.1, 149.0, -1.5, None, None, -6999.0, None,2020-03-04 00:00:00, 237.0, None, 236.9, -6999.0,10
None, -3.391, None, None, None, 19.2, 46.9, 0.0, 3.429, 151.6, -6999.0, 3.4, -3.4, -3.4, -0.7, 152.0, -1.5, None, None, -6999.0, None,2020-03-04 01:00:00, 237.0, None, 237.0, -6999.0,10
None, -3.839, None, None, None, 19.1, 41.47, 0.0, 4.129, 144.4, -6999.0, 4.1, -3.8, -3.9, 0.1, 144.0, -1.5, None, None, -6999.0, None,2020-03-04 02:00:00, 237.0, None, 236.5, -6999.0,10
None, -4.29, None, None, None, 18.1, 27.18, 1.0, 6.43, 120.1, -6999.0, 6.4, -4.3, -4.3, 0.7, 120.0, -1.5, None, None, -6999.0, None,2020-03-04 03:00:00, 237.0, None, 237.1, -6999.0,10
None, -4.319, None, None, None, 15.7, 34.1, -2.0, 5.01, 132.5, -6999.0, 5.0, -4.3, -4.4, 0.2, 133.0, -1.5, None, None, -6999.0, None,2020-03-04 04:00:00, 236.0, None, 235.5, -6999.0,10
None, -4.655, None, None, None, 13.7, 39.86, 0.0, 2.138, 102.0, -6999.0, 2.1, -4.7, -4.7, 0.3, 102.0, -1.5, None, None, -6999.0, None,2020-03-04 05:00:00, 236.0, None, 235.5, -6999.0,10
None, -4.886, None, None, None, 12.4, 29.4, 1.0, 3.515, 102.4, -6999.0, 3.5, -4.9, -4.9, 0.3, 102.0, -1.5, None, None, -6999.0, None,2020-03-04 06:00:00, 236.0, None, 236.3, -6999.0,10
None, -4.817, None, None, None, 12.8, 31.06, -1.0, 3.413, 114.5, -6999.0, 3.4, -4.8, -4.9, 0.0, 115.0, -4.8, None, None, -6999.0, None,2020-03-04 07:00:00, 236.0, None, 235.8, -6999.0,10
None, -4.556, None, None, None, 13.2, 37.71, 2.0, 2.819, 98.7, -6999.0, 2.8, -4.6, -4.9, 0.1, 99.0, -4.6, None, None, -6999.0, None,2020-03-04 08:00:00, 238.0, None, 238.1, -6999.0,10
None, -3.435, None, None, None, 15.2, 45.87, -1.0, 2.568, 113.6, -6999.0, 2.6, -3.4, -4.9, 0.4, 114.0, -3.4, None, None, -6999.0, None,2020-03-04 09:00:00, 237.0, None, 236.8, -6999.0,10
None, -0.963, None, None, None, 10.0, 43.44, -1.0, 1.336, 175.7, -6999.0, 1.3, -1.0, -4.9, 0.5, 176.0, -0.7, None, None, -6999.0, None,2020-03-04 10:00:00, 235.0, None, 235.4, -6999.0,10
None, -1.354, None, None, None, 11.0, 41.61, 0.0, 2.804, 150.8, -6999.0, 2.8, -1.4, -4.9, 1.0, 151.0, -0.5, None, None, -6999.0, None,2020-03-04 11:00:00, 236.0, None, 235.8, -6999.0,10
None, -1.261, None, None, None, 13.6, 36.45, -2.0, 3.443, 114.2, -6999.0, 3.4, -1.3, -4.9, 0.5, 114.0, 0.1, None, None, -6999.0, None,2020-03-04 12:00:00, 234.0, None, 233.8, -6999.0,10
None, -1.558, None, None, None, 7.9, 54.8, -1.0, 1.552, 103.0, -6999.0, 1.6, -1.6, -4.9, 0.0, 103.0, 0.1, None, None, -6999.0, None,2020-03-04 13:00:00, 233.0, None, 233.3, -6999.0,10
None, -1.178, None, None, None, 8.1, 30.58, 2.0, 2.347, 105.7, -6999.0, 2.3, -1.2, -4.9, 0.0, 106.0, 0.1, None, None, -6999.0, None,2020-03-04 14:00:00, 235.0, None, 235.4, -6999.0,10
None, -0.664, None, None, None, 4.5, 53.86, -3.0, 0.632, 15.43, -6999.0, 0.6, -0.7, -4.9, 0.3, 15.0, 0.1, None, None, -6999.0, None,2020-03-04 15:00:00, 233.0, None, 232.7, -6999.0,10
None, -0.823, None, None, None, 3.0, 72.1, -1.0, 0.169, 353.4, -6999.0, 0.2, -0.8, -4.9, 0.1, 353.0, 0.4, None, None, -6999.0, None,2020-03-04 16:00:00, 232.0, None, 232.1, -6999.0,10
None, -1.62, None, None, None, 3.2, 73.3, 0.0, 0.185, 83.1, -6999.0, 0.2, -1.6, -4.9, -0.2, 83.0, 0.4, None, None, -6999.0, None,2020-03-04 17:00:00, 232.0, None, 231.7, -6999.0,10
None, -2.134, None, None, None, 6.2, 72.8, 0.0, 0.228, 49.96, -6999.0, 0.2, -2.1, -4.9, -0.4, 50.0, 0.4, None, None, -6999.0, None,2020-03-04 18:00:00, 231.0, None, 231.3, -6999.0,10
None, -2.648, None, None, None, 8.2, 66.77, 0.0, 0.532, 130.4, -6999.0, 0.5, -2.6, -2.8, -0.4, 130.0, -2.1, None, None, -6999.0, None,2020-03-04 19:00:00, 231.0, None, 230.9, -6999.0,10
None, -2.963, None, None, None, 6.0, 53.56, 0.0, 1.19, 320.8, -6999.0, 1.2, -3.0, -3.0, -0.1, 321.0, -2.1, None, None, -6999.0, None,2020-03-04 20:00:00, 231.0, None, 230.8, -6999.0,10
None, -3.115, None, None, None, 10.9, 77.7, 2.0, 0.188, 71.5, -6999.0, 0.2, -3.1, -3.1, 0.3, 72.0, -2.1, None, None, -6999.0, None,2020-03-04 21:00:00, 233.0, None, 233.0, -6999.0,10
None, -2.991, None, None, None, 5.8, 42.68, -1.0, 1.476, 305.6, -6999.0, 1.5, -3.0, -3.2, 0.5, 306.0, -2.1, None, None, -6999.0, None,2020-03-04 22:00:00, 232.0, None, 231.6, -6999.0,10
None, -2.942, None, None, None, 10.2, 53.1, 0.0, 1.091, 294.8, -6999.0, 1.1, -2.9, -3.2, 0.9, 295.0, -2.1, None, None, -6999.0, None,2020-03-04 23:00:00, 231.0, None, 231.4, -6999.0,10
None, -3.134, None, None, None, 9.2, 50.94, 1.0, 1.259, 261.1, -6999.0, 1.3, -3.1, -3.2, 1.1, 261.0, -2.1, None, None, -6999.0, None,2020-03-05 00:00:00, 233.0, None, 232.8, -6999.0,10
