CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,13.06,25.37, None,2017-07-30 00:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,31
None,12.4,26.68, None,2017-07-30 01:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,31
None,11.8,26.38, None,2017-07-30 02:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,31
None,11.65,25.89, None,2017-07-30 03:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,31
None,11.08,25.26, None,2017-07-30 04:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,31
None,10.4,25.06, None,2017-07-30 05:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,31
None,10.09,30.79, None,2017-07-30 06:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,31
None,10.56,46.57, None,2017-07-30 07:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None,31
None,11.17,53.49, None,2017-07-30 08:00:00, None, None, None, None, None, 2.0, None, None, None, None, None, None,31
None,12.91,41.84, None,2017-07-30 09:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None,31
None,16.0,27.65, None,2017-07-30 10:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,31
None,14.73,30.05, None,2017-07-30 11:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,31
None,14.81,31.28, None,2017-07-30 12:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,31
None,14.71,32.31, None,2017-07-30 13:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,31
None,14.25,36.53, None,2017-07-30 14:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None,31
None,17.06,29.35, None,2017-07-30 15:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None,31
None,18.74,25.1, None,2017-07-30 16:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,31
None,18.62,23.05, None,2017-07-30 17:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,31
None,18.79,22.54, None,2017-07-30 18:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,31
