RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
21.33, None, None, None,5.206,68.77, None, None,-20.0, None, None, None, None, None, None, None, None,-3.158, None, None, None, None,18.45, None, None, None, None, None,2019-04-09 00:00:00, None,15
21.27, None, None, None,2.696,32.09, None, None,-20.0, None, None, None, None, None, None, None, None,-2.928, None, None, None, None,39.95, None, None, None, None, None,2019-04-09 01:00:00, None,15
21.37, None, None, None,8.82,81.5, None, None,-20.0, None, None, None, None, None, None, None, None,-3.081, None, None, None, None,6.84, None, None, None, None, None,2019-04-09 03:00:00, None,15
21.39, None, None, None,8.19,73.8, None, None,-20.0, None, None, None, None, None, None, None, None,-3.341, None, None, None, None,8.3, None, None, None, None, None,2019-04-09 04:00:00, None,15
21.71, None, None, None,2.465,66.86, None, None,-21.0, None, None, None, None, None, None, None, None,-4.188, None, None, None, None,35.06, None, None, None, None, None,2019-04-09 05:00:00, None,15
21.54, None, None, None,5.668,42.25, None, None,-21.0, None, None, None, None, None, None, None, None,-3.649, None, None, None, None,32.48, None, None, None, None, None,2019-04-09 06:00:00, None,15
21.56, None, None, None,4.847,57.15, None, None,-21.0, None, None, None, None, None, None, None, None,-3.689, None, None, None, None,36.48, None, None, None, None, None,2019-04-09 07:00:00, None,15
21.42, None, None, None,8.14,75.8, None, None,-20.0, None, None, None, None, None, None, None, None,-3.246, None, None, None, None,18.04, None, None, None, None, None,2019-04-09 08:00:00, None,15
20.88, None, None, None,1.869,71.6, None, None,-19.0, None, None, None, None, None, None, None, None,-1.424, None, None, None, None,47.93, None, None, None, None, None,2019-04-09 10:00:00, None,15
20.54, None, None, None,3.88,88.5, None, None,-18.0, None, None, None, None, None, None, None, None,-0.298, None, None, None, None,24.23, None, None, None, None, None,2019-04-09 11:00:00, None,15
20.56, None, None, None,3.103,307.3, None, None,-18.0, None, None, None, None, None, None, None, None,-0.371, None, None, None, None,33.67, None, None, None, None, None,2019-04-09 12:00:00, None,15
20.51, None, None, None,4.946,302.6, None, None,-18.0, None, None, None, None, None, None, None, None,-0.188, None, None, None, None,25.85, None, None, None, None, None,2019-04-09 13:00:00, None,15
20.42, None, None, None,4.22,334.9, None, None,-20.0, None, None, None, None, None, None, None, None,0.109, None, None, None, None,36.36, None, None, None, None, None,2019-04-09 14:00:00, None,15
19.49, None, None, None,5.456,299.6, None, None,-18.0, None, None, None, None, None, None, None, None,3.2, None, None, None, None,26.76, None, None, None, None, None,2019-04-09 16:00:00, None,15
20.18, None, None, None,5.113,297.8, None, None,-19.0, None, None, None, None, None, None, None, None,0.913, None, None, None, None,36.89, None, None, None, None, None,2019-04-09 17:00:00, None,15
20.34, None, None, None,7.88,304.9, None, None,-20.0, None, None, None, None, None, None, None, None,0.374, None, None, None, None,19.65, None, None, None, None, None,2019-04-09 18:00:00, None,15
20.43, None, None, None,5.394,304.5, None, None,-18.0, None, None, None, None, None, None, None, None,-0.153, None, None, None, None,23.26, None, None, None, None, None,2019-04-09 19:00:00, None,15
21.16, None, None, None,11.95,304.8, None, None,-20.0, None, None, None, None, None, None, None, None,-2.368, None, None, None, None,15.62, None, None, None, None, None,2019-04-09 20:00:00, None,15
21.22, None, None, None,12.93,303.0, None, None,-20.0, None, None, None, None, None, None, None, None,-2.571, None, None, None, None,15.48, None, None, None, None, None,2019-04-09 21:00:00, None,15
21.31, None, None, None,1.023,300.1, None, None,-20.0, None, None, None, None, None, None, None, None,-2.879, None, None, None, None,53.31, None, None, None, None, None,2019-04-09 22:00:00, None,15
21.54, None, None, None,4.341,294.3, None, None,-21.0, None, None, None, None, None, None, None, None,-3.619, None, None, None, None,14.43, None, None, None, None, None,2019-04-09 23:00:00, None,15
21.59, None, None, None,5.261,284.2, None, None,-21.0, None, None, None, None, None, None, None, None,-3.793, None, None, None, None,15.92, None, None, None, None, None,2019-04-10 00:00:00, None,15
21.5, None, None, None,3.644,285.7, None, None,-21.0, None, None, None, None, None, None, None, None,-3.707, None, None, None, None,20.27, None, None, None, None, None,2019-04-10 01:00:00, None,15
21.52, None, None, None,3.853,287.6, None, None,-21.0, None, None, None, None, None, None, None, None,-3.784, None, None, None, None,18.19, None, None, None, None, None,2019-04-10 02:00:00, None,15
21.78, None, None, None,3.37,279.7, None, None,-21.0, None, None, None, None, None, None, None, None,-4.43, None, None, None, None,26.66, None, None, None, None, None,2019-04-10 09:00:00, None,15
21.33, None, None, None,2.211,281.4, None, None,-20.0, None, None, None, None, None, None, None, None,-3.158, None, None, None, None,38.89, None, None, None, None, None,2019-04-10 11:00:00, None,15
21.29, None, None, None,1.323,313.2, None, None,-20.0, None, None, None, None, None, None, None, None,-2.792, None, None, None, None,42.67, None, None, None, None, None,2019-04-10 12:00:00, None,15
21.05, None, None, None,0.751,222.0, None, None,-19.0, None, None, None, None, None, None, None, None,-2.017, None, None, None, None,68.51, None, None, None, None, None,2019-04-10 13:00:00, None,15
21.22, None, None, None,1.51,188.4, None, None,-20.0, None, None, None, None, None, None, None, None,-2.579, None, None, None, None,59.02, None, None, None, None, None,2019-04-10 14:00:00, None,15
21.15, None, None, None,0.631,299.1, None, None,-20.0, None, None, None, None, None, None, None, None,-2.34, None, None, None, None,70.0, None, None, None, None, None,2019-04-10 15:00:00, None,15
21.59, None, None, None,8.25,287.9, None, None,-21.0, None, None, None, None, None, None, None, None,-4.013, None, None, None, None,18.52, None, None, None, None, None,2019-04-10 17:00:00, None,15
21.69, None, None, None,5.853,291.1, None, None,-21.0, None, None, None, None, None, None, None, None,-4.332, None, None, None, None,20.49, None, None, None, None, None,2019-04-10 18:00:00, None,15
21.8, None, None, None,5.208,246.8, None, None,-21.0, None, None, None, None, None, None, None, None,-4.699, None, None, None, None,25.61, None, None, None, None, None,2019-04-10 19:00:00, None,15
21.8, None, None, None,4.337,239.3, None, None,-21.0, None, None, None, None, None, None, None, None,-4.701, None, None, None, None,28.54, None, None, None, None, None,2019-04-10 20:00:00, None,15
