air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
14.8,-4661.0,-7999.0,25.1,100.0,2021-08-27 00:00:00,15.0,35
14.6,-4661.0,-7999.0,25.1,100.0,2021-08-27 01:00:00,14.0,35
14.2,-4661.0,-7999.0,25.1,100.0,2021-08-27 02:00:00,14.0,35
14.3,-4661.0,-7999.0,25.1,100.0,2021-08-27 03:00:00,14.0,35
13.9,-4661.0,-7999.0,25.1,100.0,2021-08-27 04:00:00,14.0,35
None,6999.0,-7999.0,25.1,0.0,2021-08-27 05:00:00,940.0,35
None,6999.0,-7999.0,25.1,0.0,2021-08-27 06:00:00,940.0,35
None,6999.0,-7999.0,23.9,0.0,2021-08-27 07:00:00,1031.0,35
None,6999.0,-7999.0,23.9,0.0,2021-08-27 08:00:00,1108.0,35
None,6999.0,-7999.0,23.9,0.0,2021-08-27 09:00:00,940.0,35
None,6999.0,-7999.0,23.9,0.0,2021-08-27 10:00:00,940.0,35
None,6999.0,-7999.0,23.9,0.0,2021-08-27 11:00:00,1031.0,35
16.9,-2328.0,-7999.0,23.9,82.0,2021-08-27 12:00:00,14.0,35
16.5,-2328.0,-7999.0,23.9,100.0,2021-08-27 13:00:00,16.0,35
16.8,-2328.0,-7999.0,23.9,96.0,2021-08-27 14:00:00,16.0,35
16.7,-2328.0,-7999.0,23.9,88.0,2021-08-27 15:00:00,15.0,35
17.6,-2328.0,-7999.0,23.9,72.0,2021-08-27 16:00:00,12.0,35
17.8,-2328.0,-7999.0,23.9,69.0,2021-08-27 17:00:00,12.0,35
17.6,-2328.0,-7999.0,23.9,65.0,2021-08-27 18:00:00,11.0,35
17.3,17.1,-7999.0,17.7,64.0,2021-08-27 19:00:00,11.0,35
16.7,16.4,-7999.0,17.7,64.0,2021-08-27 20:00:00,10.0,35
17.4,16.4,-7999.0,17.7,62.0,2021-08-27 21:00:00,10.0,35
16.7,16.4,-7999.0,17.7,63.0,2021-08-27 22:00:00,10.0,35
16.4,16.4,-7999.0,17.7,66.0,2021-08-27 23:00:00,10.0,35
16.6,16.4,-7999.0,17.7,64.0,2021-08-28 00:00:00,10.0,35
16.2,16.1,-7999.0,17.7,71.0,2021-08-28 01:00:00,11.0,35
15.9,15.8,-7999.0,17.7,76.0,2021-08-28 02:00:00,12.0,35
15.7,15.4,-7999.0,17.7,77.0,2021-08-28 03:00:00,12.0,35
14.4,14.4,-7999.0,17.7,95.0,2021-08-28 04:00:00,13.0,35
14.7,14.2,-7999.0,17.7,100.0,2021-08-28 05:00:00,15.0,35
13.7,-3495.0,-7999.0,17.7,100.0,2021-08-28 06:00:00,13.0,35
14.2,13.6,-7999.0,14.3,100.0,2021-08-28 07:00:00,14.0,35
15.9,13.6,-7999.0,16.0,85.0,2021-08-28 08:00:00,13.0,35
15.5,13.6,-7999.0,17.1,80.0,2021-08-28 09:00:00,12.0,35
16.5,13.6,-7999.0,17.1,75.0,2021-08-28 10:00:00,12.0,35
16.7,13.6,-7999.0,18.5,70.0,2021-08-28 11:00:00,11.0,35
18.2,13.6,-7999.0,18.9,67.0,2021-08-28 12:00:00,12.0,35
18.3,13.6,-7999.0,18.9,67.0,2021-08-28 13:00:00,12.0,35
19.4,13.6,-7999.0,19.6,61.0,2021-08-28 14:00:00,12.0,35
20.0,13.6,-7999.0,20.5,57.0,2021-08-28 15:00:00,11.0,35
20.6,13.6,-7999.0,21.2,54.0,2021-08-28 16:00:00,11.0,35
22.2,13.6,-7999.0,22.0,49.0,2021-08-28 17:00:00,11.0,35
21.3,13.6,-7999.0,22.4,55.0,2021-08-28 18:00:00,12.0,35
20.8,20.5,-7999.0,21.4,57.0,2021-08-28 19:00:00,12.0,35
19.4,19.4,-7999.0,21.4,60.0,2021-08-28 20:00:00,11.0,35
