pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
3.0, 11.05, 82.0, 16.6, 82.0, 8.0, 11.1, 11.0, 1011.3, 0.0, 8.0, 917.0, None,2021-08-27 00:00:00, None, None, 917.0,35
3.0, 10.48, 87.1, 16.6, 87.0, 8.0, 10.5, 10.5, 1011.1, 0.0, 8.0, 917.0, None,2021-08-27 01:00:00, None, None, 917.0,35
3.0, 10.31, 86.4, 16.6, 86.0, 8.0, 10.3, 10.3, 1011.1, 0.0, 8.0, 917.0, None,2021-08-27 02:00:00, None, None, 917.0,35
3.0, 9.91, 89.0, 16.6, 89.0, 8.0, 9.9, 9.8, 1011.1, 0.0, 8.0, 917.0, None,2021-08-27 03:00:00, None, None, 917.0,35
2.0, 9.91, 88.7, 16.6, 89.0, 8.0, 9.9, 9.8, 1011.0, 0.0, 8.0, 917.0, None,2021-08-27 04:00:00, None, None, 917.0,35
2.0, 9.86, 89.2, 16.6, 89.0, 8.0, 9.9, 9.8, 1010.9, 0.0, 8.0, 917.0, None,2021-08-27 05:00:00, None, None, 917.0,35
1.0, 9.72, 89.6, 16.6, 90.0, 8.0, 9.7, 9.7, 1012.2, 0.0, 8.0, 918.0, None,2021-08-27 06:00:00, None, None, 918.0,35
0.0, 9.69, 91.4, 9.7, 91.0, 8.0, 9.7, 9.7, 1012.2, 0.0, 8.0, 918.0, None,2021-08-27 07:00:00, None, None, 918.0,35
0.0, 9.92, 90.1, 9.9, 90.0, 8.0, 9.9, 9.7, 1012.4, 0.0, 8.0, 918.0, None,2021-08-27 08:00:00, None, None, 918.0,35
0.0, 10.29, 87.9, 10.2, 88.0, 8.0, 10.3, 9.7, 1012.5, 0.0, 8.0, 918.0, None,2021-08-27 09:00:00, None, None, 918.0,35
