ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,920.0, 172.0, None, None,2017-06-11 00:00:00, 5.3, None, None, None,24
None,920.0, 170.0, None, None,2017-06-11 01:00:00, 4.5, None, None, None,24
None,921.0, 168.0, None, None,2017-06-11 02:00:00, 2.4, None, None, None,24
None,921.0, 166.0, None, None,2017-06-11 03:00:00, 1.1, None, None, None,24
None,921.0, 165.0, None, None,2017-06-11 04:00:00, 1.6, None, None, None,24
None,922.0, 163.0, None, None,2017-06-11 05:00:00, 0.7, None, None, None,24
None,922.0, 162.0, None, None,2017-06-11 06:00:00, 0.8, None, None, None,24
None,922.0, 160.0, None, None,2017-06-11 07:00:00, 1.3, None, None, None,24
None,923.0, 159.0, None, None,2017-06-11 08:00:00, 0.5, None, None, None,24
None,923.0, 159.0, None, None,2017-06-11 09:00:00, 0.1, None, None, None,24
None,923.0, 159.0, None, None,2017-06-11 10:00:00, 0.5, None, None, None,24
None,923.0, 158.0, None, None,2017-06-11 11:00:00, 0.3, None, None, None,24
None,923.0, 158.0, None, None,2017-06-11 12:00:00, 0.5, None, None, None,24
None,923.0, 158.0, None, None,2017-06-11 13:00:00, 0.9, None, None, None,24
None,923.0, 157.0, None, None,2017-06-11 14:00:00, 1.5, None, None, None,24
None,923.0, 157.0, None, None,2017-06-11 15:00:00, 2.1, None, None, None,24
None,923.0, 157.0, None, None,2017-06-11 16:00:00, 2.8, None, None, None,24
None,923.0, 157.0, None, None,2017-06-11 17:00:00, 3.8, None, None, None,24
None,923.0, 157.0, None, None,2017-06-11 18:00:00, 4.5, None, None, None,24
None,923.0, 157.0, None, None,2017-06-11 19:00:00, 5.5, None, None, None,24
None,923.0, 157.0, None, None,2017-06-11 20:00:00, 6.2, None, None, None,24
None,923.0, 157.0, None, None,2017-06-11 21:00:00, 6.8, None, None, None,24
None,923.0, 155.0, None, None,2017-06-11 22:00:00, 7.5, None, None, None,24
None,923.0, 154.0, None, None,2017-06-11 23:00:00, 8.2, None, None, None,24
None,923.0, 152.0, None, None,2017-06-12 00:00:00, 8.0, None, None, None,24
None,923.0, 150.0, None, None,2017-06-12 01:00:00, 8.2, None, None, None,24
None,923.0, 148.0, None, None,2017-06-12 02:00:00, 9.3, None, None, None,24
None,923.0, 146.0, None, None,2017-06-12 03:00:00, 7.9, None, None, None,24
None,923.0, 144.0, None, None,2017-06-12 04:00:00, 5.5, None, None, None,24
None,923.0, 142.0, None, None,2017-06-12 05:00:00, 4.1, None, None, None,24
None,923.0, 141.0, None, None,2017-06-12 06:00:00, 3.3, None, None, None,24
None,923.0, 140.0, None, None,2017-06-12 07:00:00, 3.4, None, None, None,24
None,923.0, 138.0, None, None,2017-06-12 08:00:00, 3.2, None, None, None,24
None,923.0, 138.0, None, None,2017-06-12 09:00:00, 3.1, None, None, None,24
None,923.0, 137.0, None, None,2017-06-12 10:00:00, 2.9, None, None, None,24
None,923.0, 137.0, None, None,2017-06-12 11:00:00, 2.5, None, None, None,24
None,923.0, 137.0, None, None,2017-06-12 12:00:00, 3.1, None, None, None,24
None,923.0, 136.0, None, None,2017-06-12 13:00:00, 3.4, None, None, None,24
None,923.0, 136.0, None, None,2017-06-12 14:00:00, 4.8, None, None, None,24
None,923.0, 136.0, None, None,2017-06-12 15:00:00, 7.3, None, None, None,24
None,923.0, 136.0, None, None,2017-06-12 16:00:00, 10.2, None, None, None,24
None,923.0, 137.0, None, None,2017-06-12 17:00:00, 11.7, None, None, None,24
None,923.0, 139.0, None, None,2017-06-12 18:00:00, 12.9, None, None, None,24
None,923.0, 141.0, None, None,2017-06-12 19:00:00, 13.0, None, None, None,24
None,923.0, 142.0, None, None,2017-06-12 20:00:00, 13.0, None, None, None,24
None,922.0, 139.0, None, None,2017-06-12 21:00:00, 13.6, None, None, None,24
None,922.0, 136.0, None, None,2017-06-12 22:00:00, 14.8, None, None, None,24
None,922.0, 132.0, None, None,2017-06-12 23:00:00, 14.8, None, None, None,24
None,922.0, 127.0, None, None,2017-06-13 00:00:00, 14.4, None, None, None,24
None,922.0, 122.0, None, None,2017-06-13 01:00:00, 13.5, None, None, None,24
None,921.0, 117.0, None, None,2017-06-13 02:00:00, 14.7, None, None, None,24
None,922.0, 113.0, None, None,2017-06-13 03:00:00, 11.7, None, None, None,24
None,922.0, 111.0, None, None,2017-06-13 04:00:00, 9.3, None, None, None,24
None,922.0, 108.0, None, None,2017-06-13 05:00:00, 8.1, None, None, None,24
None,922.0, 105.0, None, None,2017-06-13 06:00:00, 7.5, None, None, None,24
None,922.0, 103.0, None, None,2017-06-13 07:00:00, 6.4, None, None, None,24
None,922.0, 101.0, None, None,2017-06-13 08:00:00, 5.7, None, None, None,24
