ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,395.0,119.0, None, None,2017-11-26 00:00:00,-3.1, None, 82.0, None,48
,395.0,119.0, None, None,2017-11-26 01:00:00,-4.0, None, 82.0, None,48
,395.0,119.0, None, None,2017-11-26 02:00:00,-4.1, None, 84.0, None,48
,395.0,119.0, None, None,2017-11-26 03:00:00,-4.1, None, 83.0, None,48
,396.0,119.0, None, None,2017-11-26 04:00:00,-4.0, None, 84.0, None,48
,397.0,119.0, None, None,2017-11-26 05:00:00,-3.7, None, 83.0, None,48
,397.0,119.0, None, None,2017-11-26 06:00:00,-2.0, None, 76.0, None,48
,397.0,119.0, None, None,2017-11-26 07:00:00,-1.5, None, None, None,48
,397.0,119.0, None, None,2017-11-26 08:00:00,-0.7, None, None, None,48
,397.0,120.0, None, None,2017-11-26 09:00:00,-0.4, None, None, None,48
,397.0,120.0, None, None,2017-11-26 10:00:00,0.3, None, None, None,48
,397.0,120.0, None, None,2017-11-26 11:00:00,0.6, None, None, None,48
,397.0,121.0, None, None,2017-11-26 12:00:00,1.2, None, None, None,48
,397.0,121.0, None, None,2017-11-26 13:00:00,2.5, None, None, None,48
,398.0,122.0, None, None,2017-11-26 14:00:00,2.2, None, None, None,48
,398.0,122.0, None, None,2017-11-26 15:00:00,1.3, None, None, None,48
,398.0,123.0, None, None,2017-11-26 16:00:00,2.3, None, None, None,48
,398.0,123.0, None, None,2017-11-26 17:00:00,2.2, None, None, None,48
,399.0,123.0, None, None,2017-11-26 18:00:00,2.2, None, None, None,48
,399.0,124.0, None, None,2017-11-26 19:00:00,1.6, None, None, None,48
,400.0,124.0, None, None,2017-11-26 20:00:00,0.9, None, None, None,48
,401.0,124.0, None, None,2017-11-26 21:00:00,2.2, None, None, None,48
,401.0,124.0, None, None,2017-11-26 22:00:00,2.3, None, None, None,48
,401.0,125.0, None, None,2017-11-26 23:00:00,2.2, None, None, None,48
,401.0,125.0, None, None,2017-11-27 00:00:00,1.5, None, None, None,48
,401.0,125.0, None, None,2017-11-27 01:00:00,0.7, None, None, None,48
,402.0,125.0, None, None,2017-11-27 02:00:00,-1.3, None, None, None,48
,403.0,125.0, None, None,2017-11-27 03:00:00,-2.1, None, None, None,48
,403.0,125.0, None, None,2017-11-27 04:00:00,-2.5, None, None, None,48
,403.0,125.0, None, None,2017-11-27 05:00:00,-3.0, None, 75.0, None,48
,403.0,125.0, None, None,2017-11-27 06:00:00,-3.9, None, 77.0, None,48
,403.0,125.0, None, None,2017-11-27 07:00:00,-4.9, None, 83.0, None,48
,403.0,124.0, None, None,2017-11-27 08:00:00,-5.7, None, 84.0, None,48
,403.0,124.0, None, None,2017-11-27 09:00:00,-6.4, None, 87.0, None,48
,403.0,123.0, None, None,2017-11-27 10:00:00,-5.6, None, 84.0, None,48
,403.0,123.0, None, None,2017-11-27 11:00:00,-6.3, None, 85.0, None,48
,403.0,123.0, None, None,2017-11-27 12:00:00,-6.9, None, 87.0, None,48
,404.0,123.0, None, None,2017-11-27 13:00:00,-6.5, None, 86.0, None,48
,404.0,123.0, None, None,2017-11-27 14:00:00,-6.6, None, 87.0, None,48
,404.0,123.0, None, None,2017-11-27 15:00:00,-6.2, None, 85.0, None,48
,404.0,123.0, None, None,2017-11-27 16:00:00,-5.8, None, 84.0, None,48
,404.0,123.0, None, None,2017-11-27 17:00:00,-5.2, None, 84.0, None,48
