pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
8.0, None, 620.0, None, -10.2, -10.1, 48.0, None, None, 0.0, 129.0, None,2020-11-11 00:00:00, None,46
5.0, None, 619.0, None, -9.7, -9.7, 48.0, None, None, None, 129.0, None,2020-11-11 02:00:00, None,46
4.0, None, 619.0, None, -9.9, -9.9, 48.0, None, None, 0.0, 129.0, None,2020-11-11 03:00:00, None,46
3.0, None, 619.0, None, -9.8, -9.9, 48.0, None, None, 0.0, 129.0, None,2020-11-11 04:00:00, None,46
2.0, None, 619.0, None, -9.8, -9.8, 48.0, None, None, 0.0, 129.0, None,2020-11-11 05:00:00, None,46
1.0, None, 619.0, None, -9.8, -9.9, 47.0, None, None, 0.0, 129.0, None,2020-11-11 06:00:00, None,46
1.0, None, 619.0, None, -10.0, -10.0, 47.0, None, None, 0.0, 129.0, None,2020-11-11 07:00:00, None,46
1.0, None, 619.0, None, -9.3, -9.2, 47.0, None, None, None, 129.0, None,2020-11-11 09:00:00, None,46
1.0, None, 619.0, None, -8.9, -8.9, 47.0, None, None, 0.0, 129.0, None,2020-11-11 10:00:00, None,46
1.0, None, 620.0, None, -9.1, -8.8, 47.0, None, None, None, 130.0, None,2020-11-11 14:00:00, None,46
1.0, None, 620.0, None, -9.4, -9.4, 48.0, None, None, 0.0, 130.0, None,2020-11-11 15:00:00, None,46
None, None, 620.0, None, -10.2, -10.2, 48.0, None, None, None, 130.0, None,2020-11-11 17:00:00, None,46
1.0, None, 620.0, None, -11.6, -11.7, 47.0, None, None, 0.0, 130.0, None,2020-11-11 18:00:00, None,46
None, None, 621.0, None, -11.9, -12.1, 48.0, None, None, None, 130.0, None,2020-11-11 21:00:00, None,46
2.0, None, 621.0, None, -11.2, -11.2, 48.0, None, None, 0.0, 130.0, None,2020-11-11 22:00:00, None,46
1.0, None, 621.0, None, -10.6, -10.6, 48.0, None, None, 0.0, 130.0, None,2020-11-11 23:00:00, None,46
0.0, None, 620.0, None, -10.5, -10.6, 47.0, None, None, None, 130.0, None,2020-11-12 00:00:00, None,46
None, None, 620.0, None, -10.4, -10.4, 48.0, None, None, 0.0, 130.0, None,2020-11-12 01:00:00, None,46
1.0, None, 620.0, None, -10.2, -10.2, 47.0, None, None, None, 130.0, None,2020-11-12 03:00:00, None,46
1.0, None, 620.0, None, -10.0, -10.0, 47.0, None, None, None, 130.0, None,2020-11-12 06:00:00, None,46
1.0, None, 620.0, None, -9.8, -9.8, 47.0, None, None, 0.0, 130.0, None,2020-11-12 07:00:00, None,46
None, None, 620.0, None, -9.4, -9.4, 47.0, None, None, 0.0, 130.0, None,2020-11-12 08:00:00, None,46
1.0, None, 620.0, None, -8.6, -8.8, 47.0, None, None, 0.0, 130.0, None,2020-11-12 09:00:00, None,46
1.0, None, 620.0, None, -8.4, -8.6, 46.0, None, None, 0.0, 131.0, None,2020-11-12 10:00:00, None,46
None, None, 620.0, None, -7.8, -8.1, 46.0, None, None, 0.0, 131.0, None,2020-11-12 11:00:00, None,46
None, None, 620.0, None, -8.0, -8.1, 46.0, None, None, None, 131.0, None,2020-11-12 13:00:00, None,46
0.0, None, 620.0, None, -8.0, -8.1, 47.0, None, None, 0.0, 131.0, None,2020-11-12 14:00:00, None,46
None, None, 620.0, None, -8.3, -8.3, 48.0, None, None, None, 131.0, None,2020-11-12 16:00:00, None,46
0.0, None, 620.0, None, -8.5, -8.5, 48.0, None, None, 0.0, 131.0, None,2020-11-12 17:00:00, None,46
None, None, 621.0, None, -8.6, -8.6, 49.0, None, None, None, 132.0, None,2020-11-12 19:00:00, None,46
2.0, None, 623.0, None, -8.5, -8.5, 53.0, None, None, None, 134.0, None,2020-11-12 21:00:00, None,46
6.0, None, 626.0, None, -8.4, -8.4, 54.0, None, None, None, 138.0, None,2020-11-13 00:00:00, None,46
6.0, None, 626.0, None, -8.3, -8.3, 55.0, None, None, 0.0, 139.0, None,2020-11-13 01:00:00, None,46
