RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
72.5, None, None, None,5.776,235.7, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.445, None, None, None, None,17.49, None, None, None, None,2016-01-08 00:00:00, None,2,,
72.1, None, None, None,6.529,225.1, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.707, None, None, None, None,14.34, None, None, None, None,2016-01-08 01:00:00, None,2,,
71.9, None, None, None,6.404,232.9, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.911, None, None, None, None,17.96, None, None, None, None,2016-01-08 02:00:00, None,2,,
71.9, None, None, None,5.216,234.2, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.027, None, None, None, None,17.31, None, None, None, None,2016-01-08 03:00:00, None,2,,
72.0, None, None, None,4.605,249.7, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.028, None, None, None, None,22.23, None, None, None, None,2016-01-08 04:00:00, None,2,,
72.0, None, None, None,4.769,249.7, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.009, None, None, None, None,25.11, None, None, None, None,2016-01-08 05:00:00, None,2,,
71.3, None, None, None,5.739,234.4, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.262, None, None, None, None,17.34, None, None, None, None,2016-01-08 06:00:00, None,2,,
71.6, None, None, None,4.207,243.5, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.319, None, None, None, None,20.57, None, None, None, None,2016-01-08 07:00:00, None,2,,
71.5, None, None, None,3.837,245.7, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.368, None, None, None, None,23.55, None, None, None, None,2016-01-08 08:00:00, None,2,,
71.8, None, None, None,4.318,243.2, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.31, None, None, None, None,18.61, None, None, None, None,2016-01-08 09:00:00, None,2,,
72.5, None, None, None,3.432,242.0, None, None,-8.0, None, None, None, None, None, None, None, None, None,-3.921, None, None, None, None,24.21, None, None, None, None,2016-01-08 10:00:00, None,2,,
72.6, None, None, None,2.538,238.4, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.533, None, None, None, None,22.06, None, None, None, None,2016-01-08 11:00:00, None,2,,
72.6, None, None, None,1.988,209.5, None, None,-7.0, None, None, None, None, None, None, None, None, None,-3.379, None, None, None, None,23.41, None, None, None, None,2016-01-08 12:00:00, None,2,,
73.2, None, None, None,0.764,230.5, None, None,-6.0, None, None, None, None, None, None, None, None, None,-2.607, None, None, None, None,27.79, None, None, None, None,2016-01-08 13:00:00, None,2,,
73.1, None, None, None,0.0,41.06, None, None,-6.0, None, None, None, None, None, None, None, None, None,-2.51, None, None, None, None,18.6, None, None, None, None,2016-01-08 14:00:00, None,2,,
