AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,0.0, None,2016-01-08,-7.2,-3.5,2,,,,,
,0.0, None,2016-01-09,-7.4,-5.5,2,,,,,
,0.0, None,2016-01-10,-8.4,-6.6,2,,,,,
,0.0, None,2016-01-11,-9.0,-8.2,2,,,,,
,8.5, None,2016-01-12,-8.4,-4.1,2,,,,,
,0.0, None,2016-01-13,-4.1,-2.2,2,,,,,
,14.5, None,2016-01-14,-7.3,-1.4,2,,,,,
,,,2016-01-08 10:00:00, None, None,2,386.0,283.0, None, None,-4.4
,,,2016-01-08 11:00:00, None, None,2,386.0,283.0, None, None,-4.5
,,,2016-01-08 12:00:00, None, None,2,386.0,283.0, None, None,-4.5
,,,2016-01-08 13:00:00, None, None,2,387.0,283.0, None, None,-4.8
,,,2016-01-08 14:00:00, None, None,2,387.0,283.0, None, None,-4.9
,,,2016-01-08 15:00:00, None, None,2,387.0,283.0, None, None,-5.1
,,,2016-01-08 16:00:00, None, None,2,387.0,283.0, 544.0, None,-5.1
,,,2016-01-08 17:00:00, None, None,2,387.0,283.0, None, None,-5.0
,,,2016-01-08 18:00:00, None, None,2,387.0,283.0, None, None,-4.6
,,,2016-01-08 19:00:00, None, None,2,386.0,283.0, None, None,-3.5
,,,2016-01-09 07:00:00, None, None,2,387.0,283.0, None, None,-7.2
,,,2016-01-09 08:00:00, None, None,2,387.0,283.0, None, None,-7.2
,,,2016-01-09 10:00:00, None, None,2,387.0,283.0, None, None,-7.3
,,,2016-01-09 11:00:00, None, None,2,387.0,283.0, None, None,-7.3
,,,2016-01-09 12:00:00, None, None,2,387.0,283.0, None, None,-7.3
,,,2016-01-09 13:00:00, None, None,2,387.0,283.0, None, None,-7.3
,,,2016-01-09 14:00:00, None, None,2,387.0,283.0, None, None,-7.4
,,,2016-01-09 15:00:00, None, None,2,387.0,283.0, None, None,-7.4
,,,2016-01-09 16:00:00, None, None,2,387.0,283.0, 533.0, None,-7.4
,,,2016-01-09 17:00:00, None, None,2,387.0,283.0, None, None,-7.0
,,,2016-01-09 18:00:00, None, None,2,387.0,283.0, None, None,-6.5
,,,2016-01-09 20:00:00, None, None,2,387.0,283.0, None, None,-6.2
,,,2016-01-09 21:00:00, None, None,2,387.0,283.0, None, None,-5.5
,,,2016-01-09 23:00:00, None, None,2,387.0,283.0, None, None,-5.8
,,,2016-01-10 00:00:00, None, None,2,387.0,283.0, None, None,-6.0
,,,2016-01-10 03:00:00, None, None,2,387.0,283.0, None, None,-6.7
,,,2016-01-10 04:00:00, None, None,2,387.0,282.0, None, None,-6.7
,,,2016-01-10 05:00:00, None, None,2,387.0,282.0, None, None,-6.7
,,,2016-01-10 06:00:00, None, None,2,387.0,282.0, None, None,-6.7
,,,2016-01-10 07:00:00, None, None,2,387.0,282.0, None, None,-6.7
,,,2016-01-10 08:00:00, None, None,2,387.0,282.0, None, None,-6.9
,,,2016-01-10 09:00:00, None, None,2,387.0,282.0, None, None,-7.4
,,,2016-01-10 10:00:00, None, None,2,387.0,282.0, None, None,-8.1
,,,2016-01-10 11:00:00, None, None,2,387.0,282.0, None, None,-8.0
,,,2016-01-10 12:00:00, None, None,2,387.0,282.0, None, None,-8.1
,,,2016-01-10 13:00:00, None, None,2,387.0,282.0, None, None,-8.1
,,,2016-01-10 14:00:00, None, None,2,387.0,282.0, None, None,-8.1
,,,2016-01-10 15:00:00, None, None,2,387.0,282.0, None, None,-8.3
,,,2016-01-10 16:00:00, None, None,2,387.0,282.0, 521.0, None,-8.4
,,,2016-01-10 17:00:00, None, None,2,387.0,282.0, None, None,-8.0
,,,2016-01-10 18:00:00, None, None,2,387.0,280.0, None, None,-7.5
,,,2016-01-10 19:00:00, None, None,2,387.0,280.0, None, None,-7.2
,,,2016-01-10 20:00:00, None, None,2,387.0,281.0, None, None,-6.9
,,,2016-01-10 21:00:00, None, None,2,387.0,281.0, None, None,-6.6
,,,2016-01-10 22:00:00, None, None,2,387.0,282.0, None, None,-6.9
,,,2016-01-10 23:00:00, None, None,2,387.0,282.0, None, None,-7.4
,,,2016-01-11 00:00:00, None, None,2,387.0,282.0, None, None,-7.6
,,,2016-01-11 01:00:00, None, None,2,387.0,282.0, None, None,-7.9
,,,2016-01-11 02:00:00, None, None,2,387.0,282.0, None, None,-8.1
,,,2016-01-11 03:00:00, None, None,2,387.0,282.0, None, None,-8.1
,,,2016-01-11 04:00:00, None, None,2,387.0,282.0, None, None,-8.2
,,,2016-01-11 05:00:00, None, None,2,387.0,282.0, None, None,-8.1
,,,2016-01-11 06:00:00, None, None,2,387.0,282.0, None, None,-8.2
,,,2016-01-11 07:00:00, None, None,2,387.0,282.0, None, None,-8.3
,,,2016-01-11 08:00:00, None, None,2,387.0,282.0, None, None,-8.3
,,,2016-01-11 09:00:00, None, None,2,387.0,283.0, None, None,-8.3
,,,2016-01-11 10:00:00, None, None,2,387.0,283.0, None, None,-8.4
,,,2016-01-11 11:00:00, None, None,2,387.0,283.0, None, None,-8.5
,,,2016-01-11 12:00:00, None, None,2,387.0,283.0, None, None,-8.5
,,,2016-01-11 13:00:00, None, None,2,387.0,283.0, None, None,-8.7
,,,2016-01-11 14:00:00, None, None,2,387.0,283.0, None, None,-8.7
,,,2016-01-11 15:00:00, None, None,2,387.0,283.0, None, None,-8.9
,,,2016-01-11 16:00:00, None, None,2,387.0,283.0, 540.0, None,-9.0
,,,2016-01-11 17:00:00, None, None,2,387.0,283.0, None, None,-8.8
,,,2016-01-11 18:00:00, None, None,2,387.0,283.0, None, None,-8.5
,,,2016-01-11 19:00:00, None, None,2,387.0,283.0, None, None,-8.6
,,,2016-01-11 20:00:00, None, None,2,387.0,283.0, None, None,-8.2
,,,2016-01-11 21:00:00, None, None,2,387.0,283.0, None, None,-8.2
,,,2016-01-11 22:00:00, None, None,2,387.0,284.0, None, None,-8.3
,,,2016-01-11 23:00:00, None, None,2,387.0,284.0, None, None,-8.5
,,,2016-01-12 00:00:00, None, None,2,387.0,284.0, None, None,-8.7
,,,2016-01-12 01:00:00, None, None,2,387.0,284.0, None, None,-8.6
,,,2016-01-12 02:00:00, None, None,2,388.0,284.0, None, None,-8.6
,,,2016-01-12 03:00:00, None, None,2,388.0,284.0, None, None,-8.5
,,,2016-01-12 04:00:00, None, None,2,388.0,285.0, None, None,-8.5
,,,2016-01-12 05:00:00, None, None,2,388.0,285.0, None, None,-8.4
,,,2016-01-12 06:00:00, None, None,2,388.0,285.0, None, None,-8.5
,,,2016-01-12 07:00:00, None, None,2,388.0,285.0, None, None,-8.5
,,,2016-01-12 08:00:00, None, None,2,388.0,285.0, None, None,-8.4
,,,2016-01-12 09:00:00, None, None,2,388.0,285.0, None, None,-8.3
,,,2016-01-12 10:00:00, None, None,2,388.0,285.0, None, None,-7.9
,,,2016-01-12 11:00:00, None, None,2,388.0,285.0, None, None,-8.0
,,,2016-01-12 12:00:00, None, None,2,389.0,286.0, None, None,-7.8
,,,2016-01-12 13:00:00, None, None,2,389.0,286.0, None, None,-7.8
,,,2016-01-12 14:00:00, None, None,2,389.0,286.0, None, None,-7.8
,,,2016-01-12 15:00:00, None, None,2,389.0,286.0, None, None,-7.9
,,,2016-01-12 16:00:00, None, None,2,389.0,287.0, 548.0, None,-7.9
,,,2016-01-12 17:00:00, None, None,2,389.0,288.0, None, None,-7.2
,,,2016-01-12 18:00:00, None, None,2,389.0,288.0, None, None,-6.9
,,,2016-01-12 19:00:00, None, None,2,389.0,288.0, None, None,-6.8
,,,2016-01-12 20:00:00, None, None,2,389.0,289.0, None, None,-6.7
,,,2016-01-12 21:00:00, None, None,2,389.0,291.0, None, None,-6.6
,,,2016-01-12 22:00:00, None, None,2,389.0,291.0, None, None,-6.4
,,,2016-01-12 23:00:00, None, None,2,389.0,293.0, None, None,-6.4
,,,2016-01-13 00:00:00, None, None,2,389.0,294.0, None, None,-6.1
,,,2016-01-13 01:00:00, None, None,2,389.0,294.0, None, None,-6.2
,,,2016-01-13 02:00:00, None, None,2,389.0,294.0, None, None,-6.1
,,,2016-01-13 03:00:00, None, None,2,389.0,295.0, None, None,-6.0
,,,2016-01-13 04:00:00, None, None,2,389.0,296.0, None, None,-5.2
,,,2016-01-13 05:00:00, None, None,2,389.0,298.0, None, None,-4.6
,,,2016-01-13 06:00:00, None, None,2,389.0,299.0, None, None,-4.4
,,,2016-01-13 07:00:00, None, None,2,389.0,299.0, None, None,-4.3
,,,2016-01-13 08:00:00, None, None,2,389.0,300.0, None, None,-4.1
,,,2016-01-13 09:00:00, None, None,2,389.0,301.0, None, None,-3.8
,,,2016-01-13 10:00:00, None, None,2,389.0,302.0, None, None,-3.7
,,,2016-01-13 11:00:00, None, None,2,389.0,302.0, None, None,-3.6
,,,2016-01-13 12:00:00, None, None,2,389.0,303.0, None, None,-3.5
,,,2016-01-13 13:00:00, None, None,2,390.0,303.0, None, None,-3.4
,,,2016-01-13 14:00:00, None, None,2,390.0,303.0, None, None,-3.3
,,,2016-01-13 15:00:00, None, None,2,390.0,303.0, None, None,-3.1
,,,2016-01-13 16:00:00, None, None,2,390.0,303.0, 581.0, None,-3.4
,,,2016-01-13 17:00:00, None, None,2,390.0,303.0, None, None,-3.2
,,,2016-01-13 18:00:00, None, None,2,390.0,303.0, None, None,-2.4
,,,2016-01-13 19:00:00, None, None,2,390.0,303.0, None, None,-2.4
,,,2016-01-13 20:00:00, None, None,2,390.0,303.0, None, None,-2.5
,,,2016-01-13 21:00:00, None, None,2,390.0,304.0, None, None,-2.2
,,,2016-01-13 22:00:00, None, None,2,391.0,305.0, None, None,-2.3
,,,2016-01-13 23:00:00, None, None,2,391.0,305.0, None, None,-2.3
,,,2016-01-14 00:00:00, None, None,2,392.0,305.0, None, None,-2.6
,,,2016-01-14 01:00:00, None, None,2,392.0,305.0, None, None,-2.7
,,,2016-01-14 02:00:00, None, None,2,393.0,305.0, None, None,-2.7
,,,2016-01-14 03:00:00, None, None,2,394.0,305.0, None, None,-2.7
,,,2016-01-14 04:00:00, None, None,2,395.0,306.0, None, None,-2.7
,,,2016-01-14 05:00:00, None, None,2,396.0,307.0, None, None,-2.6
,,,2016-01-14 06:00:00, None, None,2,397.0,307.0, None, None,-2.7
,,,2016-01-14 09:00:00, None, None,2,402.0,309.0, None, None,-4.1
,,,2016-01-14 10:00:00, None, None,2,404.0,310.0, None, None,-4.3
,,,2016-01-14 11:00:00, None, None,2,405.0,310.0, None, None,-4.4
,,,2016-01-14 12:00:00, None, None,2,405.0,311.0, None, None,-4.4
,,,2016-01-14 13:00:00, None, None,2,405.0,311.0, None, None,-4.6
,,,2016-01-14 14:00:00, None, None,2,405.0,311.0, None, None,-5.1
,,,2016-01-14 15:00:00, None, None,2,405.0,311.0, None, None,-5.0
,,,2016-01-14 16:00:00, None, None,2,405.0,311.0, 570.0, None,-5.5
,,,2016-01-14 17:00:00, None, None,2,405.0,311.0, None, None,-5.2
,,,2016-01-14 18:00:00, None, None,2,405.0,311.0, None, None,-5.1
,,,2016-01-14 19:00:00, None, None,2,405.0,311.0, None, None,-3.0
,,,2016-01-14 20:00:00, None, None,2,405.0,312.0, None, None,-1.4
,,,2016-01-14 21:00:00, None, None,2,405.0,313.0, None, None,-2.3
,,,2016-01-14 22:00:00, None, None,2,405.0,314.0, None, None,-3.0
,,,2016-01-14 23:00:00, None, None,2,405.0,314.0, None, None,-2.7
