station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 0.0, None, 2020-01-01 00:00:00, -7.9, 0.1
None, 11.0, None, 2020-01-02 00:00:00, -9.4, -2.9
None, 46.0, None, 2020-01-03 00:00:00, -2.9, -0.7
None, 7.0, None, 2020-01-04 00:00:00, -8.8, -2.9
None, 11.0, None, 2020-01-05 00:00:00, -9.3, -4.7
None, 0.0, None, 2020-01-06 00:00:00, -9.6, -2.1
None, 24.0, None, 2020-01-07 00:00:00, -5.8, -1.5
None, 2.8, None, 2020-01-08 00:00:00, -12.2, -3.2
None, 0.7, None, 2020-01-09 00:00:00, -13.1, -10.0
None, 2.6, None, 2020-01-10 00:00:00, -10.4, -6.1
None, 1.0, None, 2020-01-11 00:00:00, -8.4, -3.5
None, 4.0, None, 2020-01-12 00:00:00, -27.7, -7.9
None, 2.7, None, 2020-01-13 00:00:00, -30.1, -26.1
None, 1.1, None, 2020-01-14 00:00:00, -30.0, -26.0
None, 5.4, None, 2020-01-15 00:00:00, -30.6, -22.9
None, 9.0, None, 2020-01-16 00:00:00, -23.0, -7.1
None, 1.0, None, 2020-01-17 00:00:00, -13.8, -11.4
None, 0.0, None, 2020-01-18 00:00:00, -11.4, -1.4
None, 2.0, None, 2020-01-19 00:00:00, -2.5, 1.1
None, 9.0, None, 2020-01-20 00:00:00, -3.1, 0.9
None, 4.0, None, 2020-01-21 00:00:00, -4.8, -1.4
None, 4.0, None, 2020-01-22 00:00:00, -5.2, -2.9
None, 36.0, None, 2020-01-23 00:00:00, -3.4, 0.0
None, 11.3, None, 2020-01-24 00:00:00, -4.1, -0.5
None, 4.0, None, 2020-01-25 00:00:00, -5.4, -1.3
None, 11.0, None, 2020-01-26 00:00:00, -6.1, -1.6
None, 0.0, None, 2020-01-27 00:00:00, -7.0, -2.7
None, 2.5, None, 2020-01-28 00:00:00, -6.2, 0.5
None, 7.2, None, 2020-01-29 00:00:00, -6.6, -2.0
None, 6.2, None, 2020-01-30 00:00:00, -7.6, -1.7
None, 59.5, None, 2020-01-31 00:00:00, -2.6, 0.1
None, 49.0, None, 2020-02-01 00:00:00, -12.7, -0.4
None, 0.0, None, 2020-02-02 00:00:00, -13.1, -8.6
None, 14.4, None, 2020-02-03 00:00:00, -15.9, -10.1
None, 7.0, None, 2020-02-04 00:00:00, -13.4, -5.1
None, 2.0, None, 2020-02-05 00:00:00, -6.2, 1.4
None, 2.0, None, 2020-02-06 00:00:00, -5.2, -2.2
None, 12.0, None, 2020-02-07 00:00:00, -7.2, -2.5
None, 1.0, None, 2020-02-08 00:00:00, -10.3, -3.5
None, 0.0, None, 2020-02-09 00:00:00, -9.6, 0.7
None, 0.0, None, 2020-02-10 00:00:00, -5.6, 2.5
None, 0.0, None, 2020-02-11 00:00:00, -5.7, 1.6
None, 0.0, None, 2020-02-12 00:00:00, -6.9, 2.1
None, 2.0, None, 2020-02-13 00:00:00, -7.5, -1.1
None, 1.0, None, 2020-02-14 00:00:00, -7.9, -2.5
None, 1.0, None, 2020-02-15 00:00:00, -8.2, -2.0
None, 0.0, None, 2020-02-16 00:00:00, -9.9, -3.2
None, 0.0, None, 2020-02-17 00:00:00, -11.0, -1.7
None, 0.0, None, 2020-02-18 00:00:00, -11.7, -0.9
None, 0.0, None, 2020-02-19 00:00:00, -7.6, 4.4
None, 0.0, None, 2020-02-20 00:00:00, -4.4, 2.1
None, 0.0, None, 2020-02-21 00:00:00, -4.3, -0.4
None, 1.0, None, 2020-02-22 00:00:00, -7.6, -0.9
None, 6.0, None, 2020-02-23 00:00:00, -8.1, -3.3
None, 0.0, None, 2020-02-24 00:00:00, -9.1, -5.1
None, 0.0, None, 2020-02-25 00:00:00, -9.0, -0.4
None, 0.0, None, 2020-02-26 00:00:00, -6.4, 1.8
None, 0.0, None, 2020-02-27 00:00:00, -4.0, 0.5
None, 18.0, None, 2020-02-28 00:00:00, -6.6, -0.7
None, 1.0, None, 2020-02-29 00:00:00, -8.1, -2.3
None, 2.0, None, 2020-03-01 00:00:00, -10.0, -3.9
None, 0.0, None, 2020-03-02 00:00:00, -6.3, 0.8
None, 16.0, None, 2020-03-03 00:00:00, -8.1, -0.7
None, 1.0, None, 2020-03-04 00:00:00, -9.4, -3.9
None, 26.0, None, 2020-03-05 00:00:00, -8.1, -3.5
None, 1.0, None, 2020-03-06 00:00:00, -11.4, -0.9
None, 0.0, None, 2020-03-07 00:00:00, -12.7, -3.9
None, 1.0, None, 2020-03-08 00:00:00, -11.5, -4.1
None, 0.0, None, 2020-03-09 00:00:00, -12.9, -1.5
None, 3.0, None, 2020-03-10 00:00:00, -8.3, -1.1
None, 0.0, None, 2020-03-11 00:00:00, -9.0, 0.8
None, 0.0, None, 2020-03-12 00:00:00, -11.1, -3.1
None, 2.0, None, 2020-03-13 00:00:00, -21.3, -9.8
None, 0.0, None, 2020-03-14 00:00:00, -24.8, -15.4
None, 0.0, None, 2020-03-15 00:00:00, -20.7, -5.5
None, 0.0, None, 2020-03-16 00:00:00, -9.3, 7.0
None, 0.0, None, 2020-03-17 00:00:00, -5.3, 4.0
None, 0.0, None, 2020-03-18 00:00:00, -7.1, 3.8
None, 0.0, None, 2020-03-19 00:00:00, -5.3, 5.3
None, 0.0, None, 2020-03-20 00:00:00, -4.6, 6.7
None, 0.0, None, 2020-03-21 00:00:00, -4.4, 6.5
None, 2.0, None, 2020-03-22 00:00:00, -5.5, 3.2
None, 4.0, None, 2020-03-23 00:00:00, -8.4, -0.4
None, 0.0, None, 2020-03-24 00:00:00, -10.1, -3.0
None, 0.0, None, 2020-03-25 00:00:00, -10.9, 0.0
None, 1.0, None, 2020-03-26 00:00:00, -7.1, -0.5
None, 1.0, None, 2020-03-27 00:00:00, -5.4, 0.0
None, 23.0, None, 2020-03-28 00:00:00, -2.9, -1.1
None, 13.0, None, 2020-03-29 00:00:00, -5.8, -0.4
None, 19.0, None, 2020-03-30 00:00:00, -8.1, -3.1
None, 2.0, None, 2020-03-31 00:00:00, -12.4, -1.7
None, 0.0, None, 2020-04-01 00:00:00, -14.8, -5.3
None, 0.0, None, 2020-04-02 00:00:00, -14.2, -3.2
None, 0.0, None, 2020-04-03 00:00:00, -13.3, -6.1
None, 0.0, None, 2020-04-04 00:00:00, -13.6, -2.3
None, 0.0, None, 2020-04-05 00:00:00, -10.3, 0.7
None, 0.0, None, 2020-04-06 00:00:00, -8.3, 1.7
None, 0.0, None, 2020-04-07 00:00:00, -4.0, 6.9
None, 0.0, None, 2020-04-08 00:00:00, -4.4, 10.0
None, 0.0, None, 2020-04-09 00:00:00, 2.3, 13.1
None, 0.0, None, 2020-04-10 00:00:00, -3.3, 10.6
None, 0.0, None, 2020-04-11 00:00:00, -7.3, 0.8
None, 0.0, None, 2020-04-12 00:00:00, -7.6, 3.8
None, 0.0, None, 2020-04-13 00:00:00, -5.7, 8.3
None, 0.0, None, 2020-04-14 00:00:00, -0.2, 10.3
None, 0.0, None, 2020-04-15 00:00:00, -2.6, 7.0
None, 0.0, None, 2020-04-16 00:00:00, -2.9, 9.2
None, 4.0, None, 2020-04-17 00:00:00, 0.0, 7.8
None, 0.6, None, 2020-04-18 00:00:00, -0.3, 8.1
None, 0.0, None, 2020-04-19 00:00:00, 2.2, 7.7
None, 0.0, None, 2020-04-20 00:00:00, 0.4, 11.2
