station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, 2.9, -10.9, None, 2020-01-01 00:00:00, None, -5.7
None, 0.3, -18.5, None, 2020-01-02 00:00:00, None, -7.1
None, 13.9, -17.7, None, 2020-01-03 00:00:00, None, -9.8
None, 5.3, -10.7, None, 2020-01-04 00:00:00, None, -5.9
None, 6.4, -9.9, None, 2020-01-05 00:00:00, None, -5.3
None, 0.4, -20.6, None, 2020-01-06 00:00:00, None, -9.4
None, 0.6, -25.7, None, 2020-01-07 00:00:00, None, -18.1
None, 0.9, -21.1, None, 2020-01-08 00:00:00, None, -15.3
None, 0.0, -25.1, None, 2020-01-09 00:00:00, None, -17.5
None, 6.8, -20.3, None, 2020-01-10 00:00:00, None, -14.7
None, 1.7, -27.0, None, 2020-01-11 00:00:00, None, -17.5
None, 0.4, -34.9, None, 2020-01-12 00:00:00, None, -21.3
None, 0.1, -34.9, None, 2020-01-13 00:00:00, None, -27.2
None, 0.0, -35.4, None, 2020-01-14 00:00:00, None, -26.2
None, 0.0, -34.8, None, 2020-01-15 00:00:00, None, -24.7
None, 0.0, -27.7, None, 2020-01-16 00:00:00, None, -20.2
None, 0.0, -31.0, None, 2020-01-17 00:00:00, None, -22.7
None, 2.7, -31.8, None, 2020-01-18 00:00:00, None, -21.1
None, 3.7, -21.1, None, 2020-01-19 00:00:00, None, -12.5
None, 6.5, -12.5, None, 2020-01-20 00:00:00, None, -2.1
None, 1.4, -14.5, None, 2020-01-21 00:00:00, None, -7.9
None, 0.2, -13.0, None, 2020-01-22 00:00:00, None, -5.4
None, 5.6, -7.8, None, 2020-01-23 00:00:00, None, -3.0
None, 1.9, -4.8, None, 2020-01-24 00:00:00, None, -1.2
None, 1.2, -4.8, None, 2020-01-25 00:00:00, None, 0.6
None, 0.7, -7.7, None, 2020-01-26 00:00:00, None, -2.3
None, 2.6, -11.4, None, 2020-01-27 00:00:00, None, -2.2
None, 1.8, -15.4, None, 2020-01-28 00:00:00, None, -6.0
None, 5.4, -6.0, None, 2020-01-29 00:00:00, None, 0.0
None, 7.7, -7.7, None, 2020-01-30 00:00:00, None, -2.3
None, 6.3, -7.4, None, 2020-01-31 00:00:00, None, -3.0
None, 2.7, -12.6, None, 2020-02-01 00:00:00, None, -3.9
None, 0.4, -17.9, None, 2020-02-02 00:00:00, None, -7.1
None, 0.8, -19.4, None, 2020-02-03 00:00:00, None, -8.4
None, 7.2, -13.4, None, 2020-02-04 00:00:00, None, -8.3
None, 1.4, -10.3, None, 2020-02-05 00:00:00, None, 0.0
None, 0.3, -9.1, None, 2020-02-06 00:00:00, None, -0.7
None, 0.2, -11.2, None, 2020-02-07 00:00:00, None, -4.1
None, 0.0, -14.8, None, 2020-02-08 00:00:00, None, -2.0
None, 0.0, -3.2, None, 2020-02-09 00:00:00, None, 1.4
None, 0.0, -6.2, None, 2020-02-10 00:00:00, None, 1.2
None, 1.8, -9.8, None, 2020-02-11 00:00:00, None, 2.9
None, 4.2, -12.7, None, 2020-02-12 00:00:00, None, -6.0
None, 1.4, -8.8, None, 2020-02-13 00:00:00, None, -0.2
None, 0.2, -10.9, None, 2020-02-14 00:00:00, None, -3.0
None, 1.3, -9.1, None, 2020-02-15 00:00:00, None, -0.9
None, 0.1, -7.7, None, 2020-02-16 00:00:00, None, 0.4
None, 0.0, -10.4, None, 2020-02-17 00:00:00, None, -1.4
None, 0.2, -12.4, None, 2020-02-18 00:00:00, None, 0.6
None, 0.1, -18.2, None, 2020-02-19 00:00:00, None, -5.2
None, 0.0, -8.1, None, 2020-02-20 00:00:00, None, -1.5
None, 1.7, -5.7, None, 2020-02-21 00:00:00, None, 2.0
None, 0.1, -12.4, None, 2020-02-22 00:00:00, None, -1.3
None, 0.3, -17.8, None, 2020-02-23 00:00:00, None, -3.8
None, 0.0, -11.9, None, 2020-02-24 00:00:00, None, -2.7
None, 2.8, -11.0, None, 2020-02-25 00:00:00, None, -4.1
None, 2.7, -8.5, None, 2020-02-26 00:00:00, None, 1.0
None, 2.4, -4.3, None, 2020-02-27 00:00:00, None, 1.2
None, 0.2, -10.8, None, 2020-02-28 00:00:00, None, 0.0
None, 0.1, -12.9, None, 2020-02-29 00:00:00, None, 1.8
None, 0.5, -9.9, None, 2020-03-01 00:00:00, None, 0.1
None, 0.0, -2.2, None, 2020-03-02 00:00:00, None, 1.8
None, 2.5, -6.6, None, 2020-03-03 00:00:00, None, -0.6
None, 0.3, -8.5, None, 2020-03-04 00:00:00, None, -1.0
None, 4.3, -6.9, None, 2020-03-05 00:00:00, None, -0.7
None, 5.0, -11.9, None, 2020-03-06 00:00:00, None, -4.8
None, 0.0, -16.1, None, 2020-03-07 00:00:00, None, -3.3
None, 0.0, -21.0, None, 2020-03-08 00:00:00, None, -1.8
None, 0.4, -15.2, None, 2020-03-09 00:00:00, None, -0.5
None, 2.3, -6.4, None, 2020-03-10 00:00:00, None, 0.4
None, 0.6, -12.8, None, 2020-03-11 00:00:00, None, 1.1
None, 0.4, -15.7, None, 2020-03-12 00:00:00, None, -3.2
None, 0.4, -24.2, None, 2020-03-13 00:00:00, None, -9.9
None, 0.0, -26.7, None, 2020-03-14 00:00:00, None, -5.0
None, 0.0, -20.4, None, 2020-03-15 00:00:00, None, 3.0
None, 0.0, -16.0, None, 2020-03-16 00:00:00, None, 6.3
None, 0.0, -12.0, None, 2020-03-17 00:00:00, None, 4.4
None, 0.0, -15.1, None, 2020-03-18 00:00:00, None, 3.8
None, 0.0, -12.1, None, 2020-03-19 00:00:00, None, 4.8
None, 0.0, -13.2, None, 2020-03-20 00:00:00, None, 8.0
None, 0.0, -3.4, None, 2020-03-21 00:00:00, None, 4.9
None, 2.1, -3.6, None, 2020-03-22 00:00:00, None, 1.0
None, 1.7, -5.6, None, 2020-03-23 00:00:00, None, 2.5
None, 0.2, -14.6, None, 2020-03-24 00:00:00, None, -1.1
None, 0.1, -12.5, None, 2020-03-25 00:00:00, None, 5.3
None, 0.0, -1.9, None, 2020-03-26 00:00:00, None, 6.6
None, 1.1, -5.8, None, 2020-03-27 00:00:00, None, 3.9
None, 5.0, -13.1, None, 2020-03-28 00:00:00, None, -5.8
None, 1.1, -14.2, None, 2020-03-29 00:00:00, None, -4.7
None, 0.3, -15.9, None, 2020-03-30 00:00:00, None, -9.2
None, 0.3, -17.8, None, 2020-03-31 00:00:00, None, -8.3
None, 0.1, -23.4, None, 2020-04-01 00:00:00, None, -3.4
None, 0.0, -17.0, None, 2020-04-02 00:00:00, None, -4.6
None, 0.0, -21.7, None, 2020-04-03 00:00:00, None, -2.9
None, 0.0, -20.2, None, 2020-04-04 00:00:00, None, -0.7
None, 0.0, -20.5, None, 2020-04-05 00:00:00, None, 1.1
None, 0.0, -10.0, None, 2020-04-06 00:00:00, None, 3.3
None, 0.0, -9.3, None, 2020-04-07 00:00:00, None, 1.1
None, 0.1, -11.1, None, 2020-04-08 00:00:00, None, 2.8
None, 1.1, -4.7, None, 2020-04-09 00:00:00, None, 8.4
None, 0.0, -9.7, None, 2020-04-10 00:00:00, None, 4.5
None, 0.0, -12.6, None, 2020-04-11 00:00:00, None, 4.6
None, 0.0, -11.4, None, 2020-04-12 00:00:00, None, 7.2
None, 0.0, -2.7, None, 2020-04-13 00:00:00, None, 7.2
