station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 4.8, 2020-01-01 00:00:00, -5.0, -2.7
None, 0.0, 2020-01-02 00:00:00, -19.1, -4.9
None, 5.3, 2020-01-03 00:00:00, -18.7, -11.4
None, 2.0, 2020-01-04 00:00:00, -16.7, -10.7
None, 1.4, 2020-01-05 00:00:00, -17.9, -9.7
None, 0.0, 2020-01-06 00:00:00, -26.0, -17.9
None, 0.0, 2020-01-07 00:00:00, -28.2, -21.3
None, 1.4, 2020-01-08 00:00:00, -22.3, -18.3
None, 0.9, 2020-01-09 00:00:00, -24.3, -19.1
None, 6.4, 2020-01-10 00:00:00, -21.6, -16.1
None, 2.0, 2020-01-11 00:00:00, -33.0, -21.2
None, 0.0, 2020-01-12 00:00:00, -38.7, -28.7
None, 0.0, 2020-01-13 00:00:00, -37.6, -29.7
None, 0.0, 2020-01-14 00:00:00, -38.4, -28.9
None, 0.0, 2020-01-15 00:00:00, -38.5, -28.2
None, 0.2, 2020-01-16 00:00:00, -34.8, -25.9
None, 0.0, 2020-01-17 00:00:00, -32.8, -23.1
None, 2.0, 2020-01-18 00:00:00, -35.7, -22.5
None, 2.6, 2020-01-19 00:00:00, -22.5, -15.0
None, 8.9, 2020-01-20 00:00:00, -17.1, -9.0
None, 1.0, 2020-01-21 00:00:00, -21.8, -10.4
None, 0.6, 2020-01-22 00:00:00, -12.0, -5.7
None, 6.1, 2020-01-23 00:00:00, -9.1, -2.4
None, 0.0, 2020-01-24 00:00:00, -5.5, -0.8
None, 0.0, 2020-01-25 00:00:00, -4.7, -0.3
None, 0.1, 2020-01-26 00:00:00, -7.2, -1.3
None, 0.3, 2020-01-27 00:00:00, -8.8, -0.6
None, 0.0, 2020-01-28 00:00:00, -16.0, -5.9
None, 3.0, 2020-01-29 00:00:00, -8.3, -0.8
None, 2.2, 2020-01-30 00:00:00, -10.7, -0.8
None, 0.4, 2020-01-31 00:00:00, -10.7, -4.6
None, 7.6, 2020-02-01 00:00:00, -15.3, -3.2
None, 0.0, 2020-02-02 00:00:00, -18.6, -9.5
None, 0.0, 2020-02-03 00:00:00, -27.2, -13.8
None, 2.3, 2020-02-04 00:00:00, -17.1, -9.6
None, 2.9, 2020-02-05 00:00:00, -14.3, -5.0
None, 0.0, 2020-02-06 00:00:00, -15.9, -3.9
None, 0.0, 2020-02-07 00:00:00, -15.7, -5.3
None, 0.0, 2020-02-08 00:00:00, -20.0, -7.3
None, 0.0, 2020-02-09 00:00:00, -16.9, -4.9
None, 1.2, 2020-02-10 00:00:00, -12.9, -4.4
None, 6.8, 2020-02-11 00:00:00, -9.9, -1.0
None, 7.0, 2020-02-12 00:00:00, -12.8, -7.6
None, 1.7, 2020-02-13 00:00:00, -10.9, -0.2
None, 0.0, 2020-02-14 00:00:00, -13.8, -2.3
None, 1.3, 2020-02-15 00:00:00, -10.0, -3.4
None, 0.0, 2020-02-16 00:00:00, -14.1, -0.8
None, 0.5, 2020-02-17 00:00:00, -17.0, -9.9
None, 0.0, 2020-02-18 00:00:00, -17.1, -1.8
None, 0.3, 2020-02-19 00:00:00, -20.2, -3.2
None, 0.0, 2020-02-20 00:00:00, -17.6, -2.6
None, 0.0, 2020-02-21 00:00:00, -10.1, 3.9
None, 0.1, 2020-02-22 00:00:00, -11.7, 0.6
None, 0.0, 2020-02-23 00:00:00, -17.2, -3.5
None, 0.0, 2020-02-24 00:00:00, -14.7, -2.7
None, 2.7, 2020-02-25 00:00:00, -10.6, -2.7
None, 0.7, 2020-02-26 00:00:00, -7.1, 1.2
None, 2.7, 2020-02-27 00:00:00, -4.5, 2.0
None, 0.2, 2020-02-28 00:00:00, -6.8, 4.1
None, 0.0, 2020-02-29 00:00:00, -13.9, 2.4
None, 1.2, 2020-03-01 00:00:00, -15.2, -3.9
None, 0.4, 2020-03-02 00:00:00, -9.1, 1.2
None, 0.5, 2020-03-03 00:00:00, -7.4, 2.8
None, 0.0, 2020-03-04 00:00:00, -7.8, 2.0
None, 1.8, 2020-03-05 00:00:00, -8.9, 0.7
None, 6.7, 2020-03-06 00:00:00, -18.7, -5.4
None, 0.0, 2020-03-07 00:00:00, -25.6, -3.9
None, 0.0, 2020-03-08 00:00:00, -24.2, -3.6
None, 0.8, 2020-03-09 00:00:00, -22.4, -4.5
None, 0.8, 2020-03-10 00:00:00, -7.2, 3.4
None, 0.0, 2020-03-11 00:00:00, -10.7, 0.4
None, 0.0, 2020-03-12 00:00:00, -17.5, -2.8
None, 0.0, 2020-03-13 00:00:00, -24.7, -8.0
None, 0.0, 2020-03-14 00:00:00, -26.8, -3.0
None, 0.0, 2020-03-15 00:00:00, -19.9, 3.4
None, 0.0, 2020-03-16 00:00:00, -19.4, 0.1
None, 0.0, 2020-03-17 00:00:00, -17.1, 4.8
None, 0.0, 2020-03-18 00:00:00, -16.1, 4.7
None, 0.0, 2020-03-19 00:00:00, -12.0, 6.3
None, 0.0, 2020-03-20 00:00:00, -14.6, 5.4
None, 0.0, 2020-03-21 00:00:00, -7.3, 6.0
None, 0.2, 2020-03-22 00:00:00, -3.2, 2.5
None, 0.0, 2020-03-23 00:00:00, -5.8, 2.9
None, 0.0, 2020-03-24 00:00:00, -17.4, -0.1
None, 0.0, 2020-03-25 00:00:00, -15.4, 3.7
None, 0.0, 2020-03-26 00:00:00, -4.5, 7.6
None, 0.0, 2020-03-27 00:00:00, -11.3, 4.8
None, 4.0, 2020-03-28 00:00:00, -15.1, -10.7
None, 2.2, 2020-03-29 00:00:00, -13.6, -7.2
None, 0.0, 2020-03-30 00:00:00, -16.0, -5.6
None, 0.0, 2020-03-31 00:00:00, -16.6, -2.8
None, 0.2, 2020-04-01 00:00:00, -22.4, -2.3
None, 0.4, 2020-04-02 00:00:00, -14.7, -5.1
None, 0.0, 2020-04-03 00:00:00, -21.7, -2.9
None, 0.0, 2020-04-04 00:00:00, -21.5, 2.2
None, 0.0, 2020-04-05 00:00:00, -20.9, 2.5
None, 0.0, 2020-04-06 00:00:00, -8.5, 3.7
None, 0.0, 2020-04-07 00:00:00, -11.1, 4.0
None, 0.0, 2020-04-08 00:00:00, -10.8, 2.6
None, 0.0, 2020-04-09 00:00:00, -4.9, 6.8
None, 0.0, 2020-04-10 00:00:00, -9.3, 3.5
None, 0.0, 2020-04-11 00:00:00, -12.7, 6.1
