pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -11.41,73.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 00:00:00, None, None, -1.036,49
None, None, -11.98,73.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 01:00:00, None, None, -0.952,49
None, None, -12.1,73.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 02:00:00, None, None, -0.977,49
None, None, -11.81,74.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 03:00:00, None, None, -0.911,49
None, None, -10.93,77.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 04:00:00, None, None, -0.772,49
None, None, -10.3,76.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 05:00:00, None, None, -0.925,49
None, None, -10.07,77.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 06:00:00, None, None, -0.878,49
None, None, -10.85,77.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 07:00:00, None, None, -0.891,49
None, None, -10.49,76.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 08:00:00, None, None, -0.842,49
None, None, -9.49,74.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 09:00:00, None, None, -0.866,49
None, None, -9.11,74.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 10:00:00, None, None, -0.795,49
None, None, -8.38,73.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 11:00:00, None, None, -0.87,49
None, None, -7.695,73.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 12:00:00, None, None, -0.902,49
None, None, -6.82,74.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 13:00:00, None, None, -1.096,49
None, None, -7.417,77.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 14:00:00, None, None, -1.117,49
None, None, -7.488,79.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 15:00:00, None, None, -1.075,49
None, None, -7.601,81.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 16:00:00, None, None, -1.011,49
None, None, -8.4,78.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 17:00:00, None, None, -1.032,49
None, None, -9.79,75.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 18:00:00, None, None, -1.06,49
