pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,-3.258, None, None, None, None, None, None, None, None, None, None,2018-12-03 00:00:00, None, None,49
None,-3.201, None, None, None, None, None, None, None, None, None, None,2018-12-03 01:00:00, None, None,49
None,-3.115, None, None, None, None, None, None, None, None, None, None,2018-12-03 02:00:00, None, None,49
None,-3.325, None, None, None, None, None, None, None, None, None, None,2018-12-03 03:00:00, None, None,49
None,-3.335, None, None, None, None, None, None, None, None, None, None,2018-12-03 04:00:00, None, None,49
None,-3.363, None, None, None, None, None, None, None, None, None, None,2018-12-03 05:00:00, None, None,49
None,-3.411, None, None, None, None, None, None, None, None, None, None,2018-12-03 06:00:00, None, None,49
None,-3.439, None, None, None, None, None, None, None, None, None, None,2018-12-03 07:00:00, None, None,49
None,-3.449, None, None, None, None, None, None, None, None, None, None,2018-12-03 08:00:00, None, None,49
None,-2.982, None, None, None, None, None, None, None, None, None, None,2018-12-03 09:00:00, None, None,49
None,-2.06, None, None, None, None, None, None, None, None, None, None,2018-12-03 10:00:00, None, None,49
None,-1.539, None, None, None, None, None, None, None, None, None, None,2018-12-03 11:00:00, None, None,49
None,-0.405, None, None, None, None, None, None, None, None, None, None,2018-12-03 12:00:00, None, None,49
None,-0.16, None, None, None, None, None, None, None, None, None, None,2018-12-03 13:00:00, None, None,49
None,-0.199, None, None, None, None, None, None, None, None, None, None,2018-12-03 14:00:00, None, None,49
None,-1.014, None, None, None, None, None, None, None, None, None, None,2018-12-03 15:00:00, None, None,49
None,-1.447, None, None, None, None, None, None, None, None, None, None,2018-12-03 16:00:00, None, None,49
None,-1.644, None, None, None, None, None, None, None, None, None, None,2018-12-03 17:00:00, None, None,49
None,-1.985, None, None, None, None, None, None, None, None, None, None,2018-12-03 18:00:00, None, None,49
None,-2.194, None, None, None, None, None, None, None, None, None, None,2018-12-03 19:00:00, None, None,49
None,-2.317, None, None, None, None, None, None, None, None, None, None,2018-12-03 20:00:00, None, None,49
None,-2.469, None, None, None, None, None, None, None, None, None, None,2018-12-03 21:00:00, None, None,49
None,-2.478, None, None, None, None, None, None, None, None, None, None,2018-12-03 22:00:00, None, None,49
None,-2.744, None, None, None, None, None, None, None, None, None, None,2018-12-04 00:00:00, None, None,49
None,-2.821, None, None, None, None, None, None, None, None, None, None,2018-12-04 01:00:00, None, None,49
None,-3.039, None, None, None, None, None, None, None, None, None, None,2018-12-04 02:00:00, None, None,49
None,-3.135, None, None, None, None, None, None, None, None, None, None,2018-12-04 03:00:00, None, None,49
None,-3.335, None, None, None, None, None, None, None, None, None, None,2018-12-04 04:00:00, None, None,49
None,-3.592, None, None, None, None, None, None, None, None, None, None,2018-12-04 05:00:00, None, None,49
None,-3.783, None, None, None, None, None, None, None, None, None, None,2018-12-04 06:00:00, None, None,49
None,-3.85, None, None, None, None, None, None, None, None, None, None,2018-12-04 07:00:00, None, None,49
None,-3.812, None, None, None, None, None, None, None, None, None, None,2018-12-04 08:00:00, None, None,49
None,-3.754, None, None, None, None, None, None, None, None, None, None,2018-12-04 09:00:00, None, None,49
None,-3.43, None, None, None, None, None, None, None, None, None, None,2018-12-04 10:00:00, None, None,49
None,-2.878, None, None, None, None, None, None, None, None, None, None,2018-12-04 11:00:00, None, None,49
None,-2.574, None, None, None, None, None, None, None, None, None, None,2018-12-04 12:00:00, None, None,49
None,-2.127, None, None, None, None, None, None, None, None, None, None,2018-12-04 13:00:00, None, None,49
None,-2.289, None, None, None, None, None, None, None, None, None, None,2018-12-04 14:00:00, None, None,49
None,-2.745, None, None, None, None, None, None, None, None, None, None,2018-12-04 15:00:00, None, None,49
None,-3.24, None, None, None, None, None, None, None, None, None, None,2018-12-04 16:00:00, None, None,49
None,-3.641, None, None, None, None, None, None, None, None, None, None,2018-12-04 17:00:00, None, None,49
None,-3.64, None, None, None, None, None, None, None, None, None, None,2018-12-04 18:00:00, None, None,49
None,-4.166, None, None, None, None, None, None, None, None, None, None,2018-12-04 19:00:00, None, None,49
None,-5.36, None, None, None, None, None, None, None, None, None, None,2018-12-04 20:00:00, None, None,49
None,-5.912, None, None, None, None, None, None, None, None, None, None,2018-12-04 21:00:00, None, None,49
None,-6.694, None, None, None, None, None, None, None, None, None, None,2018-12-04 22:00:00, None, None,49
None,-7.62, None, None, None, None, None, None, None, None, None, None,2018-12-04 23:00:00, None, None,49
None,-8.51, None, None, None, None, None, None, None, None, None, None,2018-12-05 00:00:00, None, None,49
None,-8.43, None, None, None, None, None, None, None, None, None, None,2018-12-05 01:00:00, None, None,49
None,-8.64, None, None, None, None, None, None, None, None, None, None,2018-12-05 02:00:00, None, None,49
None,-8.22, None, None, None, None, None, None, None, None, None, None,2018-12-05 03:00:00, None, None,49
None,-7.91, None, None, None, None, None, None, None, None, None, None,2018-12-05 04:00:00, None, None,49
None,-7.63, None, None, None, None, None, None, None, None, None, None,2018-12-05 05:00:00, None, None,49
None,-7.29, None, None, None, None, None, None, None, None, None, None,2018-12-05 06:00:00, None, None,49
None,-7.12, None, None, None, None, None, None, None, None, None, None,2018-12-05 07:00:00, None, None,49
None,-6.85, None, None, None, None, None, None, None, None, None, None,2018-12-05 08:00:00, None, None,49
None,-6.42, None, None, None, None, None, None, None, None, None, None,2018-12-05 09:00:00, None, None,49
None,-5.148, None, None, None, None, None, None, None, None, None, None,2018-12-05 10:00:00, None, None,49
None,-4.636, None, None, None, None, None, None, None, None, None, None,2018-12-05 11:00:00, None, None,49
None,-4.252, None, None, None, None, None, None, None, None, None, None,2018-12-05 12:00:00, None, None,49
None,-3.659, None, None, None, None, None, None, None, None, None, None,2018-12-05 13:00:00, None, None,49
None,-3.459, None, None, None, None, None, None, None, None, None, None,2018-12-05 14:00:00, None, None,49
None,-4.119, None, None, None, None, None, None, None, None, None, None,2018-12-05 15:00:00, None, None,49
None,-5.07, None, None, None, None, None, None, None, None, None, None,2018-12-05 16:00:00, None, None,49
None,-6.203, None, None, None, None, None, None, None, None, None, None,2018-12-05 17:00:00, None, None,49
None,-6.485, None, None, None, None, None, None, None, None, None, None,2018-12-05 18:00:00, None, None,49
None,-6.858, None, None, None, None, None, None, None, None, None, None,2018-12-05 19:00:00, None, None,49
None,-7.03, None, None, None, None, None, None, None, None, None, None,2018-12-05 20:00:00, None, None,49
None,-6.684, None, None, None, None, None, None, None, None, None, None,2018-12-05 21:00:00, None, None,49
None,-6.819, None, None, None, None, None, None, None, None, None, None,2018-12-05 22:00:00, None, None,49
None,-6.938, None, None, None, None, None, None, None, None, None, None,2018-12-05 23:00:00, None, None,49
None,-6.303, None, None, None, None, None, None, None, None, None, None,2018-12-06 00:00:00, None, None,49
None,-6.702, None, None, None, None, None, None, None, None, None, None,2018-12-06 08:00:00, None, None,49
None,-6.527, None, None, None, None, None, None, None, None, None, None,2018-12-06 09:00:00, None, None,49
None,-5.99, None, None, None, None, None, None, None, None, None, None,2018-12-06 10:00:00, None, None,49
None,-5.388, None, None, None, None, None, None, None, None, None, None,2018-12-06 11:00:00, None, None,49
None,-5.176, None, None, None, None, None, None, None, None, None, None,2018-12-06 12:00:00, None, None,49
None,-4.887, None, None, None, None, None, None, None, None, None, None,2018-12-06 13:00:00, None, None,49
None,-5.427, None, None, None, None, None, None, None, None, None, None,2018-12-06 14:00:00, None, None,49
None,-6.282, None, None, None, None, None, None, None, None, None, None,2018-12-06 15:00:00, None, None,49
None,-7.37, None, None, None, None, None, None, None, None, None, None,2018-12-06 16:00:00, None, None,49
None,-7.93, None, None, None, None, None, None, None, None, None, None,2018-12-06 17:00:00, None, None,49
None,-8.24, None, None, None, None, None, None, None, None, None, None,2018-12-06 18:00:00, None, None,49
None,-8.4, None, None, None, None, None, None, None, None, None, None,2018-12-06 19:00:00, None, None,49
None,-8.36, None, None, None, None, None, None, None, None, None, None,2018-12-06 20:00:00, None, None,49
None,-8.42, None, None, None, None, None, None, None, None, None, None,2018-12-06 21:00:00, None, None,49
None,-8.16, None, None, None, None, None, None, None, None, None, None,2018-12-06 22:00:00, None, None,49
None,-7.64, None, None, None, None, None, None, None, None, None, None,2018-12-06 23:00:00, None, None,49
None,-7.91, None, None, None, None, None, None, None, None, None, None,2018-12-07 00:00:00, None, None,49
None,-7.76, None, None, None, None, None, None, None, None, None, None,2018-12-07 01:00:00, None, None,49
None,-8.17, None, None, None, None, None, None, None, None, None, None,2018-12-07 02:00:00, None, None,49
None,-8.18, None, None, None, None, None, None, None, None, None, None,2018-12-07 03:00:00, None, None,49
None,-8.09, None, None, None, None, None, None, None, None, None, None,2018-12-07 04:00:00, None, None,49
None,-8.14, None, None, None, None, None, None, None, None, None, None,2018-12-07 05:00:00, None, None,49
None,-8.19, None, None, None, None, None, None, None, None, None, None,2018-12-07 06:00:00, None, None,49
None,-8.18, None, None, None, None, None, None, None, None, None, None,2018-12-07 07:00:00, None, None,49
None,-8.25, None, None, None, None, None, None, None, None, None, None,2018-12-07 08:00:00, None, None,49
None,-7.87, None, None, None, None, None, None, None, None, None, None,2018-12-07 09:00:00, None, None,49
None,-7.61, None, None, None, None, None, None, None, None, None, None,2018-12-07 10:00:00, None, None,49
None,-7.2, None, None, None, None, None, None, None, None, None, None,2018-12-07 11:00:00, None, None,49
None,-7.13, None, None, None, None, None, None, None, None, None, None,2018-12-07 12:00:00, None, None,49
None,-7.08, None, None, None, None, None, None, None, None, None, None,2018-12-07 13:00:00, None, None,49
None,-7.54, None, None, None, None, None, None, None, None, None, None,2018-12-07 14:00:00, None, None,49
None,-7.97, None, None, None, None, None, None, None, None, None, None,2018-12-07 15:00:00, None, None,49
None,-8.76, None, None, None, None, None, None, None, None, None, None,2018-12-07 16:00:00, None, None,49
None,-9.02, None, None, None, None, None, None, None, None, None, None,2018-12-07 17:00:00, None, None,49
None,-9.19, None, None, None, None, None, None, None, None, None, None,2018-12-07 18:00:00, None, None,49
None,-9.19, None, None, None, None, None, None, None, None, None, None,2018-12-07 19:00:00, None, None,49
None,-9.4, None, None, None, None, None, None, None, None, None, None,2018-12-07 20:00:00, None, None,49
None,-9.22, None, None, None, None, None, None, None, None, None, None,2018-12-07 21:00:00, None, None,49
None,-9.05, None, None, None, None, None, None, None, None, None, None,2018-12-07 22:00:00, None, None,49
None,-9.02, None, None, None, None, None, None, None, None, None, None,2018-12-07 23:00:00, None, None,49
None,-9.09, None, None, None, None, None, None, None, None, None, None,2018-12-08 00:00:00, None, None,49
None,-8.98, None, None, None, None, None, None, None, None, None, None,2018-12-08 01:00:00, None, None,49
None,-8.98, None, None, None, None, None, None, None, None, None, None,2018-12-08 02:00:00, None, None,49
None,-8.94, None, None, None, None, None, None, None, None, None, None,2018-12-08 03:00:00, None, None,49
None,-9.11, None, None, None, None, None, None, None, None, None, None,2018-12-08 04:00:00, None, None,49
None,-9.13, None, None, None, None, None, None, None, None, None, None,2018-12-08 05:00:00, None, None,49
None,-9.11, None, None, None, None, None, None, None, None, None, None,2018-12-08 06:00:00, None, None,49
None,-9.07, None, None, None, None, None, None, None, None, None, None,2018-12-08 07:00:00, None, None,49
None,-9.23, None, None, None, None, None, None, None, None, None, None,2018-12-08 08:00:00, None, None,49
None,-9.03, None, None, None, None, None, None, None, None, None, None,2018-12-08 09:00:00, None, None,49
None,-8.61, None, None, None, None, None, None, None, None, None, None,2018-12-08 10:00:00, None, None,49
None,-8.2, None, None, None, None, None, None, None, None, None, None,2018-12-08 11:00:00, None, None,49
None,-7.43, None, None, None, None, None, None, None, None, None, None,2018-12-08 12:00:00, None, None,49
None,-7.37, None, None, None, None, None, None, None, None, None, None,2018-12-08 13:00:00, None, None,49
None,-7.62, None, None, None, None, None, None, None, None, None, None,2018-12-08 14:00:00, None, None,49
None,-8.01, None, None, None, None, None, None, None, None, None, None,2018-12-08 15:00:00, None, None,49
None,-8.07, None, None, None, None, None, None, None, None, None, None,2018-12-08 16:00:00, None, None,49
None,-7.89, None, None, None, None, None, None, None, None, None, None,2018-12-08 17:00:00, None, None,49
None,-7.64, None, None, None, None, None, None, None, None, None, None,2018-12-08 18:00:00, None, None,49
None,-7.46, None, None, None, None, None, None, None, None, None, None,2018-12-08 19:00:00, None, None,49
None,-7.21, None, None, None, None, None, None, None, None, None, None,2018-12-08 20:00:00, None, None,49
None,-7.09, None, None, None, None, None, None, None, None, None, None,2018-12-08 21:00:00, None, None,49
None,-7.19, None, None, None, None, None, None, None, None, None, None,2018-12-08 22:00:00, None, None,49
None,-7.18, None, None, None, None, None, None, None, None, None, None,2018-12-08 23:00:00, None, None,49
None,-7.01, None, None, None, None, None, None, None, None, None, None,2018-12-09 00:00:00, None, None,49
None,-6.821, None, None, None, None, None, None, None, None, None, None,2018-12-09 01:00:00, None, None,49
None,-6.732, None, None, None, None, None, None, None, None, None, None,2018-12-09 03:00:00, None, None,49
None,-6.41, None, None, None, None, None, None, None, None, None, None,2018-12-09 04:00:00, None, None,49
None,-5.999, None, None, None, None, None, None, None, None, None, None,2018-12-09 05:00:00, None, None,49
None,-6.632, None, None, None, None, None, None, None, None, None, None,2018-12-09 06:00:00, None, None,49
None,-6.554, None, None, None, None, None, None, None, None, None, None,2018-12-09 07:00:00, None, None,49
None,-6.39, None, None, None, None, None, None, None, None, None, None,2018-12-09 08:00:00, None, None,49
None,-5.833, None, None, None, None, None, None, None, None, None, None,2018-12-09 09:00:00, None, None,49
None,-5.407, None, None, None, None, None, None, None, None, None, None,2018-12-09 10:00:00, None, None,49
None,-4.262, None, None, None, None, None, None, None, None, None, None,2018-12-09 11:00:00, None, None,49
None,-4.272, None, None, None, None, None, None, None, None, None, None,2018-12-09 12:00:00, None, None,49
None,-4.1, None, None, None, None, None, None, None, None, None, None,2018-12-09 13:00:00, None, None,49
None,-4.071, None, None, None, None, None, None, None, None, None, None,2018-12-09 14:00:00, None, None,49
None,-4.1, None, None, None, None, None, None, None, None, None, None,2018-12-09 15:00:00, None, None,49
None,-4.339, None, None, None, None, None, None, None, None, None, None,2018-12-09 16:00:00, None, None,49
None,-4.896, None, None, None, None, None, None, None, None, None, None,2018-12-09 17:00:00, None, None,49
None,-4.809, None, None, None, None, None, None, None, None, None, None,2018-12-09 18:00:00, None, None,49
None,-4.973, None, None, None, None, None, None, None, None, None, None,2018-12-09 19:00:00, None, None,49
None,-5.118, None, None, None, None, None, None, None, None, None, None,2018-12-09 20:00:00, None, None,49
None,-4.655, None, None, None, None, None, None, None, None, None, None,2018-12-09 21:00:00, None, None,49
None,-4.915, None, None, None, None, None, None, None, None, None, None,2018-12-09 22:00:00, None, None,49
None,-5.127, None, None, None, None, None, None, None, None, None, None,2018-12-09 23:00:00, None, None,49
