pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,8.5,57.44, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 00:00:00, None,19
None,7.619,61.48, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 01:00:00, None,19
None,7.91,59.45, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 02:00:00, None,19
None,7.187,62.26, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 03:00:00, None,19
None,7.984,63.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 04:00:00, None,19
None,7.491,65.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 05:00:00, None,19
None,7.139,68.51, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 06:00:00, None,19
None,7.531,67.54, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 07:00:00, None,19
None,7.787,67.21, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 08:00:00, None,19
None,8.25,65.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 09:00:00, None,19
None,8.72,61.41, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 10:00:00, None,19
None,9.58,55.85, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 11:00:00, None,19
None,8.63,64.22, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 12:00:00, None,19
None,7.422,69.77, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 13:00:00, None,19
None,5.389,82.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 14:00:00, None,19
None,6.603,86.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 15:00:00, None,19
None,6.866,83.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 16:00:00, None,19
None,7.386,71.14, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 17:00:00, None,19
None,8.02,59.69, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 18:00:00, None,19
None,7.466,60.01, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-05-06 19:00:00, None,19
