RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, 4.3, 0.697, 70.58, -6999.0, 1.9, None, None, 71.0, None, 260.0, None, 259.7, None, None, 2.3, None, 9.1, -6999.0, 45.47, 0.7, 2.3, None, 0.0, 0.0,2020-05-06 00:00:00, None,19
None, None, None, 5.9, 1.445, 63.53, -6999.0, 1.9, None, None, 64.0, None, 260.0, None, 259.8, None, None, 3.907, None, 9.1, -6999.0, 28.65, 1.4, 3.9, None, 0.0, 0.0,2020-05-06 01:00:00, None,19
None, None, None, 7.3, 2.029, 52.92, -6999.0, 1.9, None, None, 53.0, None, 260.0, None, 259.6, None, None, 3.446, None, 9.1, -6999.0, 26.61, 2.0, 3.4, None, 0.0, 0.0,2020-05-06 02:00:00, None,19
None, None, None, 6.3, 2.018, 59.18, -6999.0, 1.9, None, None, 59.0, None, 260.0, None, 259.5, None, None, 3.537, None, 9.1, -6999.0, 22.32, 2.0, 3.5, None, -0.1, 0.0,2020-05-06 03:00:00, None,19
None, None, None, 7.6, 2.043, 54.2, -6999.0, 1.9, None, None, 54.0, None, 260.0, None, 259.6, None, None, 4.425, None, 9.1, -6999.0, 28.77, 2.0, 4.4, None, 0.0, 0.0,2020-05-06 04:00:00, None,19
None, None, None, 4.4, 0.461, 86.0, -6999.0, 1.9, None, None, 86.0, None, 260.0, None, 259.8, None, None, 3.153, None, 9.1, -6999.0, 54.63, 0.5, 3.2, None, 0.0, 0.0,2020-05-06 05:00:00, None,19
None, None, None, 10.9, 1.019, 51.5, -6999.0, 1.9, None, None, 52.0, None, 260.0, None, 259.5, None, None, 4.415, None, 9.1, -6999.0, 44.0, 1.0, 4.4, None, -0.1, 0.0,2020-05-06 06:00:00, None,19
None, None, None, 11.0, 2.844, 6.297, -6999.0, 4.4, None, None, 6.0, None, 259.0, None, 259.3, None, None, 5.05, None, 5.2, -6999.0, 50.93, 2.8, 5.1, None, 0.2, 0.0,2020-05-06 07:00:00, None,19
None, None, None, 20.9, 5.755, 344.2, -6999.0, 4.4, None, None, 344.0, None, 260.0, None, 259.5, None, None, 5.974, None, 6.3, -6999.0, 41.2, 5.8, 6.0, None, -0.2, 0.0,2020-05-06 08:00:00, None,19
None, None, None, 20.3, 4.985, 334.0, -6999.0, 4.4, None, None, 334.0, None, 259.0, None, 259.3, None, None, 5.996, None, 6.3, -6999.0, 41.16, 5.0, 6.0, None, 0.3, 0.0,2020-05-06 09:00:00, None,19
