CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,8.5,34.13, None,2017-07-16 00:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,29
None,8.12,35.71, None,2017-07-16 01:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,29
None,7.42,29.69, None,2017-07-16 02:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,29
None,7.16,28.44, None,2017-07-16 03:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,29
None,6.812,28.97, None,2017-07-16 04:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,29
None,6.063,33.37, None,2017-07-16 05:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,29
None,6.047,34.47, None,2017-07-16 06:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,29
None,6.407,48.36, None,2017-07-16 07:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,29
None,7.08,43.75, None,2017-07-16 08:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,29
None,8.03,41.99, None,2017-07-16 09:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,29
None,9.22,28.52, None,2017-07-16 10:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,29
None,11.79,26.91, None,2017-07-16 11:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,29
None,10.55,27.8, None,2017-07-16 12:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,29
None,11.53,27.13, None,2017-07-16 13:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,29
None,10.48,28.73, None,2017-07-16 14:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,29
None,10.23,26.31, None,2017-07-16 15:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,29
None,12.6,24.35, None,2017-07-16 16:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,29
None,13.38,23.39, None,2017-07-16 17:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,29
None,13.12,24.04, None,2017-07-16 18:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,29
None,11.16,25.99, None,2017-07-16 19:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,29
None,9.41,30.02, None,2017-07-16 20:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,29
None,8.56,32.06, None,2017-07-16 21:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,29
None,7.74,31.45, None,2017-07-16 22:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,29
None,7.91,30.17, None,2017-07-16 23:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,29
None,7.21,29.4, None,2017-07-17 00:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,29
None,7.09,28.74, None,2017-07-17 01:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,29
None,7.46,26.75, None,2017-07-17 02:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,29
None,7.56,28.08, None,2017-07-17 03:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None,29
None,7.68,25.67, None,2017-07-17 04:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,29
None,7.34,26.38, None,2017-07-17 05:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,29
None,7.3,26.25, None,2017-07-17 06:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None,29
None,9.41,25.25, None,2017-07-17 07:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,29
None,11.37,22.87, None,2017-07-17 08:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,29
None,12.47,22.32, None,2017-07-17 09:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,29
None,12.76,21.91, None,2017-07-17 10:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,29
None,14.1,21.23, None,2017-07-17 11:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,29
None,14.45,20.22, None,2017-07-17 12:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,29
None,15.59,20.33, None,2017-07-17 13:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,29
None,16.87,20.67, None,2017-07-17 14:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,29
None,16.96,20.37, None,2017-07-17 15:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,29
None,18.9,19.28, None,2017-07-17 16:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,29
None,17.96,19.16, None,2017-07-17 17:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,29
None,13.14,21.18, None,2017-07-17 21:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None,29
