WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
140.5,2022-11-26 00:00:00, None,98.4,48
118.0,2022-11-26 01:00:00, None,96.1,48
133.9,2022-11-26 02:00:00, None,96.1,48
116.5,2022-11-26 03:00:00, None,97.4,48
99.8,2022-11-26 04:00:00, None,99.1,48
93.5,2022-11-26 05:00:00, None,98.0,48
96.8,2022-11-26 06:00:00, None,98.2,48
98.9,2022-11-26 07:00:00, None,98.2,48
93.4,2022-11-26 08:00:00, None,96.9,48
86.6,2022-11-26 09:00:00, None,95.1,48
94.8,2022-11-26 10:00:00, None,95.0,48
106.9,2022-11-26 11:00:00, None,98.2,48
124.4,2022-11-26 12:00:00, None,99.8,48
104.4,2022-11-26 13:00:00, None,100.0,48
83.9,2022-11-26 14:00:00, None,96.2,48
76.6,2022-11-26 15:00:00, None,95.4,48
92.0,2022-11-26 16:00:00, None,97.7,48
96.8,2022-11-26 17:00:00, None,98.3,48
96.2,2022-11-26 18:00:00, None,97.7,48
91.8,2022-11-26 19:00:00, None,96.3,48
91.3,2022-11-26 20:00:00, None,96.6,48
88.9,2022-11-26 21:00:00, None,92.8,48
124.2,2022-11-26 22:00:00, None,90.5,48
157.4,2022-11-26 23:00:00, None,93.6,48
205.7,2022-11-27 00:00:00, None,92.1,48
254.7,2022-11-27 01:00:00, None,79.7,48
258.3,2022-11-27 02:00:00, None,52.8,48
246.4,2022-11-27 03:00:00, None,49.1,48
253.5,2022-11-27 04:00:00, None,46.0,48
279.1,2022-11-27 05:00:00, None,51.0,48
263.2,2022-11-27 06:00:00, None,58.9,48
284.5,2022-11-27 07:00:00, None,67.3,48
295.8,2022-11-27 08:00:00, None,85.1,48
142.7,2022-11-27 09:00:00, None,82.1,48
235.4,2022-11-27 10:00:00, None,79.9,48
129.9,2022-11-27 11:00:00, None,69.7,48
341.8,2022-11-27 12:00:00, None,59.9,48
274.3,2022-11-27 13:00:00, None,49.8,48
268.6,2022-11-27 14:00:00, None,49.0,48
