IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2019-04-23,0.0,56.1517,-121.6817
2019-04-23,0.009,58.0382,-130.938
2019-04-23,0.2,56.3337173,-120.4210968
2019-04-23,0.2,56.3337,-120.4211
2019-04-23,0.009,52.0852,-122.0795
2019-04-23,0.2,56.3337173,-120.4210968
2019-04-24,0.0,49.2485,-124.8926
2019-04-24,0.0,56.7443,-120.8529
2019-04-24,0.009,56.7365,-120.98371667
2019-04-24,3.0,57.00533333,-122.75716667
2019-04-24,0.5,54.00566667,-123.96
2019-04-24,0.009,56.28226667,-121.25306667
2019-04-24,0.009,56.7365,-120.98371667
2019-04-24,0.5,54.0057,-123.96
2019-04-24,0.009,56.28226667,-121.25306667
2019-04-24,3.0,57.00533333,-122.75716667
2019-04-24,0.009,56.7365,-120.9837
2019-04-24,0.009,56.2823,-121.2531
2019-04-24,0.5,54.00566667,-123.96
2019-04-24,3.0,56.7781,-121.1526
2019-04-25,0.009,48.78246667,-123.95405
2019-04-25,0.009,49.2941818,-124.50457
2019-04-25,6.0,49.58351667,-114.97201667
2019-04-25,0.15,50.5689,-121.3019
2019-04-25,0.009,56.13,-120.58333333
2019-04-25,1.0,50.2352,-121.5883
2019-04-25,1.0,50.2352167,-121.5883167
2019-04-25,6.0,49.5835,-114.972
2019-04-25,0.1,53.75728333,-123.10831667
2019-04-25,0.1,53.7573,-123.1083
2019-04-25,0.15,50.5689333,-121.30185
2019-04-25,0.009,49.2942,-124.5046
2019-04-25,0.15,50.5689333,-121.30185
2019-04-25,0.009,56.13,-120.58333333
2019-04-25,6.0,49.58351667,-114.97201667
2019-04-25,0.1,53.75728333,-123.10831667
2019-04-25,1.9,56.0927,-120.6536
2019-04-25,0.009,48.78246667,-123.95405
2019-04-25,1.9,56.09265,-120.65361667
2019-04-25,1.0,50.2352167,-121.5883167
2019-04-25,0.009,49.2941818,-124.50457
2019-04-25,0.009,56.13,-120.5833
2019-04-25,1.9,56.09265,-120.65361667
2019-04-26,0.0,50.1084,-120.5085
2019-04-26,2.3,49.96525,-121.4912
2019-04-26,2.3,49.9653,-121.4912
2019-04-26,0.0,56.5102,-120.4515
2019-04-26,0.009,48.7825,-123.9541
2019-04-26,0.009,49.383,-118.0614
2019-04-26,2.3,49.96525,-121.4912
2019-04-27,6.0,55.86693333,-120.48193333
2019-04-27,3.77,56.1322,-120.042
2019-04-27,1.3,56.5038,-120.9788
2019-04-27,3.99,49.86855,-125.19496667
2019-04-27,0.67,52.8976833,-119.3227667
2019-04-27,0.67,52.8976833,-119.3227667
2019-04-27,6.0,55.86693333,-120.48193333
2019-04-27,0.009,53.8992,-122.5509
2019-04-27,3.77,56.1322,-120.042
2019-04-27,0.0,49.0995,-124.1461
2019-04-27,0.67,52.8977,-119.3228
2019-04-27,3.77,56.1322,-120.042
2019-04-27,6.0,55.8669,-120.4819
2019-04-27,3.99,49.86855,-125.19496667
2019-04-28,0.2,53.9605,-122.9183
2019-04-28,1.5,48.81486667,-124.0381
2019-04-28,0.0,53.9813,-122.8916
2019-04-28,0.01,54.8988,-127.2661
2019-04-28,0.009,49.9990501,-120.9475021
2019-04-28,0.2,53.9605,-122.91826667
2019-04-28,0.01,54.89875,-127.26605
2019-04-28,0.009,49.9990501,-120.9475021
2019-04-28,0.2,56.3312,-121.0606
2019-04-28,1.5,48.81486667,-124.0381
2019-04-28,0.2,53.9605,-122.91826667
2019-04-28,1.5,48.8149,-124.0381
2019-04-28,0.01,54.89875,-127.26605
2019-04-28,3.99,49.8686,-125.195
2019-04-28,0.5,56.3039,-120.8459
2019-04-29,0.06,49.78655,-115.73075
2019-04-29,0.5,53.98108333,-122.53928333
2019-04-29,0.5,53.9811,-122.5393
2019-04-29,0.06,49.7866,-115.7308
2019-04-29,0.06,49.78655,-115.73075
2019-04-29,0.009,49.9991,-120.9475
2019-04-29,0.5,53.98108333,-122.53928333
