WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
129.1, None, None,67.8, None,2022-02-19 00:00:00, None,8
101.1, None, None,73.2, None,2022-02-19 01:00:00, None,8
100.8, None, None,72.8, None,2022-02-19 02:00:00, None,8
124.8, None, None,69.9, None,2022-02-19 03:00:00, None,8
114.3, None, None,69.1, None,2022-02-19 04:00:00, None,8
169.8, None, None,68.4, None,2022-02-19 05:00:00, None,8
167.3, None, None,71.3, None,2022-02-19 06:00:00, None,8
146.2, None, None,69.8, None,2022-02-19 07:00:00, None,8
109.7, None, None,64.5, None,2022-02-19 08:00:00, None,8
142.9, None, None,66.6, None,2022-02-19 09:00:00, None,8
138.3, None, None,64.5, None,2022-02-19 10:00:00, None,8
145.3, None, None,55.8, None,2022-02-19 11:00:00, None,8
154.4, None, None,58.0, None,2022-02-19 12:00:00, None,8
157.3, None, None,48.9, None,2022-02-19 13:00:00, None,8
186.4, None, None,48.4, None,2022-02-19 14:00:00, None,8
182.3, None, None,45.2, None,2022-02-19 15:00:00, None,8
183.7, None, None,40.0, None,2022-02-19 16:00:00, None,8
187.7, None, None,41.9, None,2022-02-19 17:00:00, None,8
187.2, None, None,43.8, None,2022-02-19 18:00:00, None,8
170.3, None, None,44.0, None,2022-02-19 19:00:00, None,8
182.7, None, None,44.6, None,2022-02-19 20:00:00, None,8
334.3, None, None,61.1, None,2022-02-19 21:00:00, None,8
80.7, None, None,69.8, None,2022-02-19 22:00:00, None,8
4.7, None, None,77.1, None,2022-02-19 23:00:00, None,8
110.0, None, None,83.2, None,2022-02-20 00:00:00, None,8
324.6, None, None,87.2, None,2022-02-20 01:00:00, None,8
94.9, None, None,89.3, None,2022-02-20 02:00:00, None,8
316.5, None, None,92.6, None,2022-02-20 03:00:00, None,8
81.7, None, None,93.6, None,2022-02-20 04:00:00, None,8
12.7, None, None,94.2, None,2022-02-20 05:00:00, None,8
62.4, None, None,95.1, None,2022-02-20 06:00:00, None,8
62.2, None, None,92.9, None,2022-02-20 07:00:00, None,8
181.7, None, None,91.6, None,2022-02-20 08:00:00, None,8
187.6, None, None,87.6, None,2022-02-20 09:00:00, None,8
186.5, None, None,73.3, None,2022-02-20 10:00:00, None,8
196.9, None, None,58.1, None,2022-02-20 11:00:00, None,8
179.8, None, None,48.0, None,2022-02-20 12:00:00, None,8
182.4, None, None,39.4, None,2022-02-20 13:00:00, None,8
168.1, None, None,37.4, None,2022-02-20 14:00:00, None,8
288.8, None, None,37.1, None,2022-02-20 15:00:00, None,8
296.3, None, None,45.4, None,2022-02-20 16:00:00, None,8
27.4, None, None,45.5, None,2022-02-20 17:00:00, None,8
85.4, None, None,53.4, None,2022-02-20 18:00:00, None,8
51.6, None, None,64.0, None,2022-02-20 19:00:00, None,8
359.0, None, None,70.2, None,2022-02-20 20:00:00, None,8
23.6, None, None,73.7, None,2022-02-20 21:00:00, None,8
43.8, None, None,72.0, None,2022-02-20 22:00:00, None,8
6.8, None, None,72.3, None,2022-02-20 23:00:00, None,8
27.7, None, None,76.7, None,2022-02-21 00:00:00, None,8
0.4, None, None,73.4, None,2022-02-21 01:00:00, None,8
18.5, None, None,74.3, None,2022-02-21 02:00:00, None,8
5.1, None, None,72.1, None,2022-02-21 03:00:00, None,8
356.5, None, None,67.2, None,2022-02-21 04:00:00, None,8
303.4, None, None,47.4, None,2022-02-21 05:00:00, None,8
310.3, None, None,47.1, None,2022-02-21 06:00:00, None,8
338.9, None, None,54.5, None,2022-02-21 07:00:00, None,8
344.0, None, None,60.0, None,2022-02-21 08:00:00, None,8
314.7, None, None,52.3, None,2022-02-21 09:00:00, None,8
348.7, None, None,55.0, None,2022-02-21 10:00:00, None,8
351.7, None, None,53.0, None,2022-02-21 11:00:00, None,8
