wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
151.0, 97.0, 2.8, 0.0, -3.3, 3.0, -2.9, -2.8, 129.0, 0.0, 0.0, 97.0,2022-02-19 00:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,
257.0, 97.0, 3.0, 0.0, -3.2, 2.6, -2.8, -3.0, 151.0, 0.0, 0.0, 98.0,2022-02-19 01:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0, 98.0, 2.6, 0.0, -3.3, 2.7, -3.0, -2.8, 257.0, 0.0, 0.0, 97.0,2022-02-19 02:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, 97.0, 2.7, 0.0, -3.2, 2.6, -2.8, -2.5, 151.0, 0.0, 0.0, 96.0,2022-02-19 03:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0, 96.0, 2.6, 0.0, -3.0, 2.5, -2.5, -2.3, 168.0, 0.0, 0.0, 94.0,2022-02-19 04:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,
132.0, 94.0, 2.5, 0.0, -3.1, 2.1, -2.3, -2.0, 211.0, 0.0, 0.0, 93.0,2022-02-19 05:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0, 93.0, 2.1, 0.0, -3.0, 2.9, -2.0, -1.9, 132.0, 0.0, 0.0, 92.0,2022-02-19 06:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0, 92.0, 2.9, 0.0, -3.0, 2.1, -1.9, -1.7, 76.0, 0.0, 0.0, 93.0,2022-02-19 07:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0, 93.0, 2.1, 0.0, -2.7, 1.9, -1.7, -1.3, 89.0, 0.0, 0.0, 91.0,2022-02-19 08:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0, 91.0, 1.9, 0.0, -2.6, 2.7, -1.3, -0.4, 64.0, 0.0, 0.0, 88.0,2022-02-19 09:00:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,
