IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2022-10-22,0.01,52.985967,-119.414583
2022-10-22,0.009,50.232617,-125.559533
2022-10-23,0.28,49.456883,-119.7066
2022-10-23,0.015,49.568667,-119.5111
2022-10-23,0.1,49.05955,-121.88505
2022-10-23,0.009,49.426833,-124.766383
2022-10-24,0.009,50.135483,-125.193866
2022-10-25,0.009,49.925,-119.520333
2022-10-26,15.0,51.809783,-124.724917
2022-10-27,0.009,49.250917,-124.698266
2022-10-27,0.009,49.433783,-115.834583
2022-10-27,0.4,49.232067,-119.9818
2022-10-28,0.009,52.16575,-124.0577
