IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2022-07-16,5.6,59.140117,-121.13145
2022-07-16,0.17,59.543533,-124.068367
2022-07-16,6.1,59.266817,-121.517633
2022-07-16,0.04,51.5403,-118.50255
2022-07-16,1.9,59.023017,-120.6877
2022-07-16,0.26,57.685167,-131.790033
2022-07-16,1.4,59.316333,-121.523
2022-07-17,0.009,52.620533,-121.0622
2022-07-17,0.009,50.148716,-121.07295
2022-07-17,0.009,50.911217,-119.106383
2022-07-17,0.009,56.647667,-122.221333
2022-07-17,0.3,52.027717,-117.39855
2022-07-17,0.4,52.07925,-118.311667
2022-07-17,0.009,52.021833,-117.405083
2022-07-17,0.009,50.14445,-121.049317
2022-07-17,0.009,50.940417,-120.169283
2022-07-17,0.6,51.52305,-116.914717
2022-07-17,0.09,52.623,-121.019467
2022-07-17,13.3,50.302883,-120.5085
2022-07-17,0.06,50.524617,-120.477533
2022-07-17,0.009,50.95225,-119.389217
2022-07-17,0.009,52.0342,-117.396967
2022-07-17,0.1,50.625633,-120.059833
2022-07-17,0.1,52.1193,-120.227667
2022-07-17,0.009,50.12505,-121.095433
2022-07-17,0.009,50.248217,-120.835417
2022-07-18,0.05,50.811217,-120.259883
2022-07-18,0.009,49.495717,-121.2058
2022-07-18,0.009,50.326583,-117.870033
2022-07-18,0.1,51.5905,-119.685417
2022-07-18,0.009,50.119867,-121.067183
2022-07-18,0.009,50.760814,-120.669207
2022-07-18,0.009,55.731617,-121.55245
2022-07-18,0.4,50.420633,-120.865083
2022-07-18,0.24,50.5636,-117.071633
2022-07-19,0.2,55.947617,-120.657033
2022-07-19,0.009,49.50845,-123.25925
2022-07-19,2.8,49.884783,-119.524867
2022-07-19,0.02,50.14375,-121.058233
2022-07-20,0.25,57.588,-131.675933
2022-07-20,0.009,51.406,-119.5984
2022-07-20,0.009,49.116083,-118.996167
2022-07-20,1.5,50.292917,-121.12105
2022-07-20,0.009,55.127833,-122.890833
2022-07-20,0.2,49.2375,-115.690283
2022-07-20,0.009,49.657383,-116.369867
2022-07-21,0.02,49.2708,-117.261
2022-07-22,0.1,56.24,-125.292
2022-07-22,0.28,49.268967,-116.938067
2022-07-22,0.02,49.782417,-116.97335
2022-07-22,0.009,49.344783,-121.587
2022-07-22,0.009,49.52295,-117.736733
2022-07-22,1.06,49.5377,-117.78725
2022-07-22,0.009,49.9033,-117.498133
2022-07-22,0.8,49.6665,-117.275317
2022-07-22,1.6,49.564383,-117.06215
2022-07-22,1.5,49.72495,-118.785333
2022-07-22,0.009,49.49725,-115.46755
2022-07-22,0.1,49.5127,-115.484617
2022-07-22,0.009,50.214233,-119.23065
2022-07-22,0.03,49.525967,-117.742867
2022-07-22,0.79,49.530583,-117.776317
2022-07-22,0.3,50.635533,-124.175883
2022-07-22,0.2,49.578117,-118.8666
2022-07-22,0.01,50.573833,-117.040133
2022-07-22,0.2,49.529083,-117.74045
2022-07-22,0.009,49.897717,-117.501167
2022-07-22,0.53,49.9086,-118.100883
2022-07-22,0.009,50.833867,-116.258533
