IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2022-10-08,0.009,48.80205,-123.520083
2022-10-08,0.009,49.1255,-122.136
2022-10-08,0.009,48.447633,-124.140417
2022-10-08,0.009,49.854333,-121.7497
2022-10-08,0.3,49.354617,-117.66095
2022-10-08,0.009,56.551767,-120.761783
2022-10-08,0.009,49.591083,-121.807166
2022-10-08,0.3,49.548883,-115.7367
2022-10-09,0.009,49.7208,-119.86985
2022-10-09,2.91,52.000817,-123.1291
2022-10-09,0.001,54.424533,-126.6623
2022-10-09,0.009,49.748033,-124.978116
2022-10-09,0.3,49.202783,-124.784716
2022-10-09,0.009,49.464283,-119.42435
2022-10-09,203.0,49.010633,-118.3054
2022-10-09,3.45,49.203083,-124.77645
2022-10-10,248.0,51.974917,-124.1548
2022-10-10,0.009,51.272283,-118.863267
2022-10-10,0.009,54.964133,-127.3562
2022-10-10,0.48,53.9307,-124.238467
2022-10-10,0.009,50.073567,-124.9029
2022-10-10,456.0,54.805417,-121.256283
2022-10-10,0.009,49.946567,-119.626283
2022-10-10,0.009,56.037217,-120.937216
2022-10-10,2.04,49.917583,-119.6125
2022-10-10,10.0,50.5457,-121.5426
2022-10-10,1.5,49.815483,-119.376917
2022-10-10,0.24,50.65045,-119.956667
2022-10-10,0.009,50.1683,-115.773566
2022-10-10,0.01,49.104767,-116.491467
2022-10-10,0.67,53.076067,-124.493617
2022-10-11,1.41,51.916467,-123.160967
2022-10-11,3.5,51.255383,-118.63135
2022-10-11,0.009,49.4688,-119.495567
2022-10-11,0.009,49.311417,-120.950033
2022-10-11,0.009,49.328467,-122.740383
2022-10-11,0.009,50.31225,-122.568833
2022-10-11,0.009,49.35945,-121.600566
2022-10-11,0.16,49.531367,-119.274167
2022-10-11,100.0,59.855917,-123.832833
2022-10-11,2.2,49.90345,-119.605833
2022-10-12,0.009,49.743417,-119.85125
2022-10-12,0.009,55.804267,-121.504733
2022-10-12,4.0,57.68285,-123.4356
2022-10-12,0.3,55.67725,-121.709583
2022-10-12,0.009,49.7429,-123.0743
2022-10-12,900.0,57.655717,-123.448067
2022-10-13,0.58,55.1582,-123.206883
2022-10-13,4.72,56.369933,-120.61625
2022-10-13,0.3,49.149717,-121.0937
2022-10-13,0.1,49.2577,-124.786217
2022-10-13,20.4,58.172317,-124.134017
2022-10-14,1.0,49.367333,-123.243167
2022-10-14,0.016,49.545883,-115.6413
2022-10-14,0.99,51.257367,-121.128083
2022-10-14,6.7,49.659433,-119.070583
2022-10-14,0.3,49.1827,-117.553
2022-10-14,0.01,48.8146,-123.382567
2022-10-14,0.3,49.250533,-124.853117
2022-10-14,0.45,49.273583,-124.915167
2022-10-14,0.2,52.289617,-120.8602
