IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2022-07-30,270.0,50.699733,-118.310783
2022-07-30,0.009,49.303633,-122.33105
2022-07-30,0.01,49.617783,-119.0622
2022-07-30,0.02,50.440367,-118.388083
2022-07-30,0.02,51.495,-119.541
2022-07-30,0.48,51.774617,-119.801283
2022-07-30,0.009,52.452967,-125.2752
2022-07-31,0.009,50.451183,-119.071233
2022-07-31,110.0,49.867933,-116.326333
2022-07-31,0.009,55.0549,-122.63405
2022-07-31,1.1,50.763833,-118.394917
2022-07-31,0.5,54.850033,-123.291
2022-07-31,0.009,52.986117,-119.373
2022-07-31,0.009,52.77145,-119.374533
2022-07-31,1.2,49.7636,-118.317683
2022-07-31,0.5,50.8293,-119.645967
2022-07-31,0.009,50.988533,-119.8356
2022-07-31,0.009,52.611567,-119.16445
2022-07-31,0.02,49.478167,-123.768467
2022-07-31,0.009,52.671717,-118.964733
2022-07-31,0.003,57.97365,-122.778617
2022-08-01,0.009,51.759567,-121.4459
2022-08-01,0.009,51.592317,-119.2131
2022-08-01,0.41,51.742867,-121.077283
2022-08-01,2.6,51.504067,-121.854867
2022-08-01,0.06,51.318217,-119.0397
2022-08-01,0.009,51.597867,-121.710783
2022-08-01,0.009,49.547,-123.244283
2022-08-01,0.009,53.358533,-120.193967
2022-08-01,0.009,51.8273,-121.601783
2022-08-01,0.009,51.818133,-121.230167
2022-08-01,0.1,51.543217,-119.130217
2022-08-01,0.009,52.123217,-122.045867
2022-08-01,3.6,51.253867,-121.32345
2022-08-01,0.01,51.3258,-119.016783
2022-08-01,0.09,51.708333,-121.525417
2022-08-01,4.0,49.446583,-122.29225
2022-08-01,0.1,51.045883,-118.611467
2022-08-01,0.45,49.667133,-117.90375
2022-08-01,0.1,52.197117,-120.242633
2022-08-01,0.009,51.756117,-121.43325
2022-08-01,0.1,51.1548,-118.339033
2022-08-01,0.009,51.737183,-121.62155
2022-08-01,0.009,51.11645,-119.964917
2022-08-01,0.009,52.85455,-119.264133
2022-08-01,0.009,56.23955,-121.2288
2022-08-01,0.009,51.57745,-121.32175
2022-08-01,0.009,51.8131,-121.7094
2022-08-01,0.002,55.1632,-122.807467
2022-08-01,385.8,51.48005,-119.7315
2022-08-01,0.009,50.239083,-125.742633
2022-08-01,0.11,51.584083,-119.952467
2022-08-01,0.009,51.8735,-118.6226
2022-08-01,0.1,57.347333,-125.396167
2022-08-01,1.1,50.881367,-117.6875
2022-08-01,0.009,51.738833,-121.451383
2022-08-01,0.009,51.72985,-121.615683
2022-08-01,4.57,50.667833,-120.507617
2022-08-01,0.009,52.42455,-126.16255
2022-08-01,0.009,51.793217,-120.933533
2022-08-01,0.1,51.528267,-118.552833
2022-08-01,1719.2,49.308633,-115.616517
2022-08-01,0.009,51.895167,-121.767667
2022-08-01,0.01,51.797633,-120.926917
2022-08-01,17.7,52.397217,-120.068433
2022-08-01,0.009,51.115783,-120.149583
2022-08-01,0.009,55.6825,-122.951833
2022-08-01,0.2,52.397983,-120.0693
2022-08-01,0.1,51.81905,-121.2022
2022-08-01,15.0,51.558383,-122.305117
2022-08-02,0.14,49.914967,-120.91265
2022-08-02,0.009,51.062,-118.956
2022-08-02,0.009,51.203333,-119.005983
2022-08-02,5.0,50.643017,-118.288333
2022-08-02,0.009,51.111933,-119.224683
2022-08-02,55.1,49.179833,-116.359867
2022-08-02,0.024,50.10045,-117.91055
2022-08-02,0.05,51.005617,-118.548083
2022-08-02,0.009,51.139883,-119.480533
2022-08-02,0.009,50.2737,-125.947783
2022-08-02,0.1,51.7405,-117.70345
2022-08-02,379.0,51.182983,-118.085083
2022-08-03,0.9,59.38045,-123.8641
2022-08-03,7.9,51.059917,-119.0385
2022-08-03,2.59,55.394717,-121.383767
2022-08-03,52.6,49.7713,-114.968167
2022-08-04,0.009,49.687083,-116.838783
2022-08-04,0.015,49.533817,-117.744367
2022-08-04,0.009,49.69155,-119.5878
2022-08-04,0.2,49.612183,-119.821233
2022-08-04,0.009,50.947333,-119.79995
2022-08-04,248.0,49.096217,-115.67805
2022-08-04,0.01,50.738217,-121.408883
2022-08-04,0.009,50.672133,-117.643333
2022-08-04,0.009,50.733917,-119.162383
2022-08-04,0.02,50.713867,-118.062767
2022-08-04,0.01,51.191,-119.5108
2022-08-04,9.5,49.811317,-117.466817
2022-08-04,0.009,49.750367,-119.502517
2022-08-04,0.09,52.070916,-121.9018
2022-08-04,6.0,50.332683,-117.47445
2022-08-04,0.009,50.766283,-119.799467
2022-08-04,1245.51,49.0017,-114.711917
2022-08-05,0.13,48.989217,-123.8393
2022-08-05,0.009,57.369817,-131.790083
2022-08-05,0.04,50.628,-118.712833
2022-08-05,4.0,49.959283,-115.316167
