ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 89.0, 0.0, None, None,2020-05-13 00:00:00, 9.7, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 01:00:00, 8.4, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 02:00:00, 8.5, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 03:00:00, 6.9, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 04:00:00, 5.2, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 05:00:00, 4.4, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 06:00:00, 4.2, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 07:00:00, 4.1, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 08:00:00, 4.1, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 09:00:00, 3.7, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 10:00:00, 3.9, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 11:00:00, 3.7, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 12:00:00, 3.6, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 13:00:00, 3.4, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 14:00:00, 4.3, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 15:00:00, 5.2, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 16:00:00, 6.2, None, None,20
None, 89.0, 1.0, None, None,2020-05-13 17:00:00, 6.8, None, None,20
None, 89.0, 0.0, None, None,2020-05-13 18:00:00, 9.4, None, None,20
None, 89.0, 0.0, None, None,2020-05-13 19:00:00, 11.5, None, None,20
None, 89.0, 0.0, None, None,2020-05-13 20:00:00, 12.9, None, None,20
None, 89.0, 0.0, None, None,2020-05-13 21:00:00, 12.2, None, None,20
None, 89.0, 0.0, None, None,2020-05-13 22:00:00, 14.2, None, None,20
None, 89.0, 0.0, None, None,2020-05-13 23:00:00, 12.5, None, None,20
None, 89.0, 0.0, None, None,2020-05-14 00:00:00, 12.6, None, None,20
None, 89.0, 0.0, None, None,2020-05-14 01:00:00, 11.7, None, None,20
None, 89.0, 1.0, None, None,2020-05-14 02:00:00, 10.5, None, None,20
None, 89.0, 1.0, None, None,2020-05-14 03:00:00, 7.4, None, None,20
None, 89.0, 1.0, None, None,2020-05-14 04:00:00, 5.5, None, None,20
None, 89.0, 1.0, None, None,2020-05-14 05:00:00, 4.3, None, None,20
