WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 4.573,62.76,2016-05-10 12:00:00,15.57,19
None, None, 5.353,57.87,2016-05-10 13:00:00,16.09,19
None, None, 3.387,53.82,2016-05-10 14:00:00,16.74,19
None, None, 3.278,53.38,2016-05-10 15:00:00,17.15,19
None, None, 4.139,55.99,2016-05-10 16:00:00,17.33,19
None, None, 3.891,53.38,2016-05-10 17:00:00,17.15,19
None, None, 1.917,45.56,2016-05-10 18:00:00,17.67,19
None, None, 0.92,51.58,2016-05-10 19:00:00,17.77,19
None, None, 0.879,60.39,2016-05-10 20:00:00,16.26,19
None, None, 1.009,62.35,2016-05-10 21:00:00,15.1,19
None, None, 0.760999,55.75,2016-05-10 22:00:00,15.13,19
None, None, 1.573,54.1,2016-05-10 23:00:00,15.23,19
None, None, 1.379,57.52,2016-05-11 00:00:00,14.78,19
None, None, 1.123,59.92,2016-05-11 01:00:00,14.24,19
None, None, 1.587,59.04,2016-05-11 02:00:00,13.53,19
None, None, 0.483999,61.37,2016-05-11 03:00:00,12.94,19
None, None, 0.268999,62.08,2016-05-11 04:00:00,12.8,19
None, None, 0.483999,63.91,2016-05-11 05:00:00,12.73,19
None, None, 1.17,63.39,2016-05-11 06:00:00,12.82,19
None, None, 0.326999,67.46,2016-05-11 07:00:00,13.45,19
None, None, 0.907,74.3,2016-05-11 08:00:00,13.51,19
None, None, 0.174998,77.4,2016-05-11 09:00:00,13.49,19
None, None, 0.885999,73.0,2016-05-11 10:00:00,14.04,19
None, None, 2.044,77.5,2016-05-11 11:00:00,13.64,19
None, None, 3.666,76.7,2016-05-11 12:00:00,13.56,19
None, None, 1.525,74.4,2016-05-11 13:00:00,14.01,19
None, None, 0.698,68.93,2016-05-11 14:00:00,15.07,19
None, None, 0.352999,67.03,2016-05-11 15:00:00,15.63,19
None, None, 0.328999,60.43,2016-05-11 16:00:00,16.91,19
None, None, 0.039999,37.59,2016-05-11 17:00:00,19.8,19
None, None, 0.765999,39.88,2016-05-11 18:00:00,19.98,19
None, None, 0.762,45.45,2016-05-11 19:00:00,18.81,19
None, None, 2.366,51.7,2016-05-11 20:00:00,15.56,19
None, None, 1.716,55.02,2016-05-11 21:00:00,14.21,19
None, None, 1.529,58.66,2016-05-11 22:00:00,13.02,19
None, None, 1.452,61.31,2016-05-11 23:00:00,12.36,19
None, None, 1.362,61.99,2016-05-12 00:00:00,12.03,19
None, None, 1.427,63.44,2016-05-12 01:00:00,11.65,19
None, None, 2.236,64.54,2016-05-12 02:00:00,11.33,19
None, None, 2.083,65.28,2016-05-12 03:00:00,11.09,19
None, None, 2.275,67.53,2016-05-12 04:00:00,10.63,19
None, None, 1.709,70.2,2016-05-12 05:00:00,10.36,19
None, None, 1.865,66.56,2016-05-12 06:00:00,11.79,19
None, None, 1.599,60.73,2016-05-12 07:00:00,14.69,19
None, None, 2.372,57.45,2016-05-12 08:00:00,15.42,19
None, None, 2.297,56.53,2016-05-12 09:00:00,15.94,19
None, None, 3.713,60.72,2016-05-12 10:00:00,15.99,19
None, None, 5.79,57.29,2016-05-12 11:00:00,16.14,19
None, None, 5.922,53.77,2016-05-12 12:00:00,16.66,19
None, None, 6.574,48.94,2016-05-12 13:00:00,17.15,19
None, None, 7.0,52.31,2016-05-12 14:00:00,16.96,19
None, None, 7.15,41.47,2016-05-12 15:00:00,18.57,19
None, None, 6.505,44.02,2016-05-12 16:00:00,19.16,19
None, None, 5.041,43.71,2016-05-12 17:00:00,19.79,19
None, None, 3.891,40.36,2016-05-12 18:00:00,19.89,19
None, None, 1.4,47.83,2016-05-12 19:00:00,18.75,19
None, None, 1.358,46.46,2016-05-12 20:00:00,16.97,19
None, None, 1.824,50.39,2016-05-12 21:00:00,15.44,19
None, None, 1.457,53.58,2016-05-12 22:00:00,14.96,19
None, None, 1.601,57.81,2016-05-12 23:00:00,13.74,19
