air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
4.6,4.6, 998.2, 89.0,8.8,80.0, 23.3,2020-04-01 00:00:00, 12.7,1.0, 991.0,14
4.1,4.1, 998.2, 67.0,8.8,83.0, 20.3,2020-04-01 01:00:00, 14.7,1.0, 991.0,14
3.8,3.8, 998.2, 55.0,8.8,84.0, 22.5,2020-04-01 02:00:00, 16.4,1.0, 991.0,14
3.0,3.0, 998.2, 63.0,8.8,85.0, 23.7,2020-04-01 03:00:00, 16.6,1.0, 991.0,14
2.9,2.9, 998.2, 64.0,8.8,87.0, 18.1,2020-04-01 04:00:00, 12.2,1.0, 991.0,14
1.9,1.9, 998.2, 96.0,8.8,87.0, 21.0,2020-04-01 05:00:00, 12.9,0.0, 991.0,14
1.1,1.1, 999.3, 111.0,8.8,89.0, 20.4,2020-04-01 06:00:00, 8.8,-1.0, 992.0,14
1.8,1.0, 999.2, 100.0,1.7,89.0, 21.3,2020-04-01 07:00:00, 9.9,0.0, 992.0,14
2.1,1.0, 999.3, 70.0,2.3,88.0, 9.0,2020-04-01 08:00:00, 3.6,0.0, 992.0,14
2.8,1.0, 999.3, 71.0,2.7,85.0, 9.3,2020-04-01 09:00:00, 4.6,1.0, 992.0,14
4.5,1.0, 1000.3, 96.0,4.4,73.0, 15.4,2020-04-01 10:00:00, 8.1,0.0, 993.0,14
5.2,1.0, 1000.3, 49.0,5.6,67.0, 11.0,2020-04-01 11:00:00, 5.6,-1.0, 993.0,14
7.2,1.0, 1000.2, 99.0,7.2,56.0, 8.1,2020-04-01 12:00:00, 3.6,-1.0, 993.0,14
6.8,1.0, 1000.3, 272.0,7.3,62.0, 14.4,2020-04-01 13:00:00, 4.9,0.0, 993.0,14
5.0,1.0, 1000.3, 298.0,7.3,65.0, 21.6,2020-04-01 14:00:00, 11.9,-1.0, 993.0,14
5.4,1.0, 1000.3, 127.0,7.3,63.0, 21.7,2020-04-01 15:00:00, 14.5,-1.0, 993.0,14
5.5,1.0, 1000.3, 178.0,7.3,73.0, 11.4,2020-04-01 16:00:00, 7.0,1.0, 993.0,14
6.7,1.0, 1000.3, 138.0,7.3,59.0, 8.7,2020-04-01 17:00:00, 3.4,-1.0, 993.0,14
7.8,1.0, 1000.3, 166.0,7.9,54.0, 5.5,2020-04-01 18:00:00, 1.9,-1.0, 993.0,14
