WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
318.8, 17.5, 1.529, None, 79.1,2019-07-09 00:00:00, 76.8, 16.99,28
332.3, 17.0, 1.044, None, 81.8,2019-07-09 01:00:00, 79.1, 16.62,28
343.8, 16.6, 0.816999, None, 83.7,2019-07-09 02:00:00, 81.8, 16.46,28
335.2, 16.5, 1.57, None, 84.7,2019-07-09 03:00:00, 83.7, 16.27,28
331.4, 16.3, 1.294, None, 85.4,2019-07-09 04:00:00, 84.7, 15.93,28
330.3, 15.9, 1.333, None, 84.1,2019-07-09 05:00:00, 85.4, 15.8,28
304.9, 15.8, 1.201, None, 84.7,2019-07-09 06:00:00, 84.1, 15.68,28
294.0, 15.7, 1.438, None, 84.2,2019-07-09 07:00:00, 84.7, 15.87,28
307.8, 15.9, 1.13, None, 82.1,2019-07-09 08:00:00, 84.2, 16.25,28
290.4, 16.3, 1.401, None, 77.7,2019-07-09 09:00:00, 82.1, 16.87,28
296.2, 16.9, 1.645, None, 71.2,2019-07-09 10:00:00, 77.7, 18.17,28
340.4, 18.2, 1.287, None, 67.23,2019-07-09 11:00:00, 71.2, 19.12,28
284.5, 19.1, 1.694, None, 60.96,2019-07-09 12:00:00, 67.2, 20.49,28
327.7, 20.5, 1.496, None, 55.3,2019-07-09 13:00:00, 61.0, 21.83,28
293.5, 21.8, 1.487, None, 51.32,2019-07-09 14:00:00, 55.3, 22.89,28
359.7, 22.9, 2.282, None, 49.91,2019-07-09 15:00:00, 51.3, 23.19,28
304.7, 23.2, 3.819, None, 51.12,2019-07-09 16:00:00, 49.9, 23.45,28
322.0, 23.5, 4.053, None, 53.23,2019-07-09 17:00:00, 51.1, 23.01,28
328.2, 23.0, 4.639, None, 55.29,2019-07-09 18:00:00, 53.2, 22.36,28
338.3, 22.4, 2.925, None, 58.23,2019-07-09 19:00:00, 55.3, 21.46,28
345.0, 21.5, 1.853, None, 61.94,2019-07-09 20:00:00, 58.2, 20.79,28
299.9, 20.8, 2.118, None, 67.4,2019-07-09 21:00:00, 61.9, 19.86,28
316.3, 19.9, 2.184, None, 73.7,2019-07-09 22:00:00, 67.4, 18.58,28
323.8, 18.6, 1.431, None, 78.4,2019-07-09 23:00:00, 73.7, 17.96,28
5.7, 18.0, 2.185, None, 82.8,2019-07-10 00:00:00, 78.4, 17.22,28
327.4, 17.2, 1.867, None, 86.1,2019-07-10 01:00:00, 82.8, 16.63,28
