wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
337.5, 11.5, None, -0.01, 12.0, 101.4, 4.8, None, None, 63.0,2016-09-02 00:00:00, None, None,36
337.5, 11.0, None, -0.01, 9.0, 101.4, 4.5, None, None, 64.0,2016-09-02 01:00:00, None, None,36
0.0, 10.9, None, -0.01, 9.0, 101.4, 4.7, None, None, 66.0,2016-09-02 02:00:00, None, None,36
0.0, 10.0, None, 0.04, 7.0, 101.5, 4.5, None, None, 69.0,2016-09-02 03:00:00, None, None,36
22.5, 9.4, None, 0.07, 11.0, 101.5, 4.2, None, None, 70.0,2016-09-02 04:00:00, None, None,36
0.0, 9.2, None, 0.1, 4.0, 101.5, 4.1, None, None, 71.0,2016-09-02 05:00:00, None, None,36
0.0, 8.8, None, 0.08, 9.0, 101.6, 4.3, None, None, 73.0,2016-09-02 06:00:00, None, None,36
22.5, 8.6, None, 0.09, 3.0, 101.6, 4.5, None, None, 76.0,2016-09-02 07:00:00, None, None,36
0.0, 8.3, None, 0.07, 9.0, 101.6, 4.4, None, None, 77.0,2016-09-02 08:00:00, None, None,36
45.0, 8.1, None, 0.03, 10.0, 101.6, 4.0, None, None, 75.0,2016-09-02 09:00:00, None, None,36
0.0, 7.9, None, -0.02, 1.0, 101.6, 3.9, None, None, 76.0,2016-09-02 10:00:00, None, None,36
0.0, 7.6, None, -0.03, 2.0, 101.5, 4.0, None, None, 78.0,2016-09-02 11:00:00, None, None,36
22.5, 7.7, None, -0.01, 3.0, 101.5, 4.1, None, None, 78.0,2016-09-02 12:00:00, None, None,36
22.5, 7.6, None, 0.01, 4.0, 101.6, 4.1, None, None, 78.0,2016-09-02 13:00:00, None, None,36
22.5, 7.5, None, 0.04, 8.0, 101.6, 4.0, None, None, 79.0,2016-09-02 14:00:00, None, None,36
45.0, 7.4, None, 0.06, 9.0, 101.6, 3.9, None, None, 78.0,2016-09-02 15:00:00, None, None,36
22.5, 7.6, None, 0.06, 10.0, 101.6, 4.1, None, None, 79.0,2016-09-02 16:00:00, None, None,36
22.5, 7.8, None, 0.04, 10.0, 101.7, 3.9, None, None, 77.0,2016-09-02 17:00:00, None, None,36
0.0, 9.2, None, 0.01, 12.0, 101.6, 4.2, None, None, 71.0,2016-09-02 18:00:00, None, None,36
337.5, 10.2, None, -0.01, 16.0, 101.6, 4.3, None, None, 67.0,2016-09-02 19:00:00, None, None,36
0.0, 10.5, None, -0.03, 11.0, 101.6, 4.2, None, None, 65.0,2016-09-02 20:00:00, None, None,36
337.5, 10.5, None, -0.02, 13.0, 101.6, 4.3, None, None, 65.0,2016-09-02 21:00:00, None, None,36
0.0, 11.8, None, -0.02, 7.0, 101.6, 4.0, None, None, 59.0,2016-09-02 22:00:00, None, None,36
337.5, 11.6, None, -0.02, 9.0, 101.6, 4.0, None, None, 59.0,2016-09-02 23:00:00, None, 0.0,36
0.0, 11.4, None, 0.0, 9.0, 101.6, 4.6, None, None, 63.0,2016-09-03 00:00:00, None, None,36
22.5, 11.4, None, 0.02, 10.0, 101.6, 4.7, None, None, 63.0,2016-09-03 01:00:00, None, None,36
45.0, 11.3, None, 0.06, 7.0, 101.7, 4.4, None, None, 63.0,2016-09-03 02:00:00, None, None,36
22.5, 10.5, None, 0.09, 8.0, 101.7, 4.0, None, None, 64.0,2016-09-03 03:00:00, None, None,36
0.0, 9.5, None, 0.14, 6.0, 101.8, 4.8, None, None, 73.0,2016-09-03 04:00:00, None, None,36
0.0, 9.1, None, 0.15, 9.0, 101.8, 4.4, None, None, 72.0,2016-09-03 05:00:00, None, None,36
22.5, 8.3, None, 0.13, 5.0, 101.9, 4.6, None, None, 78.0,2016-09-03 06:00:00, None, None,36
22.5, 8.2, None, 0.1, 8.0, 101.9, 4.2, None, None, 76.0,2016-09-03 07:00:00, None, None,36
22.5, 7.4, None, 0.08, 5.0, 101.9, 4.5, None, None, 82.0,2016-09-03 08:00:00, None, None,36
22.5, 7.4, None, 0.08, 9.0, 101.9, 4.6, None, None, 83.0,2016-09-03 09:00:00, None, None,36
45.0, 7.3, None, 0.08, 5.0, 102.0, 4.2, None, None, 81.0,2016-09-03 10:00:00, None, None,36
45.0, 5.3, None, 0.09, 5.0, 102.0, 3.4, None, None, 87.0,2016-09-03 11:00:00, None, None,36
None, 3.8, None, 0.09, 0.0, 102.1, 2.3, None, None, 90.0,2016-09-03 12:00:00, None, None,36
None, 2.5, None, 0.11, 0.0, 102.1, 1.6, None, None, 94.0,2016-09-03 13:00:00, None, None,36
90.0, 1.8, None, 0.13, 2.0, 102.2, 0.9, None, None, 94.0,2016-09-03 14:00:00, None, None,36
None, 2.5, None, 0.15, 0.0, 102.3, 0.8, None, None, 89.0,2016-09-03 15:00:00, None, None,36
None, 5.3, None, 0.11, 0.0, 102.3, 1.7, None, None, 78.0,2016-09-03 16:00:00, None, None,36
112.5, 8.2, None, 0.0, 6.0, 102.2, 2.5, None, None, 67.0,2016-09-03 17:00:00, None, None,36
None, 10.4, None, -0.08, 0.0, 102.1, 3.8, None, None, 63.0,2016-09-03 18:00:00, None, None,36
