air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
15.7,15.4,2021-08-27 00:00:00,16.9,35
15.6,15.4,2021-08-27 01:00:00,16.9,35
15.2,15.1,2021-08-27 02:00:00,16.9,35
14.7,14.7,2021-08-27 03:00:00,16.9,35
14.8,14.5,2021-08-27 04:00:00,16.9,35
14.9,14.5,2021-08-27 05:00:00,16.9,35
15.2,14.5,2021-08-27 06:00:00,16.9,35
15.0,14.9,2021-08-27 07:00:00,15.4,35
14.8,14.8,2021-08-27 08:00:00,15.4,35
14.9,14.4,2021-08-27 09:00:00,15.4,35
14.8,13.6,2021-08-27 10:00:00,15.4,35
15.7,13.6,2021-08-27 11:00:00,16.1,35
18.4,13.6,2021-08-27 12:00:00,18.4,35
16.8,13.6,2021-08-27 13:00:00,18.7,35
17.1,13.6,2021-08-27 14:00:00,18.7,35
17.3,13.6,2021-08-27 15:00:00,18.7,35
18.2,13.6,2021-08-27 16:00:00,18.7,35
18.2,13.6,2021-08-27 17:00:00,18.7,35
17.9,13.6,2021-08-27 18:00:00,18.7,35
18.0,17.8,2021-08-27 19:00:00,18.1,35
16.9,16.9,2021-08-27 20:00:00,18.1,35
17.3,16.9,2021-08-27 21:00:00,18.1,35
17.3,16.9,2021-08-27 22:00:00,18.1,35
16.8,16.8,2021-08-27 23:00:00,18.1,35
16.5,16.4,2021-08-28 00:00:00,18.1,35
15.7,15.7,2021-08-28 01:00:00,18.1,35
15.6,15.5,2021-08-28 02:00:00,18.1,35
15.4,15.0,2021-08-28 03:00:00,18.1,35
15.1,15.0,2021-08-28 04:00:00,18.1,35
14.9,14.3,2021-08-28 05:00:00,18.1,35
14.4,14.1,2021-08-28 06:00:00,18.1,35
14.9,14.2,2021-08-28 07:00:00,15.1,35
15.4,14.2,2021-08-28 08:00:00,15.4,35
14.7,14.2,2021-08-28 09:00:00,15.9,35
16.0,14.2,2021-08-28 10:00:00,16.3,35
17.3,14.2,2021-08-28 11:00:00,17.8,35
18.8,14.2,2021-08-28 12:00:00,19.0,35
19.4,14.2,2021-08-28 13:00:00,20.0,35
20.3,14.2,2021-08-28 14:00:00,20.5,35
20.9,14.2,2021-08-28 15:00:00,21.6,35
22.1,14.2,2021-08-28 16:00:00,23.3,35
23.5,14.2,2021-08-28 17:00:00,24.1,35
21.5,14.2,2021-08-28 18:00:00,24.1,35
22.0,21.2,2021-08-28 19:00:00,22.2,35
19.9,19.9,2021-08-28 20:00:00,22.2,35
19.2,19.1,2021-08-28 21:00:00,22.2,35
18.8,18.8,2021-08-28 22:00:00,22.2,35
18.5,18.5,2021-08-28 23:00:00,22.2,35
17.4,17.4,2021-08-29 00:00:00,22.2,35
17.0,16.9,2021-08-29 01:00:00,22.2,35
17.2,16.7,2021-08-29 02:00:00,22.2,35
16.7,16.0,2021-08-29 03:00:00,22.2,35
16.1,15.6,2021-08-29 04:00:00,22.2,35
15.6,15.6,2021-08-29 05:00:00,22.2,35
15.0,15.0,2021-08-29 06:00:00,22.2,35
15.7,14.6,2021-08-29 07:00:00,15.7,35
16.3,14.6,2021-08-29 08:00:00,16.4,35
16.9,14.6,2021-08-29 09:00:00,16.9,35
17.7,14.6,2021-08-29 10:00:00,17.8,35
18.1,14.6,2021-08-29 11:00:00,18.8,35
19.8,14.6,2021-08-29 12:00:00,19.9,35
20.6,14.6,2021-08-29 13:00:00,21.2,35
21.6,14.6,2021-08-29 14:00:00,21.6,35
22.6,14.6,2021-08-29 15:00:00,22.9,35
22.9,14.6,2021-08-29 16:00:00,23.1,35
22.4,14.6,2021-08-29 17:00:00,23.1,35
21.2,14.6,2021-08-29 18:00:00,23.1,35
