air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
5.8,5.7, None,8.2,69.0,2021-08-27 00:00:00, None,1.0,35
6.4,5.7, None,8.2,66.0,2021-08-27 01:00:00, None,0.0,35
5.1,5.0, None,8.2,77.0,2021-08-27 02:00:00, None,1.0,35
5.1,5.0, None,8.2,78.0,2021-08-27 03:00:00, None,2.0,35
5.3,5.0, None,8.2,76.0,2021-08-27 04:00:00, None,1.0,35
5.2,5.0, None,8.2,77.0,2021-08-27 05:00:00, None,2.0,35
5.0,5.0, None,8.2,79.0,2021-08-27 06:00:00, None,2.0,35
4.9,4.8, None,5.1,78.0,2021-08-27 07:00:00, None,2.0,35
4.8,4.8, None,5.1,85.0,2021-08-27 08:00:00, None,3.0,35
4.9,4.8, None,5.2,86.0,2021-08-27 09:00:00, None,3.0,35
5.0,4.8, None,5.3,87.0,2021-08-27 10:00:00, None,3.0,35
5.0,4.6, None,5.3,90.0,2021-08-27 11:00:00, None,4.0,35
6.9,4.6, None,8.3,77.0,2021-08-27 12:00:00, None,3.0,35
9.9,4.6, None,9.8,68.0,2021-08-27 13:00:00, None,4.0,35
5.9,4.6, None,10.0,95.0,2021-08-27 14:00:00, None,5.0,35
6.3,4.6, None,10.0,85.0,2021-08-27 15:00:00, None,4.0,35
6.5,4.6, None,10.0,87.0,2021-08-27 16:00:00, None,4.0,35
7.1,4.6, None,10.0,84.0,2021-08-27 17:00:00, None,4.0,35
7.2,4.6, None,10.0,73.0,2021-08-27 18:00:00, None,3.0,35
5.7,5.7, None,7.2,76.0,2021-08-27 19:00:00, None,2.0,35
4.8,4.8, None,7.2,87.0,2021-08-27 20:00:00, None,3.0,35
4.2,4.2, None,7.2,93.0,2021-08-27 21:00:00, None,3.0,35
3.7,3.7, None,7.2,96.0,2021-08-27 22:00:00, None,3.0,35
4.0,3.7, None,7.2,92.0,2021-08-27 23:00:00, None,3.0,35
3.8,3.7, None,7.2,91.0,2021-08-28 00:00:00, None,2.0,35
3.5,3.4, None,7.2,95.0,2021-08-28 01:00:00, None,3.0,35
