WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
9.8, -0.4, 0.615, None,2019-11-19 00:00:00, -0.358,47
226.9, -0.6, 1.024, None,2019-11-19 01:00:00, -0.586,47
227.9, -1.1, 1.233, None,2019-11-19 02:00:00, -1.081,47
228.3, -1.4, 1.362, None,2019-11-19 03:00:00, -1.403,47
226.6, -1.8, 1.25, None,2019-11-19 04:00:00, -1.79,47
215.6, -2.2, 2.065, None,2019-11-19 05:00:00, -2.165,47
226.9, -2.5, 2.024, None,2019-11-19 06:00:00, -2.478,47
218.9, -2.0, 1.878, None,2019-11-19 07:00:00, -2.01,47
303.9, -1.3, 1.274, None,2019-11-19 08:00:00, -1.305,47
273.4, -1.0, 2.414, None,2019-11-19 09:00:00, -1.007,47
277.9, -0.7, 2.06, None,2019-11-19 10:00:00, -0.711,47
246.7, -0.2, 1.455, None,2019-11-19 11:00:00, -0.217998,47
240.7, 0.3, 1.919, None,2019-11-19 12:00:00, 0.293,47
266.6, 0.6, 2.721, None,2019-11-19 13:00:00, 0.601998,47
306.2, 0.9, 1.735, None,2019-11-19 14:00:00, 0.915,47
249.0, 1.5, 1.825, None,2019-11-19 15:00:00, 1.479,47
107.5, 1.7, 0.879, None,2019-11-19 16:00:00, 1.694,47
178.5, 1.2, 0.717998, None,2019-11-19 17:00:00, 1.169,47
342.1, 0.4, 1.837, None,2019-11-19 18:00:00, 0.405999,47
2.5, -0.4, 2.106, None,2019-11-19 19:00:00, -0.439,47
24.2, -0.7, 1.524, None,2019-11-19 20:00:00, -0.695999,47
314.9, -1.2, 1.031, None,2019-11-19 21:00:00, -1.187,47
230.8, -1.6, 1.071, None,2019-11-19 22:00:00, -1.604,47
218.5, -2.0, 1.028, None,2019-11-19 23:00:00, -2.033,47
245.5, -3.0, 1.438, None,2019-11-20 00:00:00, -2.95,47
254.3, -3.8, 1.394, None,2019-11-20 01:00:00, -3.78,47
258.0, -3.8, 1.734, None,2019-11-20 02:00:00, -3.793,47
244.2, -3.8, 1.559, None,2019-11-20 03:00:00, -3.836,47
280.1, -4.1, 1.288, None,2019-11-20 04:00:00, -4.076,47
289.3, -4.0, 0.552999, None,2019-11-20 05:00:00, -3.997,47
260.9, -4.2, 0.838998, None,2019-11-20 06:00:00, -4.154,47
238.1, -4.3, 1.216, None,2019-11-20 07:00:00, -4.317,47
265.8, -4.3, 1.292, None,2019-11-20 08:00:00, -4.331,47
273.2, -3.9, 0.773998, None,2019-11-20 09:00:00, -3.915,47
281.2, -3.3, 1.06, None,2019-11-20 10:00:00, -3.321,47
120.3, -2.3, 1.194, None,2019-11-20 11:00:00, -2.261,47
117.0, -1.1, 2.146, None,2019-11-20 12:00:00, -1.096,47
110.7, -0.4, 1.838, None,2019-11-20 13:00:00, -0.448,47
115.5, 0.3, 2.338, None,2019-11-20 14:00:00, 0.259999,47
148.7, 0.8, 1.562, None,2019-11-20 15:00:00, 0.824,47
122.0, 1.0, 1.752, None,2019-11-20 16:00:00, 0.975,47
40.4, 0.4, 1.704, None,2019-11-20 17:00:00, 0.433999,47
3.7, -0.3, 1.513, None,2019-11-20 18:00:00, -0.317999,47
4.2, -0.6, 2.22, None,2019-11-20 19:00:00, -0.587998,47
36.8, -1.4, 1.491, None,2019-11-20 20:00:00, -1.365,47
23.5, -1.5, 1.391, None,2019-11-20 21:00:00, -1.544,47
15.5, -2.3, 2.451, None,2019-11-20 22:00:00, -2.252,47
22.7, -2.5, 1.713, None,2019-11-20 23:00:00, -2.504,47
26.9, -2.8, 1.402, None,2019-11-21 00:00:00, -2.833,47
