BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1007.0, -4.0, 0.369, 89.4, 89.4,2019-11-19 00:00:00, -4.042,47
1007.0, -4.5, 0.297, 90.2, 90.2,2019-11-19 01:00:00, -4.475,47
1007.0, -4.8, 0.312, 90.1, 90.1,2019-11-19 02:00:00, -4.755,47
1007.0, -5.6, 0.59, 92.1, 92.1,2019-11-19 03:00:00, -5.557,47
1008.0, -5.0, 0.487, 89.9, 89.9,2019-11-19 04:00:00, -5.011,47
1008.0, -5.8, 1.539, 90.9, 90.9,2019-11-19 05:00:00, -5.797,47
1008.0, -6.5, 0.86, 91.3, 91.3,2019-11-19 06:00:00, -6.475,47
1009.0, -6.7, 0.884, 92.2, 92.2,2019-11-19 07:00:00, -6.67,47
1010.0, -7.8, 1.461, 93.0, 93.0,2019-11-19 08:00:00, -7.787,47
1011.0, -7.3, 0.537, 95.0, 95.0,2019-11-19 09:00:00, -7.315,47
1011.0, -5.9, 0.344, 97.3, 97.3,2019-11-19 10:00:00, -5.922,47
1012.0, -4.3, 0.735, 98.8, 98.8,2019-11-19 11:00:00, -4.282,47
1013.0, -2.2, 0.129, 89.8, 89.8,2019-11-19 12:00:00, -2.239,47
1013.0, -0.8, 0.224, 81.1, 81.1,2019-11-19 13:00:00, -0.842998,47
1014.0, 0.6, 0.592, 73.6, 73.59,2019-11-19 14:00:00, 0.560998,47
1014.0, 1.1, 0.318, 71.2, 71.24,2019-11-19 15:00:00, 1.139,47
1015.0, 0.2, 0.97, 76.6, 76.61,2019-11-19 16:00:00, 0.229,47
1016.0, -1.2, 0.296, 81.5, 81.5,2019-11-19 17:00:00, -1.158,47
1016.0, -4.0, 1.216, 86.2, 86.2,2019-11-19 18:00:00, -4.043,47
1017.0, -3.8, 0.642, 89.1, 89.1,2019-11-19 19:00:00, -3.767,47
1017.0, -4.2, 0.496, 91.0, 91.0,2019-11-19 20:00:00, -4.176,47
1017.0, -4.7, 0.753, 96.5, 96.5,2019-11-19 21:00:00, -4.711,47
1017.0, -5.2, 0.636, 97.4, 97.4,2019-11-19 22:00:00, -5.186,47
1017.0, -5.8, 1.217, 98.4, 98.4,2019-11-19 23:00:00, -5.787,47
1017.0, -6.3, 1.736, 98.0, 98.0,2019-11-20 00:00:00, -6.27,47
1017.0, -6.6, 1.959, 96.7, 96.7,2019-11-20 01:00:00, -6.6,47
1017.0, -6.9, 1.889, 96.8, 96.8,2019-11-20 02:00:00, -6.863,47
1016.0, -7.1, 2.015, 97.2, 97.2,2019-11-20 03:00:00, -7.06,47
1016.0, -7.2, 1.794, 96.9, 96.9,2019-11-20 04:00:00, -7.229,47
1016.0, -6.8, 1.759, 98.4, 98.4,2019-11-20 05:00:00, -6.777,47
1015.0, -6.6, 1.778, 98.4, 98.4,2019-11-20 06:00:00, -6.592,47
1015.0, -7.0, 1.314, 97.6, 97.6,2019-11-20 07:00:00, -6.953,47
1014.0, -7.1, 0.977, 97.3, 97.3,2019-11-20 08:00:00, -7.128,47
1014.0, -6.4, 1.115, 98.0, 98.0,2019-11-20 09:00:00, -6.424,47
1014.0, -6.0, 1.013, 98.1, 98.1,2019-11-20 10:00:00, -6.017,47
1014.0, -5.1, 0.87, 98.6, 98.6,2019-11-20 11:00:00, -5.118,47
1013.0, -4.3, 1.301, 99.1, 99.1,2019-11-20 12:00:00, -4.26,47
1012.0, -3.1, 0.604, 99.7, 99.7,2019-11-20 13:00:00, -3.134,47
1012.0, -2.3, 1.358, 99.4, 99.4,2019-11-20 14:00:00, -2.35,47
1011.0, -1.9, 2.16, 96.9, 96.9,2019-11-20 15:00:00, -1.946,47
1010.0, -1.8, 2.812, 97.2, 97.2,2019-11-20 16:00:00, -1.776,47
1010.0, -1.8, 1.836, 97.1, 97.1,2019-11-20 17:00:00, -1.794,47
1010.0, 0.7, 2.001, 83.8, 83.8,2019-11-20 18:00:00, 0.700999,47
1009.0, 3.2, 3.24, 71.9, 71.9,2019-11-20 19:00:00, 3.151,47
1009.0, 3.0, 2.646, 72.7, 72.65,2019-11-20 20:00:00, 2.96,47
1009.0, 0.6, 1.823, 85.9, 85.9,2019-11-20 21:00:00, 0.580999,47
1009.0, 2.4, 2.762, 78.7, 78.73,2019-11-20 22:00:00, 2.377,47
1009.0, 4.6, 4.342, 68.8, 68.75,2019-11-20 23:00:00, 4.645,47
1009.0, 4.4, 3.915, 70.0, 70.0,2019-11-21 00:00:00, 4.426,47
1009.0, 4.2, 4.002, 70.4, 70.38,2019-11-21 01:00:00, 4.233,47
1009.0, 4.4, 4.198, 69.8, 69.75,2019-11-21 02:00:00, 4.437,47
1009.0, 4.4, 3.712, 69.5, 69.45,2019-11-21 03:00:00, 4.431,47
1008.0, 4.2, 3.344, 68.3, 68.3,2019-11-21 04:00:00, 4.233,47
1008.0, 3.6, 4.826, 70.0, 69.97,2019-11-21 05:00:00, 3.616,47
1008.0, 2.8, 2.453, 68.5, 68.53,2019-11-21 06:00:00, 2.793,47
1007.0, 1.3, 1.366, 68.5, 68.51,2019-11-21 07:00:00, 1.343,47
1006.0, 0.9, 1.797, 69.5, 69.52,2019-11-21 08:00:00, 0.888,47
1006.0, 0.0, 1.04, 78.6, 78.64,2019-11-21 09:00:00, 0.002,47
1005.0, 4.0, 3.487, 59.2, 59.22,2019-11-21 10:00:00, 4.029,47
1006.0, 5.3, 3.991, 54.8, 54.81,2019-11-21 11:00:00, 5.308,47
1005.0, 5.8, 4.472, 53.7, 53.71,2019-11-21 12:00:00, 5.785,47
1005.0, 5.8, 4.197, 54.5, 54.46,2019-11-21 13:00:00, 5.761,47
1005.0, 5.4, 3.343, 56.9, 56.88,2019-11-21 14:00:00, 5.448,47
1005.0, 5.7, 3.608, 54.5, 54.51,2019-11-21 15:00:00, 5.702,47
1004.0, 5.8, 3.391, 52.7, 52.68,2019-11-21 16:00:00, 5.784,47
1004.0, 5.8, 2.447, 51.9, 51.85,2019-11-21 17:00:00, 5.758,47
1004.0, 5.5, 0.831, 52.9, 52.86,2019-11-21 18:00:00, 5.473,47
1003.0, 4.2, 0.621, 57.8, 57.8,2019-11-21 19:00:00, 4.169,47
1003.0, 3.3, 0.948, 63.0, 62.95,2019-11-21 20:00:00, 3.282,47
1002.0, 3.6, 0.997, 62.1, 62.05,2019-11-21 21:00:00, 3.569,47
1002.0, 3.8, 0.998, 60.6, 60.63,2019-11-21 22:00:00, 3.797,47
1002.0, 4.0, 2.851, 60.6, 60.63,2019-11-21 23:00:00, 4.023,47
1001.0, 4.5, 3.119, 59.3, 59.3,2019-11-22 00:00:00, 4.458,47
1001.0, 3.5, 2.299, 66.8, 66.83,2019-11-22 01:00:00, 3.503,47
1001.0, 5.3, 5.05, 55.6, 55.6,2019-11-22 02:00:00, 5.348,47
1002.0, 4.9, 4.315, 57.6, 57.57,2019-11-22 03:00:00, 4.925,47
1003.0, 3.4, 3.165, 61.0, 60.96,2019-11-22 04:00:00, 3.407,47
1003.0, 3.0, 3.572, 62.5, 62.51,2019-11-22 05:00:00, 3.042,47
1004.0, 2.7, 2.439, 64.6, 64.58,2019-11-22 06:00:00, 2.709,47
1004.0, 4.1, 3.388, 63.2, 63.17,2019-11-22 07:00:00, 4.072,47
1004.0, 5.0, 3.72, 60.2, 60.2,2019-11-22 08:00:00, 5.042,47
1003.0, 6.3, 6.384, 57.6, 57.64,2019-11-22 09:00:00, 6.339,47
1004.0, 6.5, 5.715, 58.9, 58.94,2019-11-22 10:00:00, 6.504,47
1003.0, 6.5, 5.339, 60.0, 60.03,2019-11-22 11:00:00, 6.515,47
1002.0, 7.6, 7.952, 53.9, 53.89,2019-11-22 12:00:00, 7.574,47
1001.0, 7.9, 9.51, 55.7, 55.68,2019-11-22 13:00:00, 7.915,47
1001.0, 8.3, 6.432, 55.2, 55.24,2019-11-22 14:00:00, 8.32,47
1001.0, 8.1, 3.074, 55.9, 55.88,2019-11-22 15:00:00, 8.07,47
1000.0, 8.3, 7.034, 54.1, 54.13,2019-11-22 16:00:00, 8.28,47
999.0, 7.1, 1.656, 59.0, 59.02,2019-11-22 17:00:00, 7.07,47
999.0, 7.5, 5.784, 61.0, 60.95,2019-11-22 18:00:00, 7.453,47
998.0, 7.2, 4.984, 63.9, 63.89,2019-11-22 19:00:00, 7.179,47
998.0, 8.1, 8.41, 59.9, 59.89,2019-11-22 20:00:00, 8.13,47
998.0, 8.2, 9.49, 60.4, 60.35,2019-11-22 21:00:00, 8.18,47
998.0, 7.5, 8.55, 65.2, 65.16,2019-11-22 22:00:00, 7.47,47
998.0, 7.0, 7.161, 67.9, 67.94,2019-11-22 23:00:00, 7.016,47
998.0, 6.5, 5.197, 69.3, 69.3,2019-11-23 00:00:00, 6.476,47
999.0, 5.7, 4.164, 69.0, 68.95,2019-11-23 01:00:00, 5.689,47
999.0, 5.6, 2.502, 61.9, 61.86,2019-11-23 02:00:00, 5.61,47
1000.0, 5.2, 2.501, 58.9, 58.9,2019-11-23 03:00:00, 5.204,47
1000.0, 5.9, 2.707, 52.3, 52.28,2019-11-23 04:00:00, 5.864,47
1000.0, 5.9, 3.09, 50.0, 49.97,2019-11-23 05:00:00, 5.949,47
1001.0, 5.7, 3.37, 49.0, 48.97,2019-11-23 06:00:00, 5.663,47
1001.0, 5.4, 4.888, 49.7, 49.68,2019-11-23 07:00:00, 5.432,47
1001.0, 4.3, 5.114, 54.5, 54.48,2019-11-23 08:00:00, 4.312,47
1002.0, 5.1, 5.941, 51.0, 51.02,2019-11-23 09:00:00, 5.05,47
1001.0, 5.8, 4.775, 49.8, 49.82,2019-11-23 10:00:00, 5.764,47
1001.0, 5.8, 3.571, 53.3, 53.29,2019-11-23 11:00:00, 5.843,47
1001.0, 6.8, 4.868, 49.6, 49.58,2019-11-23 12:00:00, 6.809,47
1000.0, 7.2, 2.728, 46.6, 46.6,2019-11-23 13:00:00, 7.243,47
1000.0, 6.7, 4.541, 52.1, 52.13,2019-11-23 14:00:00, 6.724,47
999.0, 6.3, 1.988, 54.3, 54.32,2019-11-23 15:00:00, 6.312,47
998.0, 5.0, 1.072, 59.1, 59.06,2019-11-23 16:00:00, 4.982,47
997.0, 4.1, 1.379, 65.2, 65.16,2019-11-23 17:00:00, 4.115,47
997.0, 3.1, 1.568, 71.8, 71.82,2019-11-23 18:00:00, 3.132,47
996.0, 3.5, 4.369, 69.6, 69.59,2019-11-23 19:00:00, 3.535,47
994.0, 4.4, 4.775, 65.1, 65.14,2019-11-23 20:00:00, 4.418,47
994.0, 3.7, 1.954, 67.4, 67.37,2019-11-23 21:00:00, 3.706,47
994.0, 2.1, 0.961, 76.9, 76.88,2019-11-23 22:00:00, 2.076,47
994.0, 1.7, 1.394, 83.4, 83.4,2019-11-23 23:00:00, 1.711,47
994.0, 1.3, 1.2, 84.0, 84.0,2019-11-24 00:00:00, 1.323,47
994.0, 0.3, 1.37, 86.8, 86.8,2019-11-24 01:00:00, 0.33,47
995.0, 0.7, 2.259, 82.7, 82.7,2019-11-24 02:00:00, 0.66,47
996.0, 0.0, 2.006, 79.9, 79.94,2019-11-24 03:00:00, -0.041,47
997.0, -1.2, 1.333, 82.4, 82.4,2019-11-24 04:00:00, -1.177,47
998.0, -2.1, 1.681, 84.6, 84.6,2019-11-24 05:00:00, -2.147,47
999.0, -1.0, 1.952, 78.9, 78.86,2019-11-24 06:00:00, -1.023,47
1000.0, -1.5, 0.898, 82.7, 82.7,2019-11-24 07:00:00, -1.514,47
1000.0, -1.8, 1.435, 88.4, 88.4,2019-11-24 08:00:00, -1.797,47
1001.0, -1.1, 1.179, 89.8, 89.8,2019-11-24 09:00:00, -1.139,47
1002.0, -0.4, 0.691, 87.1, 87.1,2019-11-24 10:00:00, -0.411,47
1002.0, -0.1, 0.991, 85.3, 85.3,2019-11-24 11:00:00, -0.143998,47
1003.0, 0.6, 0.798, 78.8, 78.81,2019-11-24 12:00:00, 0.558,47
62.9, 0.0, 2.57, 72.4, 72.44,2019-11-24 19:00:00, 0.045,47
1006.0, -0.6, 2.723, 74.4, 74.35,2019-11-24 20:00:00, -0.61,47
1006.0, -1.6, 2.555, 77.0, 77.01,2019-11-24 21:00:00, -1.586,47
1006.0, -1.6, 2.661, 76.6, 76.6,2019-11-24 22:00:00, -1.583,47
1007.0, -2.0, 2.236, 80.6, 80.6,2019-11-24 23:00:00, -1.952,47
1007.0, -2.9, 1.512, 82.6, 82.6,2019-11-25 00:00:00, -2.921,47
1008.0, -4.1, 0.784, 86.0, 86.0,2019-11-25 01:00:00, -4.117,47
1008.0, -4.5, 0.442, 91.8, 91.8,2019-11-25 02:00:00, -4.468,47
1008.0, -5.1, 0.921, 85.3, 85.3,2019-11-25 03:00:00, -5.057,47
1009.0, -5.6, 0.647, 87.5, 87.5,2019-11-25 04:00:00, -5.6,47
1009.0, -5.5, 0.302, 89.1, 89.1,2019-11-25 05:00:00, -5.464,47
1009.0, -5.9, 0.469, 95.8, 95.8,2019-11-25 06:00:00, -5.862,47
1009.0, -6.1, 0.284, 98.5, 98.5,2019-11-25 07:00:00, -6.144,47
1010.0, -6.1, 0.453, 98.4, 98.4,2019-11-25 08:00:00, -6.083,47
1010.0, -6.3, 0.278, 98.2, 98.2,2019-11-25 09:00:00, -6.255,47
1011.0, -5.6, 0.316, 98.3, 98.3,2019-11-25 10:00:00, -5.563,47
1011.0, -4.8, 0.598, 97.9, 97.9,2019-11-25 11:00:00, -4.844,47
1012.0, -3.1, 0.239, 90.6, 90.6,2019-11-25 12:00:00, -3.055,47
1012.0, -1.1, 0.587, 75.8, 75.79,2019-11-25 13:00:00, -1.12,47
